涨停日期,股票代码,买入价,卖出价,盈亏,买入日期开盘涨跌幅,买入日期收盘涨跌幅,卖出日期开盘涨跌幅,卖出日期收盘涨跌幅,盈亏比例
2025-01-16,300394,75.36,80.69,5.329999999999998,2.712280223524594,5.233746762982131,1.6060095842507567,4.507188188058548,7.072717622080678
2025-01-16,300894,15.84,14.61,-1.2300000000000004,4.005252790544973,-1.378857518056473,-0.5992010652463373,-2.7296937416777642,-7.765151515151518
2025-01-16,301380,37.0,35.34,-1.6599999999999966,-0.13495276653170624,-7.638326585695003,-1.5488018702513184,3.272939801285811,-4.486486486486477
2025-01-17,300153,16.0,17.84,1.8399999999999999,6.241699867197871,18.193891102257638,0.674157303370792,0.22471910112359073,11.5
2025-01-17,300515,15.97,18.15,2.179999999999998,10.213940648723261,20.427881297446508,5.616045845272209,4.011461318051572,13.65059486537256
2025-01-17,300661,68.31,66.74,-1.5700000000000074,-3.0513766676128182,-6.301447629860911,-0.04544077552257064,1.0905786125416523,-2.298345776606657
2025-01-17,301123,27.22,24.92,-2.299999999999997,5.667701863354027,-0.3493788819875771,0.0,-2.92169848071679,-8.449669360764133
2025-01-20,300718,47.8,53.8,6.0,0.5892255892255767,12.689393939393925,-3.323996265172725,0.4668534080298786,12.552301255230125
2025-01-20,301458,40.45,41.19,0.7399999999999949,1.2515644555694618,0.6758448060074994,-1.4172053704624572,2.411735454997511,1.8294190358467115
2025-01-20,301503,40.75,37.96,-2.789999999999999,4.14004600051111,6.440071556350616,-5.834333733493398,-8.859543817527006,-6.846625766871163
2025-01-21,300422,5.4,4.7,-0.7000000000000002,1.5037593984962419,2.4436090225563887,-8.256880733944957,-13.761467889908257,-12.962962962962965
2025-01-21,300638,28.1,27.2,-0.9000000000000021,-0.8468595624558872,-2.0818630910374023,2.270270270270267,-1.9819819819819846,-3.202846975088976
2025-01-21,301000,36.97,33.97,-3.0,-1.6493748337323877,-4.3628624634211235,-0.7510431154381172,-5.507649513212806,-8.114687584527996
2025-01-21,301199,25.95,23.91,-2.039999999999999,1.2090483619344723,-5.265210608424342,0.988060930424051,-1.5644298065047306,-7.861271676300576
2025-01-22,300996,17.63,16.25,-1.379999999999999,20.177232447171093,7.157464212678942,0.4452926208651304,3.371501272264627,-7.827566647759496
2025-01-24,300170,21.47,19.73,-1.7399999999999984,10.046130189646322,0.153767298821105,3.889457523029691,0.9723643807574271,-8.104331625523981
2025-01-24,300250,16.5,16.37,-0.129999999999999,0.12135922330096828,-4.854368932038839,4.017857142857137,4.400510204081641,-0.7878787878787818
2025-01-24,300378,34.45,35.0,0.5499999999999972,7.220666044195456,2.365390600684712,6.476132563089093,6.415323806628153,1.596516690856305
2025-01-24,300479,20.42,21.01,0.5899999999999999,0.04899559039687194,-5.87947084762371,4.112441436751687,9.370119729307655,2.889324191968657
2025-01-24,300608,13.33,13.24,-0.08999999999999986,12.111017661900753,3.448275862068967,8.780487804878048,7.642276422764223,-0.6751687921980485
2025-01-24,300654,12.43,12.81,0.3800000000000008,3.4970857618651117,7.7435470441298895,2.7047913446676946,-1.00463678516228,3.05711987127917
2025-01-24,301248,22.25,19.0,-3.25,20.010787486515646,7.659115426105727,2.2044088176352594,-4.809619238476958,-14.606741573033707
2025-01-27,300766,28.92,34.7,5.780000000000001,20.0,20.0,19.986168741355467,19.986168741355467,19.986168741355467
2025-01-27,300996,20.28,19.72,-0.5600000000000023,3.8934426229508277,-0.8709016393442528,-4.082687338501305,1.912144702842364,-2.7613412228796954
2025-01-27,301299,80.0,86.01,6.010000000000005,1.163378856853821,6.790591805766319,-7.116637063351101,1.8472468916518676,7.512500000000006
2025-01-27,301512,53.63,50.58,-3.0500000000000043,20.16580775263276,20.16580775263276,-2.2375536080551983,-5.687115420473623,-5.687115420473623
2025-02-05,300229,26.66,27.41,0.75,0.49001130795325665,4.59856765925367,-0.8648648648648591,-1.2252252252252247,2.813203300825206
2025-02-05,300251,11.8,13.76,1.959999999999999,4.982206405693955,18.32740213523132,1.3533834586466142,3.4586466165413463,16.610169491525415
2025-02-05,300253,7.8,9.25,1.4500000000000002,-0.38314176245211046,1.6602809706257968,-0.8793969849246267,16.20603015075377,18.589743589743595
2025-02-05,300287,5.83,5.86,0.03000000000000025,2.6408450704225417,0.35211267605634616,-2.456140350877203,2.8070175438596516,0.514579759862783
2025-02-05,300624,81.17,80.32,-0.8500000000000085,-1.1929397443700596,-3.0432136335970785,-2.9504080351538082,0.8411801632140458,-1.0471849205371548
2025-02-05,300846,14.8,18.52,3.719999999999999,-0.5376344086021511,3.6962365591397774,10.239792611795217,20.02592352559948,25.13513513513513
2025-02-05,301306,40.2,43.37,3.1699999999999946,0.3494757863205206,4.393409885172236,-1.7216642754662812,3.706360593017688,7.885572139303469
2025-02-05,301387,35.65,36.93,1.2800000000000011,-1.355838406198124,-0.9131156613170954,-0.47472772968445043,3.1276179838034,3.5904628330995827
2025-02-06,300382,12.29,13.32,1.0300000000000011,-0.1624695369618306,4.792851340373678,-0.46511627906977127,3.255813953488371,8.38079739625713
2025-02-06,300718,63.77,67.77,3.999999999999993,-1.039726877715696,8.0384854127871,-1.9390979603562317,-2.6572823901177944,6.272541947624263
2025-02-06,300790,28.9,30.99,2.09,16.76767676767676,16.404040404040398,-2.1520305449496613,7.5668170774036785,7.231833910034602
2025-02-06,301261,57.75,58.9,1.1499999999999986,-3.508771929824564,3.0075187969924766,-3.1792376317923776,-4.4606650446066505,1.991341991341989
2025-02-06,301488,67.5,67.01,-0.4899999999999949,4.960348312859582,3.5297776395583824,-1.6221087413637703,0.6458395914689198,-0.7259259259259183
2025-02-07,300057,6.14,5.87,-0.2699999999999996,10.035842293906803,12.724014336917561,-4.769475357710649,-6.6772655007949115,-4.3973941368078115
2025-02-07,300846,20.11,22.31,2.1999999999999993,8.585313174946004,19.978401727861765,-3.240324032403236,0.4050405040504045,10.939830929885625
2025-02-07,301030,23.05,21.81,-1.240000000000002,2.4444444444444478,1.3333333333333366,0.0,-4.342105263157904,-5.379609544468556
2025-02-07,301208,44.63,41.28,-3.3500000000000014,3.8148406606187497,-2.070248895091883,-1.0451306413301777,-1.9477434679334924,-7.506161774591084
2025-02-10,300078,4.25,4.1,-0.15000000000000036,7.868020304568529,4.060913705583748,-4.390243902439018,0.0,-3.5294117647058907
2025-02-10,300244,14.34,14.16,-0.17999999999999972,-2.049180327868857,-6.420765027322413,-0.656934306569342,3.357664233576649,-1.2552301255230107
2025-02-10,300251,17.35,23.92,6.57,4.8338368580060465,20.241691842900288,7.035175879396996,20.201005025125646,37.867435158501436
2025-02-10,300271,9.65,9.37,-0.28000000000000114,7.461024498886413,6.236080178173705,-2.935010482180287,-1.7819706498951777,-2.9015544041450894
2025-02-10,300451,6.29,5.88,-0.41000000000000014,5.892255892255886,-3.1986531986532047,0.6956521739130441,2.2608695652173894,-6.518282988871227
2025-02-10,300603,13.0,13.91,0.9100000000000001,-2.548725637181408,0.07496251874062809,-2.996254681647943,4.19475655430712,7.000000000000001
2025-02-10,300766,50.48,55.0,4.520000000000003,5.3202587106196475,8.637596494888381,-2.6310735548300315,5.627040522373727,8.954041204437408
2025-02-10,300937,30.91,30.06,-0.8500000000000014,-3.767123287671225,-7.347447073474458,-2.5201612903225805,1.0080645161290227,-2.749919120025886
2025-02-10,301220,43.21,52.76,9.549999999999997,3.695704343652505,20.062395008399324,6.0163901659004555,5.456725964421341,22.10136542467021
2025-02-10,301536,94.0,87.99,-6.010000000000005,5.808194506978834,0.27014858171994016,-2.0094297260889,-1.2236192186798422,-6.393617021276602
2025-02-11,300220,18.3,19.46,1.1600000000000001,4.571428571428576,20.0,-0.4285714285714279,-7.3333333333333295,6.338797814207651
2025-02-11,300478,11.98,10.78,-1.200000000000001,-1.4802631578947345,-6.003289473684214,-1.7497812773403263,-5.686789151356083,-10.016694490818038
2025-02-11,300839,10.5,7.93,-2.5700000000000003,18.77828054298643,-3.6199095022624466,-2.2300469483568017,-6.92488262910798,-24.476190476190478
2025-02-12,300170,23.05,22.76,-0.28999999999999915,-8.42272546682559,-8.502185141040924,-3.386886669561447,-1.1723838471558816,-1.258134490238608
2025-02-12,300249,17.0,18.75,1.75,5.985037406483796,13.466334164588531,-5.000000000000001,3.0219780219780263,10.294117647058822
2025-02-12,300258,12.46,10.93,-1.5300000000000011,7.972270363951489,-0.6065857885615122,-0.08718395815169823,-4.707933740191812,-12.279293739967907
2025-02-12,300491,19.98,20.63,0.6499999999999986,0.15037593984962977,6.015037593984959,-4.444444444444434,-2.4586288416075632,3.253253253253246
2025-02-13,300027,3.46,3.01,-0.4500000000000002,-1.142857142857144,-7.714285714285715,0.6191950464396291,-6.81114551083592,-13.005780346820814
2025-02-13,300071,8.12,7.1,-1.0199999999999996,3.0456852791878086,-5.456852791878169,-6.9798657718120865,-4.697986577181215,-12.561576354679799
2025-02-13,300530,22.0,27.31,5.309999999999999,7.843137254901968,20.00000000000001,0.0,11.560457516339861,24.13636363636363
2025-02-13,300816,32.85,38.16,5.309999999999995,3.9228092375830497,20.02530844669408,18.423827095413817,0.5798629414865548,16.16438356164382
2025-02-13,301238,19.4,19.14,-0.259999999999998,3.521878335112061,5.389541088580585,-5.063291139240507,-3.088607594936706,-1.3402061855670002
2025-02-13,301396,26.34,36.04,9.7,-2.624768946395567,20.0,20.02464571780653,11.028958718422668,36.82611996962794
2025-02-14,300078,5.0,4.56,-0.4400000000000004,9.170305676855893,15.065502183406101,-5.123339658444015,-13.472485768500949,-8.800000000000008
2025-02-14,300153,21.48,22.14,0.6600000000000001,1.5122873345935741,12.051039697542535,-1.3496415014761716,-6.621678616617461,3.072625698324023
2025-02-14,300212,30.8,28.1,-2.6999999999999993,4.300711141212324,-2.3704707077548353,0.2428026361429077,-2.5320846340617305,-8.766233766233764
2025-02-14,300287,7.75,7.44,-0.3099999999999996,7.788595271210008,2.6425591098748193,0.0,0.8130081300813075,-3.999999999999995
2025-02-14,300454,110.94,97.94,-13.0,5.126504311570167,-5.297071922676019,-2.0012007204322595,-2.0012007204322595,-11.718045790517397
2025-02-14,300478,13.41,16.2,2.789999999999999,3.632148377125198,20.015455950540957,1.7385705086928611,4.314230521571153,20.80536912751677
2025-02-14,301230,39.41,39.19,-0.21999999999999886,7.648183556405345,20.18574160065556,-3.0000000000000004,-10.931818181818187,-0.5582339507739124
2025-02-14,301459,39.62,47.29,7.670000000000002,1.8770892260221057,20.21085111853947,-6.994652406417119,1.1550802139037415,19.358909641595158
2025-02-14,301585,39.96,39.62,-0.3400000000000034,3.6307053941908674,12.91493775933609,-5.718879191548006,-9.003215434083605,-0.8508508508508594
2025-02-14,301602,31.34,27.08,-4.260000000000002,15.98815692079941,14.877868245743892,-7.2164948453608195,-12.75773195876289,-13.592852584556484
2025-02-17,300065,12.09,13.56,1.4700000000000006,13.414634146341461,6.003752345215766,6.460176991150431,19.999999999999996,12.158808933002486
2025-02-17,300069,18.0,17.3,-0.6999999999999993,11.87072715972654,3.853325046612809,-5.924596050269301,3.530819868342309,-3.888888888888885
2025-02-17,300359,7.13,6.82,-0.3099999999999996,2.1489971346704793,-5.73065902578797,0.7598784194528849,3.6474164133738634,-4.347826086956516
2025-02-17,300718,77.37,98.54,21.17,0.0,6.087630864676222,-0.13401559454190964,20.053606237816773,27.362026625306967
2025-02-17,300911,29.79,31.49,1.6999999999999993,0.0,0.13427324605572052,3.184713375796188,5.564867582970165,5.706612957368242
2025-02-17,301189,29.5,27.41,-2.09,-1.9281914893616965,-9.97340425531915,-1.6248153618906862,1.2186115214180275,-7.084745762711863
2025-02-17,301428,49.9,51.12,1.2199999999999989,3.9583333333333304,1.8958333333333262,-4.293600490697188,4.518503373543245,2.444889779559116
2025-02-17,301510,38.5,40.41,1.9099999999999966,7.42187499999999,-1.6183035714285865,1.4463981849120964,14.605785592739645,4.961038961038952
2025-02-18,300490,9.25,9.14,-0.10999999999999943,-3.846153846153838,0.20790020790022196,-2.4896265560165993,-5.186721991701244,-1.189189189189183
2025-02-18,300648,27.3,27.39,0.08999999999999986,0.0,5.567765567765566,-5.968077723802911,-4.9618320610687014,0.32967032967032917
2025-02-18,300946,29.12,27.54,-1.5800000000000018,15.098814229249014,12.885375494071138,-3.4313725490196094,-3.57142857142857,-5.425824175824182
2025-02-19,300007,41.55,44.55,3.0,10.007942811755346,17.712470214455912,-3.3738191632928474,0.20242914979756252,7.2202166064981945
2025-02-19,300065,13.7,12.92,-0.7799999999999994,1.0324483775811122,-8.70206489675516,0.7269789983844899,4.36187399030694,-5.693430656934302
2025-02-19,300100,31.37,33.84,2.4700000000000024,2.7177472167649044,13.326784544859201,-3.149378792256562,-2.2247905229702285,7.873764743385407
2025-02-19,300276,13.4,16.27,2.869999999999999,10.197368421052634,19.983552631578945,5.89444825222755,11.514736120630568,21.417910447761187
2025-02-19,300488,38.8,41.61,2.8100000000000023,1.3054830287206267,1.6971279373368298,-2.952503209242633,6.829268292682918,7.24226804123712
2025-02-19,300491,23.35,24.96,1.6099999999999994,-2.178466694595725,-5.781315458734824,1.067140951534024,10.982658959537584,6.895074946466806
2025-02-19,300571,42.0,40.1,-1.8999999999999986,12.903225806451605,1.7741935483870874,4.992076069730588,5.916534601162182,-4.52380952380952
2025-02-19,300718,103.77,107.87,4.1000000000000085,5.307489344428648,8.35193829916784,-2.856607661328086,1.0302519434298103,3.951045581574644
2025-02-19,301024,27.66,26.75,-0.9100000000000001,0.0,-3.506869125090379,-0.5994754589733988,0.22480329711501956,-3.2899493853940713
2025-02-19,301368,76.87,77.16,0.28999999999999204,0.40491118077325267,1.9853709508881872,-2.4334016393442512,-1.1782786885245924,0.377260309613623
2025-02-19,301398,43.3,41.69,-1.6099999999999994,-0.34522439585732034,-2.140391254315304,-2.751646284101603,-1.9520225776105486,-3.718244803695149
2025-02-20,300019,19.5,18.15,-1.3500000000000014,8.21309655937847,5.9933407325194334,-7.329842931937184,-4.97382198952881,-6.9230769230769305
2025-02-20,300246,7.94,7.64,-0.3000000000000007,-4.221954161640516,-6.634499396863679,-0.7751937984496188,-1.2919896640826942,-3.7783375314861547
2025-02-20,300256,5.53,5.54,0.009999999999999787,8.43137254901962,8.039215686274513,-3.629764065335757,0.5444646098003676,0.1808318264014428
2025-02-20,300543,13.82,12.91,-0.9100000000000001,-1.002865329512898,-3.4383954154727823,-1.3353115727002947,-4.228486646884274,-6.58465991316932
2025-02-20,300622,42.37,41.75,-0.6199999999999974,1.802018260451706,2.8351753964440167,-4.065420560747652,-2.453271028037377,-1.4632995043662909
2025-02-20,300738,22.76,22.19,-0.5700000000000003,14.314414866901062,19.989954796584634,-7.115948095437419,-7.115948095437419,-2.5043936731107217
2025-02-20,300817,24.49,27.55,3.0600000000000023,6.943231441048035,20.174672489082976,4.651162790697678,0.10901162790698088,12.49489587586771
2025-02-20,300868,38.95,33.4,-5.550000000000004,11.668577981651376,1.5768348623853128,-5.673158340389495,-5.729607677109797,-14.249037227214387
2025-02-20,301101,55.15,55.3,0.14999999999999858,0.03627788862687469,0.507890440776336,-3.068038260241826,-0.1985201227215294,0.2719854941069784
2025-02-20,301300,33.67,31.97,-1.7000000000000028,1.599275799637903,1.9915509957754878,-6.8639053254437785,-5.414201183431948,-5.049005049005057
2025-02-20,301336,73.28,87.79,14.510000000000005,5.07599655864641,8.660739891023812,-7.02032198469254,15.848508841382959,19.800764192139745
2025-02-21,300068,19.0,20.21,1.2100000000000009,2.1505376344085945,1.6129032258064364,-2.8571428571428528,6.931216931216944,6.368421052631583
2025-02-21,300077,28.98,29.16,0.17999999999999972,2.5840707964601783,1.2389380530973502,0.5594405594405599,1.9580419580419535,0.6211180124223592
2025-02-21,300153,31.0,35.55,4.549999999999997,7.266435986159175,14.152249134948109,-5.72900879054259,7.75992725068201,14.6774193548387
2025-02-21,300214,7.88,6.99,-0.8899999999999997,2.604166666666669,-3.906249999999998,-3.1165311653116468,-5.2845528455284505,-11.294416243654819
2025-02-21,300245,19.6,20.95,1.3499999999999979,9.497206703910631,4.469273743016764,-3.2085561497326087,12.032085561497327,6.8877551020408045
2025-02-21,300383,22.04,22.89,0.8500000000000014,6.422018348623845,5.359729599227423,-4.216315307057753,4.903758020164988,3.856624319419245
2025-02-21,300442,69.69,67.86,-1.8299999999999983,1.8115412710007228,3.2724616508400217,-3.5790069316735056,-4.003395105389727,-2.62591476538958
2025-02-21,300660,53.13,50.75,-2.3800000000000026,-0.13157894736842157,-5.037593984962405,-3.6223277909738822,0.4552652414885132,-4.4795783926218755
2025-02-21,300870,149.12,162.58,13.460000000000008,-4.434760317867205,6.575237118687529,-4.137101623571872,-2.2369212266987364,9.026287553648075
2025-02-21,300961,12.4,11.95,-0.45000000000000107,-0.7999999999999973,-6.480000000000004,-0.4277159965782629,2.2241231822070127,-3.629032258064525
2025-02-21,301018,50.29,51.51,1.2199999999999989,-1.0428964974419541,3.974813065722163,-5.677517032551097,-2.5170325510976634,2.4259296082720203
2025-02-21,301165,62.53,59.17,-3.3599999999999994,3.939494680851072,5.668218085106389,-4.1214409312568785,-6.92150385401919,-5.373420758036142
2025-02-21,301202,50.95,54.22,3.269999999999996,4.5771756978653615,18.63711001642036,-8.979238754325255,-6.193771626297575,6.418056918547588
2025-02-21,301210,41.55,46.94,5.390000000000001,6.647843942505125,7.7002053388090355,-5.33841754051478,11.868446139180163,12.972322503008426
2025-02-21,301510,51.06,46.29,-4.770000000000003,2.24269122947538,-3.9247096515819,-6.669445602334298,-3.5223009587328007,-9.341950646298477
2025-02-24,300074,5.53,5.44,-0.08999999999999986,-5.145797598627784,-8.404802744425389,0.18726591760299227,1.8726591760299727,-1.6274864376130171
2025-02-24,300103,7.55,7.18,-0.3700000000000001,0.0,-6.357615894039729,-0.5657708628005662,1.5558698727015479,-4.90066225165563
2025-02-24,300126,8.19,8.4,0.21000000000000085,-0.9673518742442574,-6.5296251511487196,2.199223803363518,8.667529107373866,2.564102564102575
2025-02-24,300148,5.02,5.02,0.0,-1.5686274509803935,1.960784313725501,5.769230769230766,-3.4615384615384728,0.0
2025-02-24,300918,17.61,20.85,3.240000000000002,-7.559055118110243,5.511811023622051,2.6865671641791,3.731343283582089,18.39863713798979
2025-02-24,301139,31.79,34.63,2.8400000000000034,0.0,14.029569046870089,0.22068965517240907,-4.468965517241372,8.933626926706523
2025-02-24,301281,35.8,35.22,-0.5799999999999983,0.3082095825161094,-4.4550294200055935,-0.9970674486803619,3.2844574780058573,-1.620111731843571
2025-02-24,301382,40.01,41.29,1.2800000000000011,9.167803547066846,16.534788540245575,8.452353078904236,-3.324748302505272,3.1992001999500155
2025-02-25,300134,16.5,15.66,-0.8399999999999999,7.282184655396613,-1.9505851755526704,-0.26525198938992656,3.8461538461538463,-5.09090909090909
2025-02-25,300488,47.88,47.77,-0.10999999999999943,-5.094152626362735,-1.4271555996035796,-3.880957168711039,-3.9412829278101627,-0.22974101921470225
2025-02-25,300508,39.82,36.1,-3.719999999999999,6.584582441113493,1.9539614561027943,-4.121816749803099,-5.22446836440011,-9.342039176293317
2025-02-25,301090,8.3,7.98,-0.3200000000000003,-0.7177033492822814,1.315789473684225,-1.770956316410866,-5.785123966942151,-3.855421686746991
2025-02-25,301181,26.58,25.28,-1.2999999999999972,0.4914933837429074,1.3232514177693815,-1.4925373134328437,-5.671641791044775,-4.890895410082758
2025-02-26,300031,32.9,38.68,5.780000000000001,4.944178628389145,17.320574162679424,7.123436650353446,5.165851005981508,17.568389057750764
2025-02-26,300083,9.8,9.19,-0.6100000000000012,2.9411764705882475,-5.357142857142856,-1.8867924528301878,1.997780244173138,-6.224489795918379
2025-02-26,300214,7.9,7.39,-0.5100000000000007,-5.840286054827177,-9.892729439809306,-1.5873015873015772,-2.248677248677248,-6.455696202531653
2025-02-26,300245,25.5,24.53,-0.9699999999999989,1.4319809069212386,10.262529832935554,-4.725829725829722,-11.5079365079365,-3.8039215686274463
2025-02-26,300421,17.25,14.95,-2.3000000000000007,-2.4321266968325777,-7.296380090497732,-0.4881025015253316,-8.785845027455773,-13.33333333333334
2025-02-26,300539,16.31,15.58,-0.7299999999999986,1.4934660858742903,11.200995644057253,-6.883044208170119,-12.814773363178517,-4.475781729000605
2025-02-26,300730,16.83,14.55,-2.2799999999999976,1.3855421686746798,-2.1686746987951984,-4.6798029556650125,-10.406403940886687,-13.547237076648827
2025-02-26,301003,28.92,29.91,0.9899999999999984,8.43644544431946,21.109861267341564,-1.9814241486068023,-7.3993808049535525,3.4232365145228156
2025-02-27,300746,14.4,15.76,1.3599999999999994,5.340160936356989,8.266276517922464,-3.17567567567568,6.48648648648648,9.44444444444444
2025-02-27,300915,28.32,25.46,-2.8599999999999994,4.194260485651216,4.45180279617366,-4.015498414934838,-10.320535399788657,-10.098870056497173
2025-02-27,301135,31.39,27.38,-4.010000000000002,2.0149496262593467,-8.579785505362368,-0.7109847138286501,-2.6661926768574475,-12.77476903472444
2025-02-27,301366,46.4,44.99,-1.4099999999999966,-4.800984817398447,-10.012310217480513,-2.029183766529869,2.5763793889648943,-3.0387931034482687
2025-02-28,300076,7.98,7.98,0.0,-2.682926829268279,3.0487804878048785,-4.378698224852062,-5.56213017751478,0.0
2025-02-28,300191,16.48,15.46,-1.0199999999999996,1.4778325123152833,-3.756157635467966,-1.7914267434421056,-1.0876519513755594,-6.189320388349512
2025-02-28,301022,31.36,29.43,-1.9299999999999997,9.573724668064285,14.255765199161432,-12.232415902140682,-10.000000000000009,-6.154336734693877
2025-02-28,301182,53.0,43.1,-9.899999999999999,7.767385115900774,-9.516063440422935,-5.617977528089887,-3.1460674157303337,-18.679245283018865
2025-02-28,301396,42.83,47.79,4.960000000000001,-0.9481961147086116,10.037002775208132,-6.0739806641446,0.4413619167717546,11.580667756245624
2025-03-03,300195,7.1,6.84,-0.2599999999999998,-3.663500678426058,-4.88466757123474,-0.2853067047075546,-2.4251069900142643,-3.661971830985913
2025-03-03,300473,34.0,32.78,-1.2199999999999989,-9.574468085106387,-9.97340425531915,-5.435745937961605,-3.161004431314624,-3.5882352941176436
2025-03-03,300530,29.29,29.14,-0.14999999999999858,-2.4317121918720868,6.262491672218518,-5.2978056426332225,-8.652037617554853,-0.5121201775349901
2025-03-03,300619,24.02,23.06,-0.9600000000000009,-2.6742301458670994,-1.6207455429497513,-2.1828665568369074,-5.024711696869861,-3.9966694421315605
