涨停日期,股票代码,买入价,卖出价,盈亏,买入日期开盘涨跌幅,买入日期收盘涨跌幅,卖出日期开盘涨跌幅,卖出日期收盘涨跌幅,盈亏比例,总数,排名,涨跌幅区间,凯莉公式仓位,胜率,仓位
2025-03-14,300086,5.6,5.37,-0.2299999999999995,-3.780068728522348,-5.841924398625427,0.3649635036496272,-2.0072992700729984,-4.10714285714285,20,19,"[-4, -3)",-inf,0.0,0.0
2025-03-14,300086,5.6,5.37,-0.2299999999999995,-3.780068728522348,-5.841924398625427,0.3649635036496272,-2.0072992700729984,-4.10714285714285,20,19,"[-4, -3)",-inf,0.0,0.0
2025-03-14,300106,11.29,11.87,0.5800000000000001,4.537037037037022,3.240740740740737,-1.4349775784753376,6.457399103139003,5.137289636846768,20,9,"[4, 5)",-0.25556404775041314,0.42857142857142855,0.0
2025-03-14,300106,11.29,11.87,0.5800000000000001,4.537037037037022,3.240740740740737,-1.4349775784753376,6.457399103139003,5.137289636846768,20,9,"[4, 5)",-0.25556404775041314,0.42857142857142855,0.0
2025-03-14,300314,14.86,13.65,-1.209999999999999,7.759245830311823,1.0877447425670803,-0.8608321377331365,-2.0803443328550872,-8.142664872139967,20,3,"[7, 8)",0.019089525033157362,0.4117647058823529,0.019089525033157362
2025-03-14,300314,14.95,13.74,-1.209999999999999,7.708933717579239,1.0806916426512865,-0.8553100498930808,-2.066999287241619,-8.093645484949826,20,4,"[7, 8)",-0.38808095638707235,0.3333333333333333,0.0
2025-03-14,300380,54.87,58.96,4.090000000000003,-0.0910415149308162,1.3474144209759558,1.778656126482217,5.92885375494072,7.453982139602703,20,16,"[-1, 0)",0.07759271650548355,0.3333333333333333,0.07759271650548355
2025-03-14,300380,54.92,59.01,4.089999999999996,-0.0909587047480392,1.3461888302710607,1.7770597738287597,5.923532579429182,7.447195921340125,20,15,"[-1, 0)",0.2889569531894506,0.42857142857142855,0.2889569531894506
2025-03-14,300892,33.08,33.4,0.3200000000000003,0.8536585365853694,0.0304878048780643,0.2438281011886567,1.798232246266371,0.9673518742442574,20,13,"[0, 1)",-0.35987523232796353,0.3333333333333333,0.0
2025-03-14,300892,33.18,33.5,0.3200000000000003,0.8510638297872375,0.0303951367781094,0.2430872075357198,1.7927681555758237,0.964436407474383,20,14,"[0, 1)",,1.0,0.0
2025-03-14,300898,35.39,34.23,-1.1600000000000037,11.958241062954764,12.179689971528,-0.5076142131979687,-3.468697123519469,-3.2777620796835367,20,1,"[11, 12)",-0.15187838517035623,0.5454545454545454,0.0
2025-03-14,300898,35.99,34.83,-1.1600000000000037,11.735485873952191,11.952809686432788,-0.4991680532445915,-3.410981697171392,-3.223117532647968,20,2,"[11, 12)",0.3002912715654543,0.6666666666666666,0.3002912715654543
2025-03-14,301078,17.22,15.3,-1.9199999999999984,6.956521739130419,1.3043478260869397,1.042305334150838,-6.192519926425494,-11.149825783972116,20,7,"[6, 7)",-1.8758008743089558,0.25,0.0
2025-03-14,301078,17.27,15.35,-1.92,6.934984520123846,1.3003095975232253,1.0391198044009886,-6.173594132029338,-11.11754487550666,20,8,"[6, 7)",-0.9452808338158696,0.5,0.0
2025-03-14,301126,12.8,12.06,-0.7400000000000002,-1.0054137664346403,-5.955143078112912,0.0,-0.8223684210526285,-5.781250000000002,20,18,"[-2, -1)",-inf,0.0,0.0
2025-03-14,301126,12.88,12.14,-0.7400000000000002,-0.9992313604919216,-5.918524212144502,0.0,-0.8169934640522847,-5.745341614906834,20,17,"[-1, 0)",-inf,0.0,0.0
2025-03-14,301191,131.0,134.43,3.430000000000007,2.327761287298852,5.460084361818451,-0.0148137175023937,-0.4295978075697979,2.6183206106870283,20,11,"[2, 3)",-1.3234007168756305,0.25,0.0
2025-03-14,301191,131.99,135.42,3.4299999999999784,2.30989845748393,5.418184636849864,-0.0147058823529487,-0.4264705882353033,2.598681718311977,20,12,"[2, 3)",-1.986467817896406,0.5,0.0
2025-03-17,300191,18.17,18.01,-0.1600000000000001,-4.669464847848883,-2.0461699895068053,-2.46384574183182,-3.535083020889127,-0.8805723720418278,12,11,"[-5, -4)",-1.4184500334462,0.2222222222222222,0.0
2025-03-17,300191,18.17,18.01,-0.1600000000000001,-4.669464847848883,-2.0461699895068053,-2.46384574183182,-3.535083020889127,-0.8805723720418278,12,11,"[-5, -4)",-1.4184500334462,0.2222222222222222,0.0
2025-03-17,300353,20.9,22.61,1.7100000000000009,4.604604604604595,10.360360360360362,4.3083900226757335,2.5396825396825338,8.181818181818185,12,3,"[4, 5)",-0.0526535070543826,0.45714285714285713,0.0
2025-03-17,300353,20.9,22.61,1.7100000000000009,4.604604604604595,10.360360360360362,4.3083900226757335,2.5396825396825338,8.181818181818185,12,3,"[4, 5)",-0.0526535070543826,0.45714285714285713,0.0
2025-03-17,300720,25.85,25.63,-0.2200000000000024,5.510204081632659,9.428571428571423,-0.7086907870197603,-4.401342782543826,-0.8510638297872434,12,1,"[5, 6)",0.41643979893966615,0.625,0.41643979893966615
2025-03-17,300720,26.0,25.78,-0.2199999999999988,5.4766734279918925,9.371196754563904,-0.7047477744807169,-4.376854599406527,-0.8461538461538418,12,2,"[5, 6)",0.20008321445531835,0.5555555555555556,0.20008321445531835
2025-03-17,300819,28.87,31.7,2.8299999999999983,1.1208406304728555,-3.957968476357265,-0.2188183807439907,15.609044493070742,9.802563214409416,12,7,"[1, 2)",0.5503670763723387,0.6842105263157895,0.5503670763723387
2025-03-17,300819,29.17,32.0,2.8299999999999983,1.1091854419410754,-3.916811091854428,-0.2164502164502118,15.440115440115443,9.701748371614666,12,8,"[1, 2)",0.39525520480357657,0.6,0.39525520480357657
2025-03-17,301053,27.04,32.77,5.730000000000004,-1.2417823228634035,3.1775018261504786,-0.3185840707964597,16.00000000000001,21.19082840236688,12,10,"[-2, -1)",-0.005202473424222198,0.25,0.0
2025-03-17,301053,27.34,33.07,5.73,-1.2283236994219648,3.1430635838150325,-0.3152364273204899,15.83187390542907,20.95830285296269,12,9,"[-2, -1)",0.044920563929051166,0.25,0.044920563929051166
2025-03-17,301109,15.69,15.03,-0.6600000000000001,1.6191709844559588,-0.3886010362694218,-1.3654096228868715,-2.2756827048114525,-4.206500956022945,12,5,"[1, 2)",-0.30493754827511454,0.4,0.0
2025-03-17,301109,22.86,21.94,-0.9199999999999982,1.5097690941385429,-0.3996447602131432,-1.2929112795363316,-2.184574230940697,-4.024496937882756,12,6,"[1, 2)",-inf,0.0,0.0
2025-03-18,300510,5.13,4.88,-0.25,1.785714285714283,-4.36507936507936,1.2448132780082906,1.2448132780082906,-4.873294346978558,12,3,"[1, 2)",-0.2955766076699239,0.3125,0.0
2025-03-18,300510,5.13,4.88,-0.25,1.785714285714283,-4.36507936507936,1.2448132780082906,1.2448132780082906,-4.873294346978558,12,3,"[1, 2)",-0.2955766076699239,0.3125,0.0
2025-03-18,300713,20.9,20.6,-0.2999999999999971,0.0957854406130247,4.693486590038316,-6.1299176578225065,-5.763952424519662,-1.4354066985645797,12,5,"[0, 1)",0.12297994242812782,0.4358974358974359,0.12297994242812782
2025-03-18,300713,20.9,20.6,-0.2999999999999971,0.0957854406130247,4.693486590038316,-6.1299176578225065,-5.763952424519662,-1.4354066985645797,12,5,"[0, 1)",0.12297994242812782,0.4358974358974359,0.12297994242812782
2025-03-18,300798,9.34,9.29,-0.0500000000000007,-2.403343782654132,-7.314524555903877,-1.6910935738444033,4.735062006764374,-0.5353319057815922,12,10,"[-3, -2)",-inf,0.0,0.0
2025-03-18,300798,9.35,9.3,-0.0499999999999989,-2.400835073068898,-7.306889352818365,-1.689189189189193,4.729729729729729,-0.5347593582887586,12,9,"[-3, -2)",0.06794437085992402,0.16666666666666666,0.06794437085992402
2025-03-18,300918,21.64,21.9,0.259999999999998,2.1236432279377038,3.5865974516281165,4.100227790432812,-0.2277904328018255,1.2014787430683826,12,1,"[2, 3)",0.4624995506033597,0.5882352941176471,0.4624995506033597
2025-03-18,300918,21.79,22.05,0.2600000000000015,2.108716026241796,3.561387066541713,4.072398190045242,-0.2262443438914059,1.193207893529149,12,2,"[2, 3)",-0.3414636997958269,0.36363636363636365,0.0
2025-03-18,301275,83.85,74.66,-9.189999999999998,-2.793878970554151,-10.537908648272667,-0.4146689127899538,-3.252559284696132,-10.960047704233748,12,12,"[-3, -2)",0.12744534922126127,0.25,0.12744534922126127
