日期,开盘,最高,最低,收盘,成交量,成交额,股票代码
2024-04-30,25.58,27.58,25.26,26.91,37896.0,101146016.0,301008
2024-05-06,26.95,28.51,26.41,28.51,46049.0,126896280.0,301008
2024-05-07,28.0,28.14,27.33,27.58,30691.0,84765368.0,301008
2024-05-08,27.62,27.98,27.09,27.36,22421.0,61578652.0,301008
2024-05-09,27.1,27.49,26.91,27.1,19364.0,52634200.0,301008
2024-05-10,27.0,27.6,26.83,27.21,16188.0,44045644.0,301008
2024-05-13,27.0,27.72,26.04,27.72,28154.0,76462384.0,301008
2024-05-14,27.36,27.89,26.87,27.14,16224.0,44298296.0,301008
2024-05-15,27.15,27.15,26.08,26.11,14611.0,38744032.0,301008
2024-05-16,26.17,26.69,26.01,26.5,13039.0,34352192.0,301008
2024-05-17,26.81,26.97,26.51,26.8,10928.0,29213670.0,301008
2024-05-20,26.66,26.76,26.18,26.42,10733.0,28286740.0,301008
2024-05-21,26.56,30.3,26.56,28.44,52702.0,149344464.0,301008
2024-05-22,28.0,29.77,27.7,29.65,50623.0,145885424.0,301008
2024-05-23,28.88,29.1,28.07,28.57,31773.0,90863496.0,301008
2024-05-24,28.2,29.5,27.98,29.21,32026.0,92599928.0,301008
2024-05-27,29.0,30.68,27.0,27.7,44323.0,129017480.0,301008
2024-05-28,27.0,27.0,25.79,26.08,32623.0,85948640.0,301008
2024-05-29,26.08,27.68,26.08,26.79,25559.0,68785272.0,301008
2024-05-30,26.54,26.6,25.58,25.78,22796.0,59068992.0,301008
2024-05-31,25.7,26.68,25.7,26.63,18499.0,48728496.0,301008
2024-06-03,26.63,27.2,25.94,26.21,13849.0,36458972.0,301008
2024-06-04,26.08,26.19,25.39,25.8,11606.0,29834744.0,301008
2024-06-05,25.9,26.09,25.31,25.49,9737.0,25012508.0,301008
2024-06-06,25.52,25.78,23.08,23.38,20115.0,48491804.0,301008
2024-06-07,23.93,24.43,23.63,24.1,12593.0,30306226.0,301008
2024-06-11,24.13,24.7,23.1,24.66,8686.0,20970004.0,301008
2024-06-12,24.66,25.77,24.5,25.72,11961.0,30460290.0,301008
2024-06-13,26.2,27.15,25.76,26.41,22772.0,60646176.0,301008
2024-06-14,26.41,26.9,26.2,26.82,14453.0,38561120.0,301008
2024-06-17,26.88,26.98,26.52,26.71,10297.0,27534806.0,301008
2024-06-18,26.66,27.55,26.5,27.42,18751.0,50934096.0,301008
2024-06-19,27.3,27.56,26.81,26.99,16365.0,44270408.0,301008
2024-06-20,18.85,18.85,18.03,18.1,19197.0,35108788.0,301008
2024-06-21,18.37,18.37,17.53,17.79,12375.0,22072010.0,301008
2024-06-24,17.7,17.7,16.71,16.8,16132.0,27431332.0,301008
2024-06-25,16.97,17.27,16.67,16.93,10532.0,17877064.0,301008
2024-06-26,16.78,17.57,16.64,17.54,12901.0,22136494.0,301008
2024-06-27,17.43,17.76,17.15,17.19,13005.0,22634728.0,301008
2024-06-28,17.52,17.85,17.33,17.46,15966.0,28037586.0,301008
2024-07-01,17.25,17.64,17.07,17.52,9497.0,16518921.0,301008
2024-07-02,17.53,17.65,17.31,17.62,8564.0,15016581.0,301008
2024-07-03,17.7,17.83,17.04,17.17,8775.0,15130035.0,301008
2024-07-04,17.13,17.41,16.71,16.75,5992.0,10177582.0,301008
2024-07-05,16.61,17.1,16.44,16.71,6241.0,10386147.0,301008
2024-07-08,17.0,17.1,16.23,16.32,7962.0,13205603.0,301008
2024-07-09,16.59,16.83,15.93,16.78,12389.0,20389936.0,301008
2024-07-10,16.75,17.06,16.61,16.88,8631.0,14590247.0,301008
2024-07-11,17.11,17.59,17.03,17.48,12327.0,21480778.0,301008
2024-07-12,17.35,17.52,17.1,17.19,9237.0,15933722.0,301008
2024-07-15,17.19,17.19,16.59,16.6,7733.0,12932331.0,301008
2024-07-16,16.75,16.79,16.38,16.75,5794.0,9645370.0,301008
2024-07-17,16.75,16.81,16.0,16.13,6870.0,11213524.0,301008
2024-07-18,15.98,16.03,15.41,15.9,7961.0,12501920.0,301008
2024-07-19,15.91,16.16,15.81,16.05,7713.0,12356876.0,301008
2024-07-22,16.1,16.4,16.08,16.25,8259.0,13428185.0,301008
2024-07-23,16.39,16.46,15.75,15.75,6531.0,10496229.0,301008
2024-07-24,15.75,15.99,15.55,15.56,6075.0,9555977.0,301008
2024-07-25,15.6,15.92,15.37,15.63,8122.0,12718715.0,301008
2024-07-26,16.49,18.76,16.45,18.76,74985.0,137151312.0,301008
2024-07-29,18.49,19.38,17.57,18.04,90595.0,165085488.0,301008
2024-07-30,17.8,17.99,17.42,17.8,48785.0,86303056.0,301008
2024-07-31,17.8,18.18,17.6,17.96,45055.0,80641144.0,301008
2024-08-01,17.88,18.23,17.8,18.23,40352.0,72842768.0,301008
2024-08-02,18.03,18.29,17.4,17.52,35076.0,62606572.0,301008
2024-08-05,17.52,17.78,17.13,17.35,21190.0,37019428.0,301008
2024-08-06,17.42,18.15,17.38,18.13,38987.0,69591336.0,301008
2024-08-07,17.93,18.12,17.66,17.78,23877.0,42673116.0,301008
2024-08-08,17.84,17.85,17.14,17.46,19118.0,33339326.0,301008
2024-08-09,17.57,17.68,17.2,17.21,13918.0,24163612.0,301008
2024-08-12,17.09,17.29,16.9,17.19,10675.0,18273440.0,301008
2024-08-13,17.19,17.33,16.8,17.33,10546.0,18041144.0,301008
2024-08-14,17.48,17.57,17.18,17.21,8163.0,14102326.0,301008
2024-08-15,17.18,17.4,16.73,16.88,18567.0,31615328.0,301008
2024-08-16,16.99,17.04,16.6,16.73,11837.0,19907342.0,301008
2024-08-19,16.63,16.82,16.42,16.43,10514.0,17429136.0,301008
2024-08-20,16.45,16.54,16.06,16.24,11314.0,18350992.0,301008
2024-08-21,16.2,16.32,16.08,16.2,7826.0,12691022.0,301008
2024-08-22,16.19,16.66,16.07,16.25,19195.0,31301706.0,301008
