日期,开盘,最高,最低,收盘,成交量,成交额,股票代码
2024-07-22,15.5,15.57,15.21,15.29,24567.0,37619624.0,301161
2024-07-23,15.3,15.55,15.09,15.1,17316.0,26553852.0,301161
2024-07-24,15.02,15.8,15.0,15.42,24803.0,38246508.0,301161
2024-07-25,15.46,15.86,15.02,15.72,29430.0,45618292.0,301161
2024-07-26,15.48,16.12,15.48,15.9,25838.0,40940776.0,301161
2024-07-29,15.87,15.94,15.6,15.72,18988.0,29874568.0,301161
2024-07-30,15.61,15.86,15.52,15.58,14376.0,22545932.0,301161
2024-07-31,15.58,16.06,15.45,15.99,23269.0,36949952.0,301161
2024-08-01,15.88,16.25,15.83,16.11,24109.0,38790260.0,301161
2024-08-02,15.98,16.06,15.59,15.65,18595.0,29432192.0,301161
2024-08-05,15.6,15.79,15.0,15.03,17564.0,26986150.0,301161
2024-08-06,15.05,15.54,15.05,15.44,14114.0,21657634.0,301161
2024-08-07,15.49,15.65,15.35,15.44,9061.0,13996554.0,301161
2024-08-08,15.36,15.45,15.05,15.16,11300.0,17173842.0,301161
2024-08-09,15.2,15.36,15.02,15.02,8070.0,12232726.0,301161
2024-08-12,15.02,15.14,14.84,14.9,7752.0,11614658.0,301161
2024-08-13,14.99,15.17,14.73,15.16,8602.0,12876903.0,301161
2024-08-14,15.2,15.44,15.12,15.13,7746.0,11806143.0,301161
2024-08-15,15.03,15.2,14.77,15.03,12481.0,18741636.0,301161
2024-08-16,15.12,15.21,14.85,14.87,9589.0,14373436.0,301161
2024-08-19,14.81,15.02,14.65,14.74,8890.0,13171279.0,301161
2024-08-20,14.85,14.85,14.38,14.49,8541.0,12411008.0,301161
2024-08-21,14.42,14.64,14.27,14.56,7607.0,11035711.0,301161
2024-08-22,14.64,14.64,14.17,14.21,8090.0,11634480.0,301161
2024-08-23,14.17,14.58,13.64,13.81,12585.0,17460520.0,301161
2024-08-26,13.81,14.28,13.81,14.21,9593.0,13506855.0,301161
2024-08-27,14.21,14.42,13.97,14.0,7992.0,11318678.0,301161
2024-08-28,13.99,14.52,13.92,14.35,13197.0,18883690.0,301161
2024-08-29,14.25,14.54,13.88,14.49,16665.0,23712026.0,301161
2024-08-30,14.51,14.95,14.4,14.82,20099.0,29650454.0,301161
2024-09-02,14.75,14.98,14.55,14.55,11573.0,17077292.0,301161
2024-09-03,14.58,14.88,14.53,14.73,7243.0,10664124.0,301161
2024-09-04,14.58,14.81,14.41,14.61,7222.0,10571919.0,301161
2024-09-05,14.79,14.79,14.52,14.62,5649.0,8257099.0,301161
2024-09-06,14.61,14.77,14.03,14.16,11940.0,17057864.0,301161
2024-09-09,14.1,14.26,13.96,14.18,7006.0,9907368.0,301161
2024-09-10,14.17,14.51,14.1,14.33,10303.0,14697010.0,301161
2024-09-11,14.29,14.5,14.21,14.34,6037.0,8662164.0,301161
2024-09-12,14.21,14.5,14.17,14.17,6341.0,9069398.0,301161
2024-09-13,14.17,14.28,13.93,13.93,7720.0,10822901.0,301161
2024-09-18,13.97,14.09,13.54,13.72,7680.0,10515453.0,301161
2024-09-19,13.81,14.98,13.73,14.38,24111.0,34530900.0,301161
2024-09-20,14.38,14.59,14.13,14.33,16677.0,23807648.0,301161
2024-09-23,14.33,14.8,14.15,14.58,23090.0,33368502.0,301161
2024-09-24,14.54,14.83,14.36,14.8,24005.0,35098416.0,301161
2024-09-25,14.92,15.07,14.72,14.79,24260.0,36172192.0,301161
2024-09-26,14.78,15.21,14.64,15.14,17160.0,25759860.0,301161
2024-09-27,15.4,15.95,15.16,15.74,25887.0,40256536.0,301161
2024-09-30,16.36,17.88,15.92,17.59,58259.0,98713776.0,301161
2024-10-08,20.51,20.6,18.0,18.91,64129.0,122599784.0,301161
2024-10-09,18.16,18.65,16.79,16.79,52910.0,93750424.0,301161
2024-10-10,17.5,17.5,16.78,17.09,29063.0,49931960.0,301161
2024-10-11,16.95,17.24,16.03,16.32,25273.0,41564808.0,301161
2024-10-14,16.36,18.15,16.36,18.06,62997.0,109324352.0,301161
2024-10-15,17.99,18.28,17.3,17.45,36475.0,64314652.0,301161
2024-10-16,17.25,18.13,17.11,18.11,45868.0,81701512.0,301161
2024-10-17,17.96,19.0,17.82,19.0,52708.0,96624576.0,301161
2024-10-18,19.18,22.8,18.65,22.8,136774.0,300430432.0,301161
2024-10-21,24.0,25.68,22.94,22.98,255764.0,610368960.0,301161
2024-10-22,22.03,22.8,20.88,21.04,130433.0,281172608.0,301161
2024-10-23,20.4,20.97,20.11,20.37,77495.0,158979232.0,301161
2024-10-24,20.59,21.49,20.41,20.98,71469.0,150415376.0,301161
2024-10-25,20.52,22.5,20.25,21.9,105602.0,225117904.0,301161
2024-10-28,21.4,21.66,21.0,21.52,69790.0,149053040.0,301161
2024-10-29,21.43,21.46,20.22,20.25,64877.0,134661552.0,301161
2024-10-30,19.98,20.48,19.62,19.77,41543.0,82932848.0,301161
2024-10-31,19.95,20.4,19.81,20.39,45308.0,91273416.0,301161
2024-11-01,20.62,20.98,19.63,19.88,48245.0,97761008.0,301161
2024-11-04,19.5,20.23,19.3,19.99,31535.0,62758392.0,301161
2024-11-05,20.1,20.57,19.91,20.55,45074.0,91609696.0,301161
2024-11-06,20.68,20.84,20.15,20.29,48265.0,98607392.0,301161
2024-11-07,20.16,20.42,19.99,20.39,38817.0,78593864.0,301161
2024-11-08,20.83,20.88,20.25,20.31,39607.0,81203144.0,301161
2024-11-11,20.24,20.72,19.99,20.71,44338.0,90915560.0,301161
2024-11-12,20.75,21.3,20.31,20.55,51178.0,106710552.0,301161
2024-11-13,20.46,21.1,20.2,21.1,52169.0,108360720.0,301161
2024-11-14,20.85,21.45,20.67,20.68,51755.0,108997632.0,301161
2024-11-15,20.46,20.75,19.3,19.38,43787.0,87741984.0,301161
2024-11-18,19.38,19.74,18.58,18.99,30440.0,58125572.0,301161
2024-11-19,18.99,19.5,18.71,19.49,23329.0,44541588.0,301161
2024-11-20,19.47,19.74,19.36,19.63,20575.0,40273156.0,301161
2024-11-21,19.59,19.86,19.42,19.71,17867.0,35138708.0,301161
2024-11-22,19.69,19.8,18.6,18.61,23969.0,45972932.0,301161
2024-11-25,18.79,19.38,18.79,19.34,24096.0,46119784.0,301161
2024-11-26,19.43,19.6,18.86,18.95,17673.0,33911220.0,301161
2024-11-27,18.82,19.26,18.38,19.26,17502.0,32939458.0,301161
2024-11-28,19.25,19.64,19.18,19.29,19675.0,38225836.0,301161
2024-11-29,19.09,19.52,18.93,19.36,22597.0,43623872.0,301161
2024-12-02,19.37,19.72,19.2,19.7,25319.0,49576224.0,301161
2024-12-03,19.73,23.64,19.73,23.64,288317.0,669186624.0,301161
2024-12-04,28.37,28.37,22.92,23.33,330391.0,866045056.0,301161
2024-12-05,22.0,22.93,21.0,22.12,221817.0,479598432.0,301161
2024-12-06,21.71,21.88,21.14,21.32,130777.0,279728192.0,301161
2024-12-09,21.53,22.36,21.38,21.77,118225.0,257724336.0,301161
2024-12-10,22.39,22.4,21.46,21.5,113230.0,246760816.0,301161
2024-12-11,21.8,22.0,21.26,21.94,90367.0,195174576.0,301161
2024-12-12,21.76,22.0,21.35,21.63,67119.0,145128544.0,301161
2024-12-13,21.41,21.71,21.0,21.06,59732.0,127509280.0,301161
2024-12-16,21.06,21.44,20.93,21.19,45719.0,96846624.0,301161
2024-12-17,21.09,21.15,20.03,20.12,50172.0,103026344.0,301161
2024-12-18,20.14,20.86,19.62,20.39,45274.0,91646160.0,301161
2024-12-19,20.2,21.18,20.1,21.18,61227.0,127273288.0,301161
2024-12-20,20.98,21.5,20.87,21.1,66935.0,141621712.0,301161
2024-12-23,21.1,21.28,19.89,19.94,53457.0,109783152.0,301161
2024-12-24,19.88,20.31,19.5,19.87,43538.0,86344616.0,301161
2024-12-25,20.05,20.9,19.59,20.66,64596.0,131203152.0,301161
