日期,开盘,最高,最低,收盘,成交量,成交额,股票代码
2024-04-22,9.22,10.5,9.22,10.2,83589.0,84122392.0,300822
2024-04-23,10.0,10.12,9.78,9.86,70025.0,69719592.0,300822
2024-04-24,9.88,10.33,9.88,10.31,52793.0,53678544.0,300822
2024-04-25,10.3,10.35,10.15,10.27,37063.0,38045196.0,300822
2024-04-26,10.22,10.57,10.12,10.4,46863.0,48766444.0,300822
2024-04-29,10.45,10.8,10.36,10.78,36480.0,38914608.0,300822
2024-04-30,10.81,10.81,10.49,10.7,36484.0,38871364.0,300822
2024-05-06,10.91,11.18,10.81,11.12,37886.0,41752396.0,300822
2024-05-07,11.05,11.18,10.99,11.09,26856.0,29728346.0,300822
2024-05-08,11.0,11.05,10.75,10.82,25946.0,28219648.0,300822
2024-05-09,10.8,11.2,10.77,11.18,31291.0,34490548.0,300822
2024-05-10,11.18,11.2,10.83,10.87,30610.0,33392224.0,300822
2024-05-13,10.87,10.87,10.54,10.62,22968.0,24441048.0,300822
2024-05-14,10.59,11.0,10.59,10.96,24278.0,26472798.0,300822
2024-05-15,10.89,11.03,10.69,10.76,21169.0,22992478.0,300822
2024-05-16,10.86,11.0,10.73,10.88,16561.0,18060356.0,300822
2024-05-17,10.96,11.05,10.82,11.05,19611.0,21503392.0,300822
2024-05-20,11.05,11.27,11.0,11.25,25775.0,28738742.0,300822
2024-05-21,11.2,11.36,11.06,11.27,30533.0,34363944.0,300822
2024-05-22,11.25,11.83,11.16,11.63,63174.0,73052104.0,300822
2024-05-23,11.5,11.95,11.3,11.92,78569.0,91412408.0,300822
2024-05-24,11.8,13.81,11.54,12.7,160613.0,204359888.0,300822
2024-05-27,12.4,14.88,12.2,14.3,194117.0,272365248.0,300822
2024-05-28,13.2,14.1,12.44,14.09,184923.0,241301184.0,300822
2024-05-29,13.0,13.7,12.86,12.98,124297.0,164350400.0,300822
2024-05-30,12.78,12.78,11.84,12.03,116182.0,141407536.0,300822
2024-05-31,11.79,12.45,11.79,12.23,96139.0,117677984.0,300822
2024-06-03,12.61,14.68,12.61,14.68,198333.0,279677920.0,300822
2024-06-04,16.18,17.62,15.8,17.62,351642.0,589444800.0,300822
2024-06-05,16.89,17.62,15.8,16.71,299380.0,501419424.0,300822
2024-06-06,15.61,16.67,14.81,15.92,262331.0,413370880.0,300822
2024-06-07,11.95,14.59,11.5,14.11,443628.0,583732928.0,300822
2024-06-11,13.83,14.88,13.0,14.2,402237.0,561013632.0,300822
2024-06-12,13.51,14.25,13.21,13.62,321401.0,440390688.0,300822
2024-06-13,13.2,16.15,12.7,15.53,502499.0,724581632.0,300822
2024-06-14,14.63,14.91,14.01,14.56,366264.0,530224128.0,300822
2024-06-17,14.06,15.75,14.05,15.39,354169.0,534235584.0,300822
2024-06-18,15.27,15.33,14.5,15.08,302670.0,451371904.0,300822
2024-06-19,15.0,15.0,13.3,13.32,332348.0,465763168.0,300822
2024-06-20,13.39,13.67,12.59,12.9,230932.0,298510080.0,300822
2024-06-21,12.56,12.95,12.19,12.3,175936.0,219425504.0,300822
2024-06-24,12.35,12.37,11.77,11.85,135760.0,162136512.0,300822
2024-06-25,11.89,12.06,11.68,11.98,135611.0,161392048.0,300822
2024-06-26,11.76,12.2,11.2,12.14,146416.0,172148928.0,300822
2024-06-27,11.99,12.37,11.36,11.4,182026.0,215855200.0,300822
2024-06-28,11.4,11.88,11.23,11.66,146278.0,170342336.0,300822
2024-07-01,11.78,11.84,11.07,11.31,124408.0,140408528.0,300822
2024-07-02,11.31,11.36,10.95,11.05,97579.0,108410728.0,300822
2024-07-03,11.05,11.05,10.7,10.75,91518.0,98840416.0,300822
2024-07-04,10.82,10.9,10.38,10.46,81401.0,86217960.0,300822
2024-07-05,10.5,10.62,10.23,10.5,75601.0,78830560.0,300822
