日期,开盘,最高,最低,收盘,成交量,成交额,股票代码
2024-04-30,9.0,9.11,8.68,8.86,185572.0,164047232.0,300366
2024-05-06,8.95,9.18,8.88,8.9,186449.0,167463232.0,300366
2024-05-07,9.01,10.48,8.88,10.1,751471.0,732594944.0,300366
2024-05-08,9.91,10.06,9.64,9.7,556567.0,546691392.0,300366
2024-05-09,9.68,9.76,9.47,9.51,293675.0,280608864.0,300366
2024-05-10,9.5,9.56,9.11,9.17,243202.0,224522880.0,300366
2024-05-13,9.03,9.1,8.61,8.66,234996.0,205966880.0,300366
2024-05-14,8.7,8.92,8.53,8.59,197927.0,171083728.0,300366
2024-05-15,8.6,8.72,8.33,8.49,162165.0,138920480.0,300366
2024-05-16,8.56,8.71,8.34,8.35,223273.0,190012880.0,300366
2024-05-17,8.33,8.63,8.26,8.6,206649.0,175963680.0,300366
2024-05-20,8.47,8.75,8.38,8.53,180778.0,154761808.0,300366
2024-05-21,8.5,8.53,8.25,8.33,178493.0,148960752.0,300366
2024-05-22,8.32,8.55,8.25,8.39,137120.0,115017856.0,300366
2024-05-23,8.35,8.41,8.09,8.12,147202.0,120850032.0,300366
2024-05-24,8.16,8.19,7.9,7.91,134110.0,107384960.0,300366
2024-05-27,7.95,8.0,7.72,7.92,117937.0,92392488.0,300366
2024-05-28,7.91,8.06,7.75,7.84,133142.0,105501464.0,300366
2024-05-29,8.12,8.36,7.69,7.75,254556.0,201014992.0,300366
2024-05-30,7.52,7.85,7.49,7.79,190850.0,147544800.0,300366
2024-05-31,7.83,8.31,7.83,8.12,270367.0,218167520.0,300366
2024-06-03,8.02,8.09,7.74,7.79,219221.0,172996896.0,300366
2024-06-04,7.85,8.03,7.55,7.72,165612.0,127718128.0,300366
2024-06-05,7.62,7.76,7.59,7.59,105049.0,80598184.0,300366
2024-06-06,7.59,7.66,7.06,7.06,262826.0,189174400.0,300366
2024-06-07,7.18,7.29,7.06,7.16,122315.0,87796960.0,300366
2024-06-11,7.16,7.39,6.94,7.35,132677.0,95696040.0,300366
2024-06-12,7.37,7.61,7.33,7.5,137807.0,103586432.0,300366
2024-06-13,7.64,7.67,7.41,7.5,117065.0,87879568.0,300366
2024-06-14,7.48,7.56,7.39,7.54,108417.0,81085776.0,300366
2024-06-17,7.47,7.58,7.43,7.5,89820.0,67600800.0,300366
2024-06-18,7.55,7.75,7.52,7.72,135302.0,103914200.0,300366
2024-06-19,7.72,7.87,7.69,7.69,124259.0,96708600.0,300366
2024-06-20,7.68,7.73,7.34,7.37,140467.0,105360080.0,300366
2024-06-21,7.38,7.4,7.2,7.25,95766.0,69730896.0,300366
2024-06-24,7.22,7.22,6.85,6.87,137898.0,96101016.0,300366
2024-06-25,6.9,7.01,6.67,6.75,110664.0,75167024.0,300366
2024-06-26,6.72,7.51,6.64,7.37,188489.0,134002640.0,300366
2024-06-27,7.43,7.49,7.19,7.27,161285.0,118079368.0,300366
2024-06-28,7.27,7.44,7.21,7.24,120303.0,88273888.0,300366
2024-07-01,7.2,7.29,7.02,7.18,91754.0,65489820.0,300366
2024-07-02,7.2,7.53,7.2,7.39,161785.0,120062440.0,300366
2024-07-03,7.36,7.42,7.17,7.18,104017.0,75411424.0,300366
2024-07-04,7.16,7.28,6.92,6.94,94401.0,66805428.0,300366
2024-07-05,6.89,7.15,6.83,7.13,97083.0,68321136.0,300366
2024-07-08,7.16,7.16,6.78,6.81,107308.0,73861336.0,300366
2024-07-09,6.83,7.02,6.6,6.95,123166.0,84091408.0,300366
2024-07-10,6.95,7.38,6.85,7.1,217842.0,154567904.0,300366
2024-07-11,7.2,7.29,7.1,7.19,143271.0,103078392.0,300366
2024-07-12,7.14,7.25,7.06,7.08,103089.0,73482896.0,300366
2024-07-15,7.01,7.08,6.86,6.89,89189.0,61799632.0,300366
2024-07-16,6.89,7.01,6.83,6.96,74668.0,51848240.0,300366
2024-07-17,6.86,6.97,6.66,6.68,126575.0,85552736.0,300366
2024-07-18,6.63,6.64,6.34,6.53,115524.0,74767760.0,300366
2024-07-19,6.51,6.73,6.51,6.7,111870.0,74390976.0,300366
2024-07-22,6.75,7.06,6.75,6.93,171582.0,119155472.0,300366
2024-07-23,6.9,7.11,6.82,6.86,147028.0,102611224.0,300366
2024-07-24,6.85,7.05,6.74,6.88,128997.0,88650536.0,300366
2024-07-25,6.82,6.95,6.7,6.85,109774.0,74898576.0,300366
2024-07-26,6.84,7.34,6.81,7.28,259763.0,185414528.0,300366
2024-07-29,7.28,7.59,7.23,7.48,284627.0,211301680.0,300366
2024-07-30,7.43,8.48,7.35,8.34,612561.0,484113088.0,300366
2024-07-31,8.17,8.23,7.86,8.18,523425.0,420410976.0,300366
2024-08-01,8.02,8.33,8.02,8.13,359093.0,293140736.0,300366
2024-08-02,8.06,8.07,7.68,7.72,341955.0,268823424.0,300366
2024-08-05,7.72,7.84,7.29,7.3,231486.0,174851760.0,300366
2024-08-06,7.43,7.65,7.34,7.49,170077.0,126881960.0,300366
2024-08-07,7.53,8.12,7.49,7.87,382251.0,298055776.0,300366
2024-08-08,7.86,7.92,7.43,7.45,249568.0,189222240.0,300366
2024-08-09,7.44,7.58,7.31,7.31,151304.0,112726928.0,300366
2024-08-12,7.28,7.32,7.02,7.07,135444.0,96313008.0,300366
2024-08-13,7.15,7.21,7.01,7.19,102581.0,73051360.0,300366
2024-08-14,7.22,7.35,7.13,7.22,116666.0,84495624.0,300366
2024-08-15,7.28,7.49,7.14,7.34,180042.0,132116824.0,300366
2024-08-16,7.43,7.5,7.28,7.39,154271.0,114100784.0,300366
2024-08-19,7.33,7.56,7.32,7.4,140442.0,104459168.0,300366
2024-08-20,7.37,7.4,7.12,7.14,134766.0,97156704.0,300366
2024-08-21,7.14,7.32,7.08,7.12,107203.0,77063352.0,300366
2024-08-22,7.07,7.26,6.93,6.94,121759.0,86222992.0,300366
2024-08-23,6.98,7.2,6.98,7.12,149059.0,105766944.0,300366
2024-08-26,7.11,7.15,6.98,7.0,104510.0,73779640.0,300366
2024-08-27,6.98,7.06,6.78,6.79,110125.0,75623696.0,300366
2024-08-28,6.79,7.02,6.7,6.9,106436.0,73343768.0,300366
2024-08-29,6.9,7.13,6.84,7.05,103534.0,72555712.0,300366
2024-08-30,7.06,7.47,7.06,7.36,192015.0,140626112.0,300366
2024-09-02,7.38,7.42,7.1,7.12,108748.0,78821928.0,300366
2024-09-03,7.13,7.44,6.96,7.42,283900.0,204414736.0,300366
2024-09-04,7.22,7.32,7.15,7.16,167292.0,120888912.0,300366
2024-09-05,7.14,7.38,7.14,7.35,158379.0,115636512.0,300366
2024-09-06,7.29,7.41,7.18,7.18,116125.0,84279992.0,300366
2024-09-09,7.18,7.26,7.05,7.11,95046.0,67989048.0,300366
2024-09-10,7.11,7.37,7.03,7.33,146629.0,105674840.0,300366
2024-09-11,7.31,7.39,7.14,7.19,94686.0,68388208.0,300366
2024-09-12,7.22,7.49,7.19,7.4,208639.0,154026384.0,300366
2024-09-13,7.55,7.68,7.18,7.2,196099.0,144064912.0,300366
2024-09-18,7.13,7.27,6.95,7.04,135079.0,95399936.0,300366
2024-09-19,7.12,7.66,7.04,7.45,274815.0,201915696.0,300366
2024-09-20,7.48,7.87,7.45,7.86,434944.0,335074944.0,300366
2024-09-23,7.95,7.95,7.74,7.76,296884.0,231785488.0,300366
2024-09-24,7.78,7.89,7.55,7.89,283302.0,219808336.0,300366
2024-09-25,7.91,8.11,7.82,7.96,341550.0,272308160.0,300366
2024-09-26,7.94,8.29,7.84,8.27,417928.0,340135296.0,300366
2024-09-27,8.35,8.98,8.24,8.72,528963.0,454325376.0,300366
2024-09-30,9.21,10.36,9.06,10.22,734743.0,712342848.0,300366
2024-10-08,12.26,12.26,10.73,12.26,926524.0,1083980544.0,300366
2024-10-09,11.5,12.2,10.86,10.86,799583.0,922094080.0,300366
2024-10-10,11.31,11.5,10.44,10.57,472645.0,512496704.0,300366
2024-10-11,10.35,10.62,9.52,9.72,445689.0,445365888.0,300366
2024-10-14,9.82,10.5,9.58,10.5,433007.0,435688416.0,300366
2024-10-15,10.23,10.86,10.06,10.09,486393.0,509535072.0,300366
2024-10-16,9.82,10.95,9.82,10.84,628847.0,662229696.0,300366
2024-10-17,11.22,11.48,10.6,10.61,734758.0,806667520.0,300366
2024-10-18,10.42,11.26,10.3,10.88,591598.0,637487872.0,300366
2024-10-21,10.93,11.42,10.87,11.38,639948.0,716051520.0,300366
2024-10-22,11.4,11.43,10.64,10.8,514038.0,563380736.0,300366
2024-10-23,10.8,11.15,10.73,10.83,391296.0,429001344.0,300366
2024-10-24,10.71,10.8,10.45,10.53,278508.0,293616640.0,300366
2024-10-25,10.54,10.75,10.45,10.54,253403.0,267901728.0,300366
2024-10-28,10.36,11.09,10.25,10.92,374348.0,402084512.0,300366
2024-10-29,10.93,11.08,10.55,10.55,332230.0,357257952.0,300366
2024-10-30,10.69,12.66,10.6,12.66,996992.0,1180711040.0,300366
2024-10-31,13.33,13.99,12.88,13.2,1818635.0,2450401280.0,300366
2024-11-01,12.66,12.88,11.15,11.2,1093851.0,1296178560.0,300366
2024-11-04,10.64,11.14,10.61,10.94,571512.0,622838656.0,300366
2024-11-05,10.92,11.85,10.9,11.72,678277.0,781722880.0,300366
2024-11-06,11.62,12.11,11.51,11.74,666821.0,786409408.0,300366
2024-11-07,11.9,12.4,11.76,12.1,648657.0,782533504.0,300366
2024-11-08,12.19,13.0,11.96,12.4,768150.0,957868800.0,300366
2024-11-11,12.3,12.98,12.12,12.81,730770.0,921170880.0,300366
2024-11-12,12.8,12.8,12.01,12.23,579942.0,715608320.0,300366
2024-11-13,12.2,12.38,11.84,12.33,380964.0,460984512.0,300366
2024-11-14,12.33,12.74,11.96,11.98,623242.0,774242240.0,300366
2024-11-15,11.83,12.63,11.83,11.9,523789.0,640464896.0,300366
2024-11-18,11.78,11.9,10.31,10.41,552623.0,594594240.0,300366
2024-11-19,10.7,11.26,10.55,10.97,372192.0,403287008.0,300366
2024-11-20,10.81,11.41,10.77,11.25,381202.0,425386432.0,300366
2024-11-21,11.7,12.18,11.59,11.93,707871.0,844673536.0,300366
2024-11-22,11.55,11.91,10.95,11.05,532279.0,610366208.0,300366
2024-11-25,11.12,11.23,10.5,10.92,315849.0,339326656.0,300366
2024-11-26,10.92,11.08,10.5,10.52,252403.0,271089088.0,300366
2024-11-27,10.41,11.0,10.1,10.98,277815.0,292644608.0,300366
2024-11-28,10.92,11.22,10.79,10.81,259539.0,285312768.0,300366
2024-11-29,10.75,11.22,10.67,11.06,314834.0,346192032.0,300366
2024-12-02,11.1,11.45,11.0,11.3,279405.0,314403616.0,300366
2024-12-03,11.26,11.5,10.98,11.37,350558.0,394662816.0,300366
2024-12-04,11.32,11.6,11.09,11.2,348215.0,396385024.0,300366
2024-12-05,11.15,11.58,11.01,11.39,276311.0,314882688.0,300366
2024-12-06,11.48,11.6,11.21,11.41,300088.0,342823168.0,300366
2024-12-09,11.45,11.55,11.0,11.1,249310.0,279355616.0,300366
2024-12-10,11.5,11.6,11.32,11.42,400769.0,459696960.0,300366
2024-12-11,11.51,11.67,11.37,11.67,351351.0,406621856.0,300366
2024-12-12,11.74,11.97,11.45,11.89,470209.0,552601024.0,300366
2024-12-13,11.83,12.2,11.61,11.71,542374.0,647678080.0,300366
2024-12-16,11.68,11.78,11.17,11.28,326727.0,371632512.0,300366
2024-12-17,11.27,11.27,10.75,10.8,241737.0,264315056.0,300366
2024-12-18,10.8,11.07,10.54,10.89,189859.0,205762528.0,300366
2024-12-19,10.7,11.16,10.67,11.12,205785.0,226030096.0,300366
2024-12-20,11.08,11.35,10.94,11.16,185818.0,207810880.0,300366
2024-12-23,11.16,11.23,10.3,10.32,268693.0,285392256.0,300366
2024-12-24,10.38,10.55,9.95,10.14,230412.0,234085280.0,300366
2024-12-25,10.11,10.22,9.5,9.79,220909.0,214939408.0,300366
2024-12-26,9.78,10.03,9.69,9.8,168684.0,167208896.0,300366
2024-12-27,9.82,10.13,9.71,9.88,189566.0,188935136.0,300366
2024-12-30,9.87,9.88,9.51,9.76,140005.0,136252784.0,300366
2024-12-31,9.76,9.93,9.26,9.3,175828.0,167556000.0,300366
2025-01-02,9.29,9.42,8.86,9.0,178316.0,163054400.0,300366
2025-01-03,9.02,9.15,8.4,8.45,209226.0,181332240.0,300366
2025-01-06,8.44,8.52,8.13,8.3,166836.0,139181280.0,300366
2025-01-07,8.37,8.63,8.37,8.61,149238.0,126727648.0,300366
2025-01-08,8.58,8.68,8.15,8.49,167365.0,141140560.0,300366
2025-01-09,8.46,8.62,8.4,8.54,125935.0,107777168.0,300366
2025-01-10,8.56,8.69,8.1,8.1,206657.0,173129920.0,300366
2025-01-13,8.03,8.26,7.81,8.2,144235.0,116676392.0,300366
2025-01-14,8.3,8.85,8.25,8.83,212499.0,183319376.0,300366
2025-01-15,8.83,8.89,8.67,8.73,140040.0,122624224.0,300366
