日期,开盘,最高,最低,收盘,成交量,成交额,股票代码
2024-07-29,8.02,8.14,7.95,8.1,45177.0,36426744.0,300885
2024-07-30,8.18,8.27,7.93,8.1,45352.0,36704652.0,300885
2024-07-31,8.03,8.37,7.97,8.35,58156.0,47875172.0,300885
2024-08-01,8.35,8.41,8.27,8.28,53138.0,44217760.0,300885
2024-08-02,8.28,8.32,8.13,8.15,41792.0,34369048.0,300885
2024-08-05,8.1,8.14,7.7,7.74,53545.0,42279748.0,300885
2024-08-06,7.85,7.94,7.73,7.9,30764.0,24158602.0,300885
2024-08-07,7.99,8.0,7.81,7.93,27502.0,21804968.0,300885
2024-08-08,7.93,7.96,7.71,7.9,32595.0,25496828.0,300885
2024-08-09,8.07,8.13,7.88,7.96,40571.0,32488542.0,300885
2024-08-12,8.04,8.22,7.87,8.2,64890.0,52577580.0,300885
2024-08-13,8.55,9.8,8.51,8.9,241924.0,219044816.0,300885
2024-08-14,8.58,9.32,8.58,8.73,174718.0,153289408.0,300885
2024-08-15,8.58,8.73,8.31,8.58,138673.0,118215312.0,300885
2024-08-16,8.62,8.67,8.34,8.37,109948.0,92799904.0,300885
2024-08-19,8.35,8.54,8.2,8.49,95611.0,80792144.0,300885
2024-08-20,8.42,8.78,8.35,8.7,133993.0,115291352.0,300885
2024-08-21,8.64,8.75,8.38,8.41,99256.0,84700640.0,300885
2024-08-22,8.4,8.62,8.21,8.45,85275.0,71580920.0,300885
2024-08-23,8.4,8.49,8.03,8.41,73539.0,60972152.0,300885
2024-08-26,8.45,8.76,8.3,8.75,117094.0,100560336.0,300885
2024-08-27,8.9,9.09,8.5,8.95,183706.0,162283120.0,300885
2024-08-28,8.67,9.09,8.5,8.85,133769.0,117932960.0,300885
2024-08-29,8.81,9.3,8.78,9.06,149031.0,135017360.0,300885
2024-08-30,9.22,9.35,8.93,9.0,202270.0,184739472.0,300885
2024-09-02,8.93,9.25,8.84,8.89,137607.0,124541192.0,300885
