日期,开盘,最高,最低,收盘,成交量,成交额,股票代码
2025-01-06,33.46,34.7,32.25,34.61,84490.0,284749312.0,301363
2025-01-07,34.08,34.08,32.88,33.97,51004.0,171165440.0,301363
2025-01-08,33.52,34.33,33.05,33.65,41083.0,138828112.0,301363
2025-01-09,33.48,33.8,32.62,32.75,33662.0,111181960.0,301363
2025-01-10,33.01,33.2,31.66,31.72,31104.0,100611896.0,301363
2025-01-13,30.95,32.79,30.51,32.74,29711.0,95526776.0,301363
2025-01-14,32.73,33.61,32.56,33.51,28320.0,93749784.0,301363
2025-01-15,33.24,33.37,32.45,32.69,14278.0,46864528.0,301363
2025-01-16,32.77,33.49,32.15,32.27,16264.0,53340508.0,301363
2025-01-17,32.2,33.0,31.8,32.75,13518.0,43904396.0,301363
2025-01-20,32.84,33.45,32.0,32.42,17682.0,57556728.0,301363
2025-01-21,32.43,32.96,31.91,32.84,15094.0,49116780.0,301363
2025-01-22,32.66,33.19,31.94,33.11,15872.0,51898456.0,301363
2025-01-23,33.12,33.3,32.38,32.39,19796.0,64837864.0,301363
2025-01-24,32.2,32.63,31.94,32.13,15794.0,51056388.0,301363
2025-01-27,32.13,32.64,31.9,32.3,11102.0,35859220.0,301363
2025-02-05,32.56,33.58,32.2,32.66,22032.0,72366368.0,301363
2025-02-06,32.77,33.05,32.3,32.96,16258.0,53168600.0,301363
2025-02-07,32.9,33.51,32.12,32.3,28258.0,92662512.0,301363
2025-02-10,32.3,32.82,31.82,32.01,26067.0,84239536.0,301363
2025-02-11,32.01,32.56,30.9,32.51,33184.0,105146552.0,301363
2025-02-12,32.32,32.43,31.41,31.99,24663.0,78539720.0,301363
2025-02-13,31.85,31.88,31.27,31.57,16874.0,53211196.0,301363
2025-02-14,31.48,32.51,31.41,32.11,26045.0,83218656.0,301363
2025-02-17,32.06,32.68,31.51,31.91,28069.0,89983304.0,301363
2025-02-18,31.91,31.96,31.04,31.19,20552.0,64776544.0,301363
2025-02-19,31.06,31.24,30.1,30.28,37956.0,115289504.0,301363
2025-02-20,30.2,30.88,29.11,30.26,37052.0,112428904.0,301363
2025-02-21,30.27,30.78,29.57,30.28,34958.0,105788824.0,301363
2025-02-24,30.28,30.78,29.93,30.19,24256.0,73664816.0,301363
2025-02-25,29.98,30.13,29.3,29.46,20060.0,59634992.0,301363
2025-02-26,29.46,29.55,28.88,29.17,28509.0,82998208.0,301363
2025-02-27,29.19,29.19,28.01,28.75,49757.0,142364976.0,301363
2025-02-28,28.62,29.05,28.45,28.84,33110.0,95238048.0,301363
2025-03-03,28.84,30.02,28.74,29.71,36733.0,109010800.0,301363
2025-03-04,30.06,30.06,29.31,29.37,20046.0,59365292.0,301363
2025-03-05,29.32,29.39,28.53,28.87,34331.0,98962512.0,301363
2025-03-06,28.97,29.43,28.72,29.22,22465.0,65516876.0,301363
2025-03-07,29.32,29.32,28.04,28.19,43811.0,124757768.0,301363
2025-03-10,28.22,29.09,28.22,28.96,33186.0,95185264.0,301363
2025-03-11,28.64,29.04,28.36,28.97,17395.0,49881316.0,301363
2025-03-12,29.0,29.0,28.52,28.67,14105.0,40481188.0,301363
2025-03-13,28.7,28.79,28.11,28.21,26773.0,76098896.0,301363
2025-03-14,28.19,28.35,27.62,27.77,73997.0,206005696.0,301363
2025-03-17,27.78,28.23,27.73,28.08,43651.0,122218856.0,301363
2025-03-18,28.08,28.58,27.75,28.32,39191.0,110470432.0,301363
2025-03-19,28.25,28.8,28.19,28.49,34384.0,98051736.0,301363
2025-03-20,28.41,28.51,28.01,28.38,21546.0,60937600.0,301363
2025-03-21,28.36,28.88,27.9,28.2,34063.0,96877408.0,301363
2025-03-24,28.12,28.67,28.02,28.43,27753.0,78473520.0,301363
2025-03-25,28.4,29.1,28.28,28.87,29682.0,85338280.0,301363
2025-03-26,28.86,29.17,28.54,28.92,22869.0,66035696.0,301363
2025-03-27,28.71,29.46,28.68,29.22,30526.0,88962336.0,301363
2025-03-28,29.18,29.6,28.73,28.78,28012.0,81606496.0,301363
2025-03-31,28.55,29.72,28.36,29.2,36408.0,106141424.0,301363
2025-04-01,29.15,30.11,29.06,29.8,36925.0,110057936.0,301363
2025-04-02,29.72,30.12,29.53,29.84,19996.0,59669248.0,301363
2025-04-03,29.52,29.95,27.6,28.15,53430.0,152104000.0,301363
2025-04-07,25.0,26.38,22.52,22.73,91376.0,216056832.0,301363
2025-04-08,23.05,24.6,22.86,24.34,67665.0,162000000.0,301363
2025-04-09,23.94,24.58,23.0,24.2,30670.0,73511320.0,301363
2025-04-10,25.0,25.96,24.64,24.89,29081.0,73749008.0,301363
2025-04-11,24.51,25.3,24.49,25.04,18837.0,47149184.0,301363
2025-04-14,25.51,25.59,25.14,25.22,15850.0,40118932.0,301363
2025-04-15,25.16,25.46,24.91,25.4,14913.0,37546276.0,301363
2025-04-16,25.25,25.39,24.76,25.27,13837.0,34768708.0,301363
2025-04-17,25.19,25.61,25.01,25.5,15184.0,38574264.0,301363
2025-04-18,27.44,27.9,25.71,26.33,42170.0,111456408.0,301363
2025-04-21,26.37,27.25,26.09,26.55,37888.0,101756312.0,301363
2025-04-22,26.47,27.5,25.99,26.27,62599.0,166906224.0,301363
2025-04-23,26.15,27.05,26.15,26.69,36293.0,96608104.0,301363
2025-04-24,26.69,27.02,26.13,26.59,28093.0,74633880.0,301363
2025-04-25,25.71,25.79,23.27,24.47,131418.0,316914240.0,301363
2025-04-28,24.0,24.34,23.36,23.71,59603.0,141201408.0,301363
2025-04-29,23.68,23.81,23.43,23.52,40035.0,94306128.0,301363
2025-04-30,23.41,23.98,23.34,23.66,42426.0,100251352.0,301363
2025-05-06,23.8,24.3,23.68,24.3,40972.0,98478872.0,301363
2025-05-07,24.73,24.86,24.15,24.32,40690.0,99746848.0,301363
2025-05-08,24.37,25.19,24.16,25.0,36869.0,91506208.0,301363
2025-05-09,25.0,25.46,24.89,25.34,35829.0,90338488.0,301363
2025-05-12,25.76,26.57,25.39,26.16,57642.0,149932624.0,301363
2025-05-13,26.4,26.63,25.72,25.9,41654.0,107987512.0,301363
2025-05-14,25.7,25.91,24.52,24.75,66671.0,165960656.0,301363
2025-05-15,24.7,24.98,24.22,24.42,37696.0,92258040.0,301363
2025-05-16,24.35,24.48,24.14,24.4,28161.0,68484384.0,301363
2025-05-19,24.4,24.49,24.1,24.3,24302.0,58982404.0,301363
2025-05-20,24.31,24.58,24.23,24.41,26719.0,65212364.0,301363
2025-05-21,24.41,24.95,24.25,24.5,32864.0,80857944.0,301363
2025-05-22,24.42,24.76,24.14,24.15,22504.0,54874900.0,301363
2025-05-23,24.05,24.69,24.05,24.11,32275.0,78620504.0,301363
2025-05-26,24.13,24.15,23.73,23.83,22823.0,54464180.0,301363
2025-05-27,23.74,23.81,23.41,23.54,25046.0,58958524.0,301363
2025-05-28,23.51,23.6,23.2,23.25,22482.0,52643016.0,301363
2025-05-29,23.36,23.87,23.31,23.84,31778.0,75117648.0,301363
2025-05-30,23.73,23.87,23.57,23.64,21553.0,51029056.0,301363
2025-06-03,23.6,23.95,23.4,23.9,22637.0,53933196.0,301363
2025-06-04,23.98,24.08,23.79,23.89,25224.0,60333300.0,301363
2025-06-05,17.08,17.1,16.68,16.78,49119.0,82540040.0,301363
2025-06-06,16.74,17.11,16.73,17.05,50502.0,85477344.0,301363
2025-06-09,17.15,17.58,16.91,17.48,82256.0,141959904.0,301363
2025-06-10,17.43,18.17,17.33,17.65,96786.0,171314528.0,301363
2025-06-11,17.65,17.78,17.45,17.64,50535.0,88898992.0,301363
2025-06-12,17.6,17.75,17.45,17.48,39020.0,68478656.0,301363
2025-06-13,17.4,17.49,17.01,17.1,43221.0,74239784.0,301363
2025-06-16,17.0,17.18,16.99,17.13,29941.0,51195616.0,301363
2025-06-17,17.25,17.85,17.2,17.25,88237.0,154304016.0,301363
2025-06-18,17.18,17.29,16.99,17.04,45727.0,78230368.0,301363
2025-06-19,16.98,17.2,16.93,17.04,36042.0,61352104.0,301363
2025-06-20,16.94,17.1,16.62,16.64,42881.0,71954144.0,301363
2025-06-23,16.62,16.81,16.5,16.76,34119.0,56858056.0,301363
2025-06-24,16.76,17.16,16.75,17.14,43287.0,73709432.0,301363
2025-06-25,17.12,17.5,16.93,17.44,57581.0,98994408.0,301363
2025-06-26,17.39,17.66,17.18,17.25,43562.0,75715512.0,301363
2025-06-27,17.2,17.39,17.2,17.25,32037.0,55426648.0,301363
2025-06-30,17.29,17.65,17.2,17.64,48362.0,84747376.0,301363
2025-07-01,17.58,18.63,17.54,18.14,107864.0,196613216.0,301363
2025-07-02,18.03,18.22,17.64,17.78,85547.0,152434496.0,301363
2025-07-03,17.7,17.95,17.7,17.75,44108.0,78598448.0,301363
2025-07-04,17.95,18.35,17.92,18.05,105089.0,190837856.0,301363
2025-07-07,18.1,18.44,17.98,18.22,75693.0,137941120.0,301363
2025-07-08,18.12,18.3,17.88,18.17,78143.0,141109920.0,301363
2025-07-09,18.12,18.12,17.88,17.92,48676.0,87398960.0,301363
2025-07-10,17.91,18.17,17.8,18.03,44826.0,80746728.0,301363
2025-07-11,17.95,19.39,17.9,18.72,153066.0,285941600.0,301363
2025-07-14,18.72,18.85,18.49,18.75,70582.0,131700864.0,301363
2025-07-15,18.68,18.92,18.47,18.65,61470.0,114654040.0,301363
2025-07-16,18.56,18.76,18.51,18.67,42592.0,79411952.0,301363
2025-07-17,18.55,18.68,18.49,18.65,46643.0,86674768.0,301363
2025-07-18,18.64,18.87,18.46,18.58,59155.0,109979584.0,301363
2025-07-21,18.59,19.18,18.52,18.84,84233.0,159155312.0,301363
2025-07-22,18.84,19.18,18.73,19.01,75476.0,143289104.0,301363
2025-07-23,18.95,19.48,18.76,18.79,72885.0,138785536.0,301363
2025-07-24,18.86,19.18,18.74,19.15,64219.0,121901104.0,301363
2025-07-25,19.2,19.39,18.94,19.18,60622.0,116499496.0,301363
2025-07-28,19.11,19.4,19.05,19.17,40536.0,77630680.0,301363
2025-07-29,19.12,19.17,18.76,19.0,75728.0,143116288.0,301363
2025-07-30,18.98,19.1,18.67,18.83,63063.0,119284648.0,301363
2025-07-31,18.75,18.96,18.36,18.47,59330.0,110804160.0,301363
2025-08-01,18.42,18.86,18.42,18.64,50861.0,95110928.0,301363
2025-08-04,18.47,18.74,18.33,18.71,44817.0,83107128.0,301363
2025-08-05,18.7,18.97,18.59,18.83,52692.0,98973008.0,301363
2025-08-06,18.83,19.03,18.67,18.78,42474.0,79837048.0,301363
2025-08-07,18.75,19.25,18.66,18.69,79473.0,150104112.0,301363
2025-08-08,18.85,21.28,18.75,20.03,255050.0,507070176.0,301363
2025-08-11,19.93,20.49,19.72,20.38,184974.0,372882912.0,301363
2025-08-12,20.24,21.28,20.06,20.61,187336.0,388884096.0,301363
2025-08-13,20.65,20.66,20.05,20.32,143270.0,290294528.0,301363
2025-08-14,20.28,21.8,19.72,20.94,233582.0,482098240.0,301363
2025-08-15,20.65,20.95,20.48,20.72,155553.0,321823104.0,301363
2025-08-18,20.67,20.91,20.4,20.56,136322.0,280401632.0,301363
2025-08-19,20.0,20.42,19.8,20.17,159955.0,322520960.0,301363
2025-08-20,20.11,20.23,19.45,19.83,142670.0,282124768.0,301363
