日期,开盘,最高,最低,收盘,成交量,成交额,股票代码
2024-10-23,44.64,45.6,44.22,44.46,21225.0,95426896.0,301289
2024-10-24,44.39,48.5,44.07,45.97,45691.0,212205664.0,301289
2024-10-25,45.12,49.23,44.3,47.71,53009.0,243821776.0,301289
2024-10-28,46.71,47.27,46.07,47.0,34224.0,159862048.0,301289
2024-10-29,47.14,47.24,44.83,44.89,29102.0,132848112.0,301289
2024-10-30,45.0,45.22,43.61,44.38,17069.0,75895608.0,301289
2024-10-31,44.49,45.65,44.01,45.1,21844.0,97780136.0,301289
2024-11-01,44.51,45.36,43.0,43.0,18903.0,82991336.0,301289
2024-11-04,43.5,44.4,43.12,44.19,11791.0,51731528.0,301289
2024-11-05,43.88,45.36,43.88,45.32,18215.0,81798816.0,301289
2024-11-06,45.2,46.34,45.08,45.64,25084.0,114681208.0,301289
2024-11-07,45.21,46.06,44.91,45.94,18401.0,84128424.0,301289
2024-11-08,46.4,46.89,45.9,46.35,23088.0,107139208.0,301289
2024-11-11,46.15,47.86,45.88,47.55,25980.0,121986552.0,301289
2024-11-12,47.89,47.89,46.36,46.95,21060.0,99385408.0,301289
2024-11-13,48.36,50.88,47.31,47.64,42554.0,207758496.0,301289
2024-11-14,46.93,47.0,45.55,45.65,28775.0,133116032.0,301289
2024-11-15,45.65,46.09,44.2,44.49,17646.0,79938360.0,301289
2024-11-18,44.56,44.91,42.6,42.86,14728.0,64007976.0,301289
2024-11-19,43.25,45.79,42.94,45.79,27123.0,121459864.0,301289
2024-11-20,45.24,45.88,44.8,45.55,19740.0,89335024.0,301289
2024-11-21,45.34,54.66,45.34,54.66,45838.0,240885904.0,301289
2024-11-22,57.0,63.0,54.41,54.79,115779.0,672188224.0,301289
2024-11-25,53.58,54.8,49.52,51.07,67215.0,345298656.0,301289
2024-11-26,50.81,51.94,48.24,48.52,47719.0,235637520.0,301289
2024-11-27,48.29,49.1,46.91,49.1,36671.0,176251168.0,301289
2024-11-28,48.73,50.55,47.86,49.21,43103.0,211479552.0,301289
2024-11-29,49.05,49.16,47.3,48.58,39370.0,189883648.0,301289
2024-12-02,48.5,49.48,48.2,49.31,30567.0,149334592.0,301289
2024-12-03,49.04,50.48,48.55,50.37,38930.0,193591728.0,301289
2024-12-04,49.87,51.5,49.03,49.8,36062.0,180552992.0,301289
2024-12-05,49.19,50.29,49.16,49.45,25751.0,127906048.0,301289
2024-12-06,49.66,49.79,48.57,49.56,20581.0,101211656.0,301289
2024-12-09,49.31,49.54,48.51,48.62,18200.0,88993048.0,301289
2024-12-10,50.05,50.37,48.62,48.83,24248.0,119749024.0,301289
2024-12-11,49.92,54.93,49.91,52.25,65210.0,341174208.0,301289
2024-12-12,51.71,52.25,50.55,51.68,39840.0,204615472.0,301289
2024-12-13,51.17,53.27,50.8,52.36,43382.0,227206816.0,301289
2024-12-16,52.43,53.24,50.03,50.51,28939.0,148315456.0,301289
2024-12-17,50.0,50.59,47.79,48.2,22529.0,110228216.0,301289
2024-12-18,48.45,49.67,47.57,49.19,17576.0,86058456.0,301289
2024-12-19,48.87,49.19,47.9,48.95,14968.0,72781840.0,301289
2024-12-20,48.95,51.1,48.5,50.47,21315.0,107193944.0,301289
2024-12-23,50.47,52.45,49.0,51.33,34484.0,175372656.0,301289
2024-12-24,50.38,51.74,50.11,51.24,20883.0,106272232.0,301289
2024-12-25,50.65,52.39,50.65,51.81,26685.0,137847520.0,301289
2024-12-26,51.02,55.0,51.02,53.69,39115.0,208636400.0,301289
