日期,开盘,最高,最低,收盘,成交量,成交额,股票代码
2024-07-29,6.88,7.06,6.78,6.82,113683.0,78232920.0,300528
2024-07-30,6.72,6.95,6.7,6.88,100424.0,68600024.0,300528
2024-07-31,6.87,7.2,6.81,7.09,179482.0,127329656.0,300528
2024-08-01,7.09,7.33,7.01,7.26,181213.0,129695472.0,300528
2024-08-02,7.26,7.39,6.96,6.96,156388.0,112273616.0,300528
2024-08-05,6.98,8.35,6.94,7.39,301820.0,228531008.0,300528
2024-08-06,7.35,7.96,7.27,7.77,285230.0,217005904.0,300528
2024-08-07,7.59,7.69,7.41,7.59,190731.0,143563824.0,300528
2024-08-08,7.46,8.6,7.43,7.94,298198.0,237801280.0,300528
2024-08-09,7.75,8.08,7.62,7.77,170305.0,132581216.0,300528
2024-08-12,7.42,7.59,6.9,7.05,168755.0,122692888.0,300528
2024-08-13,7.05,7.08,6.64,6.77,155609.0,105534392.0,300528
2024-08-14,6.76,7.04,6.67,6.97,149435.0,102774296.0,300528
2024-08-15,6.86,7.33,6.72,7.1,171061.0,120448184.0,300528
2024-08-16,7.11,7.15,6.91,6.96,102954.0,71952976.0,300528
2024-08-19,6.87,7.12,6.85,6.88,87870.0,60931196.0,300528
2024-08-20,6.83,7.29,6.71,7.15,171580.0,120307000.0,300528
2024-08-21,7.03,7.14,6.72,6.72,128597.0,88636552.0,300528
2024-08-22,6.73,6.79,6.33,6.4,117307.0,75838128.0,300528
2024-08-23,6.33,6.39,6.19,6.29,66649.0,41850232.0,300528
2024-08-26,6.27,6.38,6.17,6.36,49023.0,30961302.0,300528
2024-08-27,6.36,6.42,6.17,6.2,48384.0,30433828.0,300528
2024-08-28,6.14,6.3,6.04,6.27,58789.0,36394440.0,300528
2024-08-29,6.2,6.32,6.17,6.3,45704.0,28619910.0,300528
2024-08-30,6.31,6.6,6.25,6.51,99529.0,64528380.0,300528
2024-09-02,6.5,6.56,6.34,6.35,63111.0,40625952.0,300528
2024-09-03,6.39,6.49,6.35,6.43,36103.0,23147294.0,300528
2024-09-04,6.37,6.66,6.33,6.51,92251.0,60182196.0,300528
2024-09-05,6.5,6.97,6.5,6.88,159271.0,107972640.0,300528
2024-09-06,6.75,6.83,6.57,6.59,104658.0,70085456.0,300528
2024-09-09,6.51,6.67,6.44,6.58,51015.0,33545844.0,300528
2024-09-10,6.55,6.59,6.37,6.58,58194.0,37703136.0,300528
2024-09-11,6.51,6.55,6.4,6.42,51011.0,32967982.0,300528
2024-09-12,6.48,6.57,6.4,6.41,40420.0,26169586.0,300528
2024-09-13,6.4,6.45,6.29,6.3,37719.0,24016292.0,300528
2024-09-18,6.35,6.42,6.15,6.24,34730.0,21743436.0,300528
2024-09-19,6.26,6.54,6.26,6.49,55610.0,35880012.0,300528
2024-09-20,6.45,6.49,6.31,6.42,43150.0,27623606.0,300528
2024-09-23,6.39,6.47,6.32,6.45,31843.0,20460058.0,300528
2024-09-24,6.49,6.78,6.45,6.73,92678.0,61542824.0,300528
2024-09-25,6.78,7.09,6.75,6.87,113886.0,78906960.0,300528
2024-09-26,6.82,7.28,6.82,7.23,135964.0,96291160.0,300528
2024-09-27,7.36,7.79,7.23,7.66,183357.0,137217696.0,300528
2024-09-30,7.96,8.86,7.65,8.75,298600.0,246119120.0,300528
2024-10-08,9.9,10.41,8.41,9.96,421601.0,397795808.0,300528
2024-10-09,9.12,9.18,7.97,7.97,228259.0,197598320.0,300528
2024-10-10,8.14,8.43,7.9,8.13,125350.0,102667392.0,300528
2024-10-11,8.1,8.19,7.51,7.67,102286.0,80001320.0,300528
