日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-06-24,300533,14.0,13.38,14.0,13.27,51541,69860678.0,5.2,-4.77,-0.67,3.18
2024-06-25,300533,13.24,13.14,13.62,13.04,42185,55885073.0,4.33,-1.79,-0.24,2.56
2024-06-26,300533,13.16,14.13,14.24,13.12,82255,113193292.0,8.52,7.53,0.99,4.99
2024-06-27,300533,14.15,14.01,14.53,13.97,64843,92151740.0,3.96,-0.85,-0.12,3.94
2024-06-28,300533,13.87,13.88,14.27,13.81,44427,62471593.0,3.28,-0.93,-0.13,2.7
2024-07-01,300533,13.84,14.08,14.14,13.45,37781,52008156.0,4.97,1.44,0.2,2.29
2024-07-02,300533,14.11,14.26,14.41,14.02,40130,57252591.0,2.77,1.28,0.18,2.44
2024-07-03,300533,14.3,14.15,14.35,14.02,30829,43665175.0,2.31,-0.77,-0.11,1.87
2024-07-04,300533,14.15,13.59,14.23,13.54,34172,47035815.0,4.88,-3.96,-0.56,2.07
2024-07-05,300533,13.6,13.84,13.88,13.3,32457,44486536.0,4.27,1.84,0.25,1.97
2024-07-08,300533,13.79,13.33,13.82,13.27,33892,45487829.0,3.97,-3.68,-0.51,2.06
2024-07-09,300533,13.54,13.3,13.55,12.92,40176,52960020.0,4.73,-0.23,-0.03,2.44
2024-07-10,300533,13.31,13.07,13.47,12.98,36097,47570011.0,3.68,-1.73,-0.23,2.19
2024-07-11,300533,13.35,13.8,13.83,13.24,50772,68956206.0,4.51,5.59,0.73,3.08
2024-07-12,300533,13.71,13.54,13.94,13.49,32381,44225822.0,3.26,-1.88,-0.26,1.97
2024-07-15,300533,13.68,13.26,13.75,13.12,31754,42171520.0,4.65,-2.07,-0.28,1.93
2024-07-16,300533,13.21,13.34,13.48,13.09,37841,50369671.0,2.94,0.6,0.08,2.3
2024-07-17,300533,13.34,14.16,15.51,13.22,174273,251902020.0,17.17,6.15,0.82,10.58
2024-07-18,300533,13.78,14.88,15.39,13.38,206001,295504267.0,14.19,5.08,0.72,12.5
2024-07-19,300533,14.71,14.93,15.26,14.49,157234,233220832.0,5.17,0.34,0.05,9.54
2024-07-22,300533,14.67,14.76,15.14,14.64,101411,150356122.0,3.35,-1.14,-0.17,6.16
2024-07-23,300533,14.8,14.21,14.97,14.19,92020,134058024.0,5.28,-3.73,-0.55,5.59
2024-07-24,300533,14.05,14.4,14.97,14.01,127470,186216673.0,6.76,1.34,0.19,7.74
2024-07-25,300533,14.21,14.8,14.99,14.12,119512,175164256.0,6.04,2.78,0.4,7.25
2024-07-26,300533,14.71,15.76,15.9,14.43,190350,293773797.0,9.93,6.49,0.96,11.55
2024-07-29,300533,15.51,15.97,16.77,15.43,207895,332859975.0,8.5,1.33,0.21,12.62
2024-07-30,300533,15.95,15.71,16.45,15.66,150113,238977364.0,4.95,-1.63,-0.26,9.11
2024-07-31,300533,15.71,15.96,16.07,15.59,126352,200776106.0,3.06,1.59,0.25,7.67
2024-08-01,300533,15.97,15.67,15.98,15.62,96401,151912026.0,2.26,-1.82,-0.29,5.85
2024-08-02,300533,15.48,15.27,15.77,15.19,83948,130103375.0,3.7,-2.55,-0.4,5.1
2024-08-05,300533,15.22,15.39,16.38,15.12,146782,232383589.0,8.25,0.79,0.12,8.91
2024-08-06,300533,15.65,16.88,17.68,15.52,245518,408439583.0,14.04,9.68,1.49,14.9
2024-08-07,300533,16.41,16.52,16.84,16.29,139037,230136919.0,3.26,-2.13,-0.36,8.44
2024-08-08,300533,16.49,16.26,16.66,15.81,117492,190376621.0,5.15,-1.57,-0.26,7.13
2024-08-09,300533,16.31,15.66,16.38,15.59,90759,144671250.0,4.86,-3.69,-0.6,5.51
2024-08-12,300533,15.39,15.07,15.59,14.7,91158,137151505.0,5.68,-3.77,-0.59,5.53
2024-08-13,300533,15.04,15.2,15.21,14.65,53395,80241215.0,3.72,0.86,0.13,3.24
2024-08-14,300533,15.18,15.5,16.08,15.1,115982,181015048.0,6.45,1.97,0.3,7.04
2024-08-15,300533,15.41,16.28,16.52,15.18,161985,259934317.0,8.65,5.03,0.78,9.83
2024-08-16,300533,16.12,15.76,16.19,15.68,116798,185182199.0,3.13,-3.19,-0.52,7.09
2024-08-19,300533,15.67,16.83,16.97,15.67,190036,310152748.0,8.25,6.79,1.07,11.54
2024-08-20,300533,16.56,16.36,17.26,16.28,195804,328677079.0,5.82,-2.79,-0.47,11.89
2024-08-21,300533,16.2,15.44,16.84,15.4,149070,238426897.0,8.8,-5.62,-0.92,9.05
2024-08-22,300533,15.27,14.53,15.8,14.5,119057,177192975.0,8.42,-5.89,-0.91,7.23
2024-08-23,300533,14.4,13.96,14.58,13.89,80467,113247825.0,4.75,-3.92,-0.57,4.88
2024-08-26,300533,13.75,14.13,14.24,13.65,57784,81244830.0,4.23,1.22,0.17,3.51
2024-08-27,300533,14.0,13.88,14.59,13.84,67792,96282579.0,5.31,-1.77,-0.25,4.12
2024-08-28,300533,12.92,13.33,13.46,12.66,100411,131267159.0,5.76,-3.96,-0.55,6.1
2024-08-29,300533,13.1,13.34,13.49,13.1,55626,74247898.0,2.93,0.08,0.01,3.38
2024-08-30,300533,13.34,14.07,14.31,13.31,86869,121102582.0,7.5,5.47,0.73,5.27
2024-09-02,300533,14.08,13.38,14.19,13.35,60842,83322881.0,5.97,-4.9,-0.69,3.69
2024-09-03,300533,13.38,13.6,13.69,13.29,41523,56078542.0,2.99,1.64,0.22,2.52
2024-09-04,300533,13.45,13.44,13.68,13.36,35273,47675809.0,2.35,-1.18,-0.16,2.14
2024-09-05,300533,13.46,13.81,14.0,13.46,56102,77204912.0,4.02,2.75,0.37,3.41
2024-09-06,300533,13.8,13.46,13.86,13.42,41077,55640189.0,3.19,-2.53,-0.35,2.49
2024-09-09,300533,13.36,13.49,13.65,13.2,35297,47463322.0,3.34,0.22,0.03,2.14
2024-09-10,300533,13.51,13.79,13.87,13.2,43073,58267011.0,4.97,2.22,0.3,2.61
2024-09-11,300533,13.72,13.84,13.9,13.6,37077,51050417.0,2.18,0.36,0.05,2.25
2024-09-12,300533,13.85,13.68,14.09,13.61,36701,50781839.0,3.47,-1.16,-0.16,2.23
2024-09-13,300533,13.68,13.32,13.83,13.32,29542,39897764.0,3.73,-2.63,-0.36,1.79
2024-09-18,300533,13.27,13.03,13.4,12.83,29484,38412968.0,4.28,-2.18,-0.29,1.79
2024-09-19,300533,13.11,13.55,13.66,13.03,43877,58897926.0,4.83,3.99,0.52,2.66
2024-09-20,300533,13.52,13.34,13.61,13.18,32314,43038131.0,3.17,-1.55,-0.21,1.96
2024-09-23,300533,13.32,13.45,13.52,13.22,26808,35943412.0,2.25,0.82,0.11,1.63
2024-09-24,300533,13.51,13.98,13.99,13.33,56393,77620996.0,4.91,3.94,0.53,3.42
2024-09-25,300533,14.14,14.28,14.66,14.07,64238,92330766.0,4.22,2.15,0.3,3.9
2024-09-26,300533,14.33,14.72,14.72,14.2,59664,86461939.0,3.64,3.08,0.44,3.62
2024-09-27,300533,15.19,15.74,16.03,14.85,95380,147164525.0,8.02,6.93,1.02,5.79
2024-09-30,300533,16.58,18.05,18.33,16.1,174989,302237158.0,14.17,14.68,2.31,10.62
2024-10-08,300533,21.45,20.28,21.45,18.2,213398,422269400.0,18.01,12.35,2.23,12.95
2024-10-09,300533,19.28,16.97,19.28,16.96,154314,279552165.0,11.44,-16.32,-3.31,9.37
2024-10-10,300533,17.44,17.02,18.12,16.61,106687,184874915.0,8.9,0.29,0.05,6.48
2024-10-11,300533,16.93,16.0,16.93,15.8,84621,137228409.0,6.64,-5.99,-1.02,5.14
2024-10-14,300533,15.83,16.82,16.85,15.79,90719,148328513.0,6.63,5.13,0.82,5.51
2024-10-15,300533,16.8,16.92,17.78,16.24,105952,182857326.0,9.16,0.59,0.1,6.43
2024-10-16,300533,16.33,17.11,17.56,16.3,100249,171836464.0,7.45,1.12,0.19,6.09
2024-10-17,300533,17.1,17.34,17.99,17.02,126983,222538893.0,5.67,1.34,0.23,7.71
2024-10-18,300533,17.3,17.66,18.03,16.82,120787,211051013.0,6.98,1.85,0.32,7.33
2024-10-21,300533,17.65,18.55,19.11,17.6,149823,276960210.0,8.55,5.04,0.89,9.09
2024-10-22,300533,18.59,18.44,19.2,18.32,132733,248630958.0,4.74,-0.59,-0.11,8.06
2024-10-23,300533,18.2,17.96,18.69,17.91,104270,190590304.0,4.23,-2.6,-0.48,6.33
2024-10-24,300533,17.8,17.71,17.99,17.54,56308,99705048.0,2.51,-1.39,-0.25,3.42
2024-10-25,300533,18.07,18.58,18.95,17.81,110323,203577612.0,6.44,4.91,0.87,6.7
2024-10-28,300533,18.56,19.23,19.4,18.41,125599,238665337.0,5.33,3.5,0.65,7.62
