日期,开盘,最高,最低,收盘,成交量,成交额,股票代码
2024-03-14,5.13,5.24,5.01,5.09,110188.0,56576812.0,300086
2024-03-15,5.08,5.14,5.03,5.13,71468.0,36469564.0,300086
2024-03-18,5.16,5.2,5.13,5.2,98504.0,50936708.0,300086
2024-03-19,5.21,5.25,5.18,5.2,85755.0,44592896.0,300086
2024-03-20,5.18,5.28,5.17,5.27,98046.0,51355960.0,300086
2024-03-21,5.29,5.32,5.22,5.28,91021.0,47975216.0,300086
2024-03-22,5.28,5.28,5.1,5.19,100613.0,52034792.0,300086
2024-03-25,5.15,5.19,5.0,5.01,73925.0,37628712.0,300086
2024-03-26,5.03,5.08,4.94,5.01,68905.0,34508792.0,300086
2024-03-27,5.0,5.05,4.88,4.88,82670.0,41233224.0,300086
2024-03-28,4.88,5.05,4.85,5.01,80326.0,40071448.0,300086
2024-03-29,5.01,5.09,4.98,5.08,68170.0,34380140.0,300086
2024-04-01,5.1,5.22,5.1,5.22,87046.0,44978524.0,300086
2024-04-02,5.23,5.27,5.17,5.22,82894.0,43281696.0,300086
2024-04-03,5.21,5.26,5.15,5.2,78267.0,40699120.0,300086
2024-04-08,5.18,5.2,4.98,4.98,86958.0,43965428.0,300086
2024-04-09,5.0,5.1,4.94,5.09,72376.0,36411532.0,300086
2024-04-10,5.12,5.12,4.9,4.94,70459.0,35129496.0,300086
2024-04-11,4.91,5.0,4.88,4.93,47333.0,23472236.0,300086
2024-04-12,4.93,4.96,4.86,4.86,51664.0,25299214.0,300086
2024-04-15,4.87,4.89,4.47,4.59,120104.0,55865176.0,300086
2024-04-16,4.57,4.57,4.16,4.17,124704.0,53289352.0,300086
2024-04-17,4.25,4.51,4.22,4.5,101624.0,44912536.0,300086
2024-04-18,4.48,4.51,4.38,4.42,63104.0,28034402.0,300086
2024-04-19,4.44,4.45,4.36,4.4,63204.0,27778670.0,300086
2024-04-22,4.4,4.46,4.28,4.39,43233.0,18967702.0,300086
2024-04-23,4.4,4.5,4.37,4.46,51825.0,23049822.0,300086
2024-04-24,4.49,4.58,4.45,4.57,54579.0,24766006.0,300086
2024-04-25,4.56,4.71,4.55,4.63,59225.0,27595164.0,300086
2024-04-26,4.61,4.7,4.54,4.68,58611.0,27195936.0,300086
2024-04-29,4.55,4.68,4.51,4.67,112007.0,51855220.0,300086
2024-04-30,4.66,4.7,4.6,4.67,78785.0,36642972.0,300086
2024-05-06,4.79,4.82,4.68,4.78,90046.0,42762508.0,300086
2024-05-07,4.79,4.85,4.74,4.85,71122.0,34204768.0,300086
2024-05-08,4.88,4.96,4.79,4.91,145292.0,70986944.0,300086
2024-05-09,4.83,5.3,4.82,5.06,342755.0,175748592.0,300086
2024-05-10,4.97,4.99,4.78,4.82,211527.0,103050672.0,300086
2024-05-13,4.74,4.81,4.61,4.62,134432.0,62973520.0,300086
2024-05-14,4.68,4.77,4.64,4.75,95392.0,44979824.0,300086
2024-05-15,4.64,4.65,4.48,4.58,121902.0,55900472.0,300086
2024-05-16,4.55,4.64,4.55,4.57,77512.0,35621964.0,300086
2024-05-17,4.57,4.64,4.53,4.59,70792.0,32376916.0,300086
2024-05-20,4.59,4.62,4.31,4.35,208345.0,92600800.0,300086
2024-05-21,4.39,4.39,4.24,4.31,91755.0,39359904.0,300086
2024-05-22,4.5,4.53,4.33,4.35,100738.0,44348036.0,300086
2024-05-23,4.31,4.33,4.2,4.24,78551.0,33374196.0,300086
2024-05-24,4.2,4.28,4.16,4.16,86040.0,36103368.0,300086
2024-05-27,4.22,4.23,4.08,4.18,83197.0,34374064.0,300086
2024-05-28,4.16,4.18,4.09,4.1,39022.0,16071952.0,300086
2024-05-29,4.13,4.19,4.1,4.14,50618.0,21001812.0,300086
2024-05-30,4.11,4.15,4.07,4.1,49946.0,20503030.0,300086
2024-05-31,4.11,4.17,4.09,4.15,45659.0,18912722.0,300086
2024-06-03,4.15,4.15,3.94,3.95,82112.0,32905278.0,300086
2024-06-04,3.94,3.99,3.84,3.9,62023.0,24068936.0,300086
2024-06-05,3.87,3.9,3.77,3.78,67383.0,25721624.0,300086
2024-06-06,3.8,3.82,3.51,3.55,138731.0,50014288.0,300086
2024-06-07,3.6,3.7,3.58,3.67,87299.0,31881876.0,300086
2024-06-11,3.68,3.69,3.57,3.66,56743.0,20564064.0,300086
2024-06-12,3.65,3.79,3.62,3.77,75323.0,28122140.0,300086
2024-06-13,3.79,3.82,3.67,3.69,62304.0,23166440.0,300086
2024-06-14,3.71,3.71,3.63,3.69,52244.0,19149448.0,300086
2024-06-17,3.68,3.68,3.61,3.62,36521.0,13271986.0,300086
2024-06-18,3.62,3.7,3.6,3.67,49518.0,18127548.0,300086
2024-06-19,3.68,3.71,3.65,3.68,41277.0,15176109.0,300086
2024-06-20,3.68,3.72,3.55,3.56,54975.0,19921472.0,300086
2024-06-21,3.55,3.64,3.5,3.59,40317.0,14436812.0,300086
2024-06-24,3.59,3.59,3.41,3.43,79175.0,27432290.0,300086
2024-06-25,3.43,3.5,3.42,3.44,40952.0,14176689.0,300086
2024-06-26,3.45,3.59,3.42,3.59,49696.0,17457494.0,300086
2024-06-27,3.59,3.64,3.52,3.52,40580.0,14496555.0,300086
