日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-11-04,300757,196.56,204.94,208.84,196.56,76583,1567288204.0,6.25,4.26,8.38,5.25
2024-11-05,300757,203.76,204.29,206.54,199.76,82279,1676081649.0,3.31,-0.32,-0.65,5.64
2024-11-06,300757,203.96,204.85,217.96,202.51,92423,1928722210.0,7.56,0.27,0.56,6.33
2024-11-07,300757,204.89,209.06,219.57,200.94,99448,2079387461.0,9.09,2.06,4.21,6.81
2024-11-08,300757,210.97,234.45,234.96,210.97,138437,3120321355.0,11.48,12.14,25.39,9.48
2024-11-11,300757,244.96,224.96,254.96,221.02,126635,2980741876.0,14.48,-4.05,-9.49,8.68
2024-11-12,300757,223.25,230.95,235.62,223.13,75424,1732008253.0,5.55,2.66,5.99,5.17
2024-11-13,300757,228.76,227.94,230.76,215.96,74107,1648746389.0,6.41,-1.3,-3.01,5.08
2024-11-14,300757,224.96,210.26,224.96,208.36,87941,1899164374.0,7.28,-7.76,-17.68,6.02
2024-11-15,300757,209.85,193.53,212.23,193.29,99077,1989905348.0,9.01,-7.96,-16.73,6.79
2024-11-18,300757,189.87,190.26,195.57,184.62,74583,1417005069.0,5.66,-1.69,-3.27,5.11
2024-11-19,300757,191.95,189.96,195.14,178.29,94947,1769290269.0,8.86,-0.16,-0.3,6.41
2024-11-20,300757,189.96,193.84,199.8,189.96,77352,1503227981.0,5.18,2.04,3.88,5.22
2024-11-21,300757,187.96,207.96,210.46,186.96,93451,1868733004.0,12.12,7.28,14.12,6.31
2024-11-22,300757,204.96,195.45,208.76,195.06,63990,1292712330.0,6.59,-6.02,-12.51,4.32
2024-11-25,300757,190.86,187.06,196.66,182.57,76356,1425362348.0,7.21,-4.29,-8.39,5.15
2024-11-26,300757,189.96,186.12,189.96,182.59,48209,897083187.0,3.94,-0.5,-0.94,3.25
2024-11-27,300757,184.73,188.39,188.46,177.96,60273,1103032076.0,5.64,1.22,2.27,4.07
2024-11-28,300757,187.93,188.11,195.49,182.84,64646,1222119338.0,6.71,-0.15,-0.28,4.36
2024-11-29,300757,185.97,187.59,195.84,183.96,59606,1125496058.0,6.32,-0.28,-0.52,4.02
2024-12-02,300757,184.89,187.97,191.86,181.08,66924,1246749438.0,5.75,0.2,0.38,4.52
2024-12-03,300757,185.0,183.64,188.34,181.84,62414,1148102840.0,3.46,-2.3,-4.33,4.21
2024-12-04,300757,182.81,179.66,185.96,179.26,44021,799198398.0,3.65,-2.17,-3.98,2.97
2024-12-05,300757,180.96,180.46,184.15,178.97,35837,649498954.0,2.88,0.45,0.8,2.42
2024-12-06,300757,179.87,184.96,189.84,179.87,62319,1151022216.0,5.52,2.49,4.5,4.21
2024-12-09,300757,182.07,175.18,183.33,171.96,75419,1330399278.0,6.15,-5.29,-9.78,5.09
2024-12-10,300757,181.96,181.28,185.26,175.47,66564,1201006863.0,5.59,3.48,6.1,4.49
2024-12-11,300757,180.95,187.96,195.67,180.95,78501,1490870841.0,8.12,3.68,6.68,5.3
2024-12-12,300757,194.96,208.46,215.26,190.96,114233,2362313215.0,12.93,10.91,20.5,7.71
2024-12-13,300757,204.01,198.96,208.4,198.24,89669,1824676464.0,4.87,-4.56,-9.5,6.05
2024-12-16,300757,199.96,182.84,201.86,165.21,93514,1733696361.0,18.42,-8.1,-16.12,6.31
2024-12-17,300757,182.29,177.54,183.76,176.96,50275,905010750.0,3.72,-2.9,-5.3,3.39
2024-12-18,300757,176.92,167.81,178.96,166.93,70361,1194053736.0,6.78,-5.48,-9.73,4.75
2024-12-19,300757,163.96,169.2,172.48,162.79,54153,910892085.0,5.77,0.83,1.39,3.65
2024-12-20,300757,181.96,189.15,194.93,181.18,95124,1797328625.0,8.13,11.79,19.95,6.42
2024-12-23,300757,206.92,197.22,209.83,195.96,78050,1560048975.0,7.33,4.27,8.07,5.27
2024-12-24,300757,199.96,197.83,202.96,188.26,58347,1135330391.0,7.45,0.31,0.61,3.94
2024-12-25,300757,194.99,194.65,201.39,192.96,37679,735827945.0,4.26,-1.61,-3.18,2.54
2024-12-26,300757,200.96,201.96,205.91,197.96,78012,1584017040.0,4.08,3.76,7.31,5.27
2024-12-27,300757,202.96,227.4,239.8,201.19,114559,2549939315.0,19.12,12.6,25.44,7.73
2024-12-30,300757,223.69,227.46,232.96,216.46,84734,1887350120.0,7.26,0.03,0.06,5.72
2024-12-31,300757,227.96,225.28,241.56,224.97,83211,1932566832.0,7.29,-0.96,-2.18,5.62
2025-01-02,300757,223.96,215.62,228.29,214.03,75106,1656221807.0,6.33,-4.29,-9.66,5.07
2025-01-03,300757,217.96,199.96,219.95,197.97,78826,1628781099.0,10.19,-7.26,-15.66,5.32
2025-01-06,300757,163.96,159.96,176.96,159.96,133165,2191940852.0,8.5,-20.0,-40.0,8.99
2025-01-07,300757,160.53,162.85,162.96,153.96,101331,1612958430.0,5.63,1.81,2.89,6.84
2025-01-08,300757,162.16,169.76,174.18,161.96,107646,1826388097.0,7.5,4.24,6.91,7.26
2025-01-09,300757,168.74,162.86,170.12,162.46,74092,1227193950.0,4.51,-4.06,-6.9,5.0
2025-01-10,300757,157.97,152.97,161.95,152.97,66062,1040513776.0,5.51,-6.07,-9.89,4.46
2025-01-13,300757,154.66,158.5,162.41,154.66,68788,1090957102.0,5.07,3.62,5.53,4.64
2025-01-14,300757,160.87,164.25,164.77,155.46,77748,1252886759.0,5.87,3.63,5.75,5.25
2025-01-15,300757,165.96,167.46,169.95,162.51,70214,1173061924.0,4.53,1.95,3.21,4.74
2025-01-16,300757,173.34,189.96,195.75,168.06,128247,2303377939.0,16.54,13.44,22.5,8.66
2025-01-17,300757,188.44,189.91,193.94,185.15,78697,1492839268.0,4.63,-0.03,-0.05,5.31
2025-01-20,300757,187.96,189.25,192.68,185.1,54581,1032496174.0,3.99,-0.35,-0.66,3.68
2025-01-21,300757,189.87,189.27,190.96,184.96,51903,973134386.0,3.17,0.01,0.02,3.5
2025-01-22,300757,189.2,193.9,198.56,187.97,75528,1465616015.0,5.6,2.45,4.63,5.1
2025-01-23,300757,194.96,195.96,207.48,192.51,79408,1583951451.0,7.72,1.06,2.06,5.36
2025-01-24,300757,194.96,200.12,204.76,194.24,62976,1265972885.0,5.37,2.12,4.16,4.25
2025-01-27,300757,191.96,179.46,193.96,179.46,86438,1588694489.0,7.25,-10.32,-20.66,5.83
2025-02-05,300757,170.42,170.56,174.96,162.99,81292,1356134767.0,6.67,-4.96,-8.9,5.49
2025-02-06,300757,173.96,173.92,174.96,168.56,49377,852339216.0,3.75,1.97,3.36,3.33
2025-02-07,300757,173.22,178.96,183.46,173.03,72298,1299031238.0,6.0,2.9,5.04,4.88
2025-02-10,300757,178.13,179.73,181.31,176.81,44378,793947670.0,2.51,0.43,0.77,3.0
2025-02-11,300757,179.73,179.76,184.73,178.55,43822,793307326.0,3.44,0.02,0.03,2.96
2025-02-12,300757,178.76,185.75,189.36,177.16,59929,1098577050.0,6.79,3.33,5.99,4.04
2025-02-13,300757,184.16,180.99,186.96,180.96,47158,863727949.0,3.23,-2.56,-4.76,3.18
2025-02-14,300757,180.99,177.96,188.25,174.96,52875,954058840.0,7.34,-1.67,-3.03,3.57
2025-02-17,300757,175.74,182.64,186.64,175.72,65512,1189839811.0,6.14,2.63,4.68,4.42
2025-02-18,300757,180.96,189.99,195.34,179.98,86829,1653495553.0,8.41,4.02,7.35,5.86
2025-02-19,300757,186.38,184.96,186.38,182.26,65493,1203023246.0,2.17,-2.65,-5.03,4.42
2025-02-20,300757,185.96,197.96,202.16,185.96,102923,2009355322.0,8.76,7.03,13.0,6.95
2025-02-21,300757,195.62,202.17,205.93,190.76,80501,1594778850.0,7.66,2.13,4.21,5.43
2025-02-24,300757,199.95,201.39,214.96,196.05,83639,1721102806.0,9.35,-0.39,-0.78,5.64
2025-02-25,300757,197.68,208.06,210.96,192.46,84981,1714372477.0,9.19,3.31,6.67,5.74
2025-02-26,300757,204.96,204.94,208.46,199.96,56434,1148928645.0,4.09,-1.5,-3.12,3.81
2025-02-27,300757,202.55,201.96,211.21,196.96,47327,960739823.0,6.95,-1.45,-2.98,3.19
2025-02-28,300757,193.81,199.56,211.96,191.96,78344,1591667466.0,9.9,-1.19,-2.4,5.29
2025-03-03,300757,196.96,170.95,199.96,167.96,114984,2082536572.0,16.04,-14.34,-28.61,7.76
2025-03-04,300757,165.96,176.96,179.96,164.99,68586,1179218370.0,8.76,3.52,6.01,4.63
2025-03-05,300757,176.97,175.96,178.84,170.76,47062,822154131.0,4.57,-0.57,-1.0,3.18
2025-03-06,300757,179.78,194.32,196.62,172.97,81819,1514047662.0,13.44,10.43,18.36,5.52
2025-03-07,300757,189.32,189.67,194.23,186.96,50321,956905048.0,3.74,-2.39,-4.65,3.4
2025-03-10,300757,186.96,183.21,187.86,178.12,48791,889525060.0,5.14,-3.41,-6.46,3.29
2025-03-11,300757,178.46,182.0,184.66,178.02,32696,591608086.0,3.62,-0.66,-1.21,2.21
2025-03-12,300757,182.96,185.46,191.94,181.1,41239,766718560.0,5.96,1.9,3.46,2.78
2025-03-13,300757,186.06,180.04,187.46,178.46,37310,680794861.0,4.85,-2.92,-5.42,2.52
2025-03-14,300757,179.02,183.76,186.18,175.97,40702,747233719.0,5.67,2.07,3.72,2.75
2025-03-17,300757,182.15,199.75,210.62,176.76,99537,1909227950.0,18.43,8.7,15.99,6.72
2025-03-18,300757,196.82,193.86,197.96,191.77,54594,1061946943.0,3.1,-2.95,-5.89,3.68
2025-03-19,300757,191.85,185.04,192.46,184.76,46233,864402251.0,3.97,-4.55,-8.82,3.12
2025-03-20,300757,183.96,186.02,190.41,183.87,33915,633391673.0,3.53,0.53,0.98,2.29
2025-03-21,300757,180.97,180.51,186.79,178.99,35574,646339479.0,4.19,-2.96,-5.51,2.4
2025-03-24,300757,190.96,185.46,194.96,181.46,63263,1191727686.0,7.48,2.74,4.95,4.27
2025-03-25,300757,186.31,179.96,187.63,172.97,49029,887497763.0,7.9,-2.97,-5.5,3.31
2025-03-26,300757,178.16,184.32,189.47,177.75,46834,862083146.0,6.51,2.42,4.36,3.16
2025-03-27,300757,181.96,182.49,186.56,180.92,24922,457546092.0,3.06,-0.99,-1.83,1.68
2025-03-28,300757,181.96,180.37,183.88,180.14,19207,349070324.0,2.05,-1.16,-2.12,1.3
2025-03-31,300757,179.96,181.98,183.66,177.97,26283,474821081.0,3.15,0.89,1.61,1.77
2025-04-01,300757,182.04,182.5,187.56,180.96,27006,495655239.0,3.63,0.29,0.52,1.82
2025-04-02,300757,180.96,183.39,186.44,180.96,23989,441738955.0,3.0,0.49,0.89,1.62
2025-04-03,300757,179.96,180.8,182.95,178.74,23083,416701156.0,2.3,-1.41,-2.59,1.56
2025-04-07,300757,159.96,144.63,167.78,144.63,68741,1047783195.0,12.8,-20.01,-36.17,4.64
2025-04-08,300757,147.37,144.66,151.2,141.52,53436,778356056.0,6.69,0.02,0.03,3.61
2025-04-09,300757,139.96,144.46,146.46,122.6,69554,955994211.0,16.49,-0.14,-0.2,4.69
2025-04-10,300757,161.61,155.07,162.16,153.48,65509,1031898069.0,6.01,7.34,10.61,4.42
2025-04-11,300757,151.96,161.64,162.58,151.13,47415,749193324.0,7.38,4.24,6.57,3.2
2025-04-14,300757,168.96,164.71,170.96,164.24,48920,820761196.0,4.16,1.9,3.07,3.3
2025-04-15,300757,164.95,175.56,175.96,163.32,53648,909416820.0,7.67,6.59,10.85,3.62
2025-04-16,300757,173.46,171.49,176.28,169.62,39386,680662377.0,3.79,-2.32,-4.07,2.66
2025-04-17,300757,171.49,159.96,182.39,139.96,96588,1605510366.0,24.74,-6.72,-11.53,6.52
2025-04-18,300757,174.96,159.96,176.46,159.96,91550,1530199769.0,10.32,0.0,0.0,6.18
2025-04-21,300757,151.96,144.89,154.76,142.44,107127,1568278971.0,7.7,-9.42,-15.07,7.23
2025-04-22,300757,144.89,142.71,144.95,137.54,72440,1022902116.0,5.11,-1.5,-2.18,4.89
2025-04-23,300757,144.46,142.92,146.22,141.62,65629,944567679.0,3.22,0.15,0.21,4.43
2025-04-24,300757,138.81,127.76,138.84,127.76,113156,1490146840.0,7.75,-10.61,-15.16,7.64
2025-04-25,300757,128.76,129.79,131.96,126.46,62548,809371251.0,4.3,1.59,2.03,4.22
2025-04-28,300757,129.38,127.4,130.45,127.07,40117,515188838.0,2.6,-1.84,-2.39,2.71
2025-04-29,300757,123.72,129.16,131.31,123.19,45154,578442476.0,6.37,1.38,1.76,3.05
2025-04-30,300757,134.95,130.83,135.24,130.03,45650,603189348.0,4.03,1.29,1.67,3.08
2025-05-06,300757,131.46,135.15,135.99,131.46,48535,651599033.0,3.46,3.3,4.32,3.28
2025-05-07,300757,136.98,132.98,138.73,131.76,45838,617453291.0,5.16,-1.61,-2.17,3.09
2025-05-08,300757,132.98,135.63,136.48,132.98,50022,675999381.0,2.63,1.99,2.65,3.38
2025-05-09,300757,133.96,130.96,134.84,130.01,38335,504491297.0,3.56,-3.44,-4.67,2.59
2025-05-12,300757,133.96,135.46,135.96,133.17,41754,562542987.0,2.13,3.44,4.5,2.82
2025-05-13,300757,137.96,134.09,138.84,134.09,42768,584128500.0,3.51,-1.01,-1.37,2.89
2025-05-14,300757,136.76,135.47,139.84,134.26,52597,717077325.0,4.16,1.03,1.38,3.55
2025-05-15,300757,133.96,134.11,135.62,133.02,33588,451393661.0,1.92,-1.0,-1.36,2.27
2025-05-16,300757,133.76,142.22,147.96,133.58,105178,1486484784.0,10.72,6.05,8.11,7.1
2025-05-19,300757,147.86,146.14,148.45,140.45,70633,1018432772.0,5.63,2.76,3.92,4.77
2025-05-20,300757,144.96,143.06,146.46,141.99,46054,660809615.0,3.06,-2.11,-3.08,3.11
2025-05-21,300757,142.2,140.97,144.63,140.96,42508,604507769.0,2.57,-1.46,-2.09,2.87
2025-05-22,300757,139.96,137.45,141.45,137.07,35954,500109948.0,3.11,-2.5,-3.52,2.43
2025-05-23,300757,136.86,136.93,139.31,136.16,30965,426342168.0,2.29,-0.38,-0.52,2.09
2025-05-26,300757,134.92,137.58,137.85,134.91,29187,398391395.0,2.15,0.47,0.65,1.97
2025-05-27,300757,136.96,133.46,136.96,132.21,34120,457865254.0,3.45,-2.99,-4.12,2.3
2025-05-28,300757,133.96,131.63,134.81,130.02,31320,413183333.0,3.59,-1.37,-1.83,2.11
2025-05-29,300757,131.64,133.46,134.96,130.26,32872,438457437.0,3.57,1.39,1.83,2.22
2025-05-30,300757,134.45,134.02,137.71,133.66,32679,440430359.0,3.03,0.42,0.56,2.21
2025-06-03,300757,132.46,132.3,135.24,131.32,28256,376353423.0,2.92,-1.28,-1.72,1.91
2025-06-04,300757,132.3,133.61,136.16,131.14,44072,590761317.0,3.79,0.99,1.31,2.97
2025-06-05,300757,133.72,141.26,144.95,131.62,88019,1222013997.0,9.98,5.73,7.65,5.94
2025-06-06,300757,139.85,144.47,144.95,138.56,63245,895210836.0,4.52,2.27,3.21,4.27
2025-06-09,300757,145.97,144.41,148.38,143.96,64876,949123384.0,3.06,-0.04,-0.06,4.38
2025-06-10,300757,143.96,138.11,145.75,137.51,57546,804175402.0,5.71,-4.36,-6.3,3.88
2025-06-11,300757,137.96,138.04,144.64,136.62,48104,672282467.0,5.81,-0.05,-0.07,3.25
2025-06-12,300757,137.01,136.26,140.84,135.76,56461,779752957.0,3.68,-1.29,-1.78,3.81
2025-06-13,300757,133.96,133.63,137.13,131.72,66159,887693390.0,3.97,-1.93,-2.63,4.47
2025-06-16,300757,132.46,133.83,137.53,131.96,47297,640560320.0,4.17,0.15,0.2,3.19
2025-06-17,300757,133.16,132.06,133.76,131.48,32402,428682638.0,1.7,-1.32,-1.77,2.19
2025-06-18,300757,132.06,134.81,136.72,131.06,45113,603518833.0,4.29,2.08,2.75,3.04
2025-06-19,300757,134.25,132.16,135.18,131.97,35056,467773503.0,2.38,-1.97,-2.65,2.37
2025-06-20,300757,131.77,130.39,133.36,128.96,30941,404418813.0,3.33,-1.34,-1.77,2.09
2025-06-23,300757,128.96,128.08,130.56,127.27,29811,383598943.0,2.52,-1.77,-2.31,2.01
2025-06-24,300757,128.95,131.65,133.57,128.95,34799,457238683.0,3.61,2.79,3.57,2.35
2025-06-25,300757,142.94,139.96,144.82,136.96,92002,1288032622.0,5.97,6.31,8.31,6.21
2025-06-26,300757,142.62,141.04,143.96,139.77,74378,1056189584.0,2.99,0.77,1.08,5.02
2025-06-27,300757,139.46,146.16,149.73,137.96,100764,1457335553.0,8.35,3.63,5.12,6.8
2025-06-30,300757,148.94,149.93,152.95,147.45,81840,1230242486.0,3.76,2.58,3.77,5.52
2025-07-01,300757,149.07,149.96,153.84,147.21,49547,747459517.0,4.42,0.02,0.03,3.34
2025-07-02,300757,148.06,142.27,149.45,141.62,53534,768016492.0,5.22,-5.13,-7.69,3.61
2025-07-03,300757,142.96,142.29,143.94,140.96,28529,407256435.0,2.09,0.01,0.02,1.93
2025-07-04,300757,143.07,139.15,143.96,139.15,44569,629946767.0,3.38,-2.21,-3.14,3.01
2025-07-07,300757,137.64,135.98,138.96,134.66,35195,478380771.0,3.09,-2.28,-3.17,2.38
2025-07-08,300757,135.52,139.87,141.86,134.46,48634,677206824.0,5.44,2.86,3.89,3.28
2025-07-09,300757,139.68,136.47,140.75,136.09,37242,514611045.0,3.33,-2.43,-3.4,2.51
2025-07-10,300757,136.96,142.06,146.56,136.88,76185,1090426228.0,7.09,4.1,5.59,5.14
2025-07-11,300757,146.41,151.12,155.52,144.05,113182,1712960832.0,8.07,6.38,9.06,7.64
2025-07-14,300757,156.96,154.56,159.51,153.15,91382,1426979787.0,4.21,2.28,3.44,6.17
2025-07-15,300757,155.24,154.22,161.15,153.62,84755,1328675667.0,4.87,-0.22,-0.34,5.72
2025-07-16,300757,152.46,159.96,167.96,151.25,94961,1521241707.0,10.84,3.72,5.74,6.41
2025-07-17,300757,158.76,165.96,168.96,157.72,86675,1407677691.0,7.03,3.75,6.0,5.85
2025-07-18,300757,166.96,165.96,174.96,165.56,77117,1311636880.0,5.66,0.0,0.0,5.2
2025-07-21,300757,164.62,170.04,172.46,163.97,69519,1169931643.0,5.12,2.46,4.08,4.69
2025-07-22,300757,169.56,169.68,174.96,167.43,74303,1276512047.0,4.43,-0.21,-0.36,5.01
2025-07-23,300757,166.83,181.26,181.41,166.83,97761,1731006410.0,8.59,6.82,11.58,6.6
2025-07-24,300757,182.15,179.93,183.96,176.36,67484,1209650080.0,4.19,-0.73,-1.33,4.55
2025-07-25,300757,179.46,178.77,183.44,176.45,48269,867599728.0,3.88,-0.64,-1.16,3.26
2025-07-28,300757,181.24,180.27,183.93,179.36,51656,938615664.0,2.56,0.84,1.5,3.49
2025-07-29,300757,180.46,184.79,187.86,175.11,85444,1558649355.0,7.07,2.51,4.52,5.77
2025-07-30,300757,181.01,177.0,182.97,173.86,85528,1522161757.0,4.93,-4.22,-7.79,5.77
2025-07-31,300757,180.36,180.65,188.84,178.76,104561,1920259645.0,5.69,2.06,3.65,7.06
2025-08-01,300757,177.98,178.12,184.46,177.96,53356,960436823.0,3.6,-1.4,-2.53,3.6
2025-08-04,300757,174.06,175.87,177.56,171.37,52564,915234027.0,3.48,-1.26,-2.25,3.55
2025-08-05,300757,177.46,171.95,178.96,169.46,60540,1043606483.0,5.4,-2.23,-3.92,4.09
2025-08-06,300757,170.94,171.12,172.75,169.99,37421,641123120.0,1.61,-0.48,-0.83,2.53
2025-08-07,300757,171.14,175.11,181.46,171.13,74363,1308662671.0,6.04,2.33,3.99,5.02
2025-08-08,300757,174.96,166.76,176.56,166.68,63348,1085089331.0,5.64,-4.77,-8.35,4.28
2025-08-11,300757,167.28,167.51,169.95,165.59,47509,797947555.0,2.61,0.45,0.75,3.21
2025-08-12,300757,165.56,170.85,172.68,164.6,52778,890254309.0,4.82,1.99,3.34,3.56
2025-08-13,300757,173.76,205.03,205.03,172.98,209524,4074573591.0,18.76,20.01,34.18,14.14
2025-08-14,300757,204.98,207.79,207.96,200.78,146310,2988497556.0,3.5,1.35,2.76,9.87
2025-08-15,300757,204.96,201.45,205.7,196.96,95809,1922679535.0,4.21,-3.05,-6.34,6.47
2025-08-18,300757,199.62,204.06,211.96,199.12,113891,2344160792.0,6.37,1.3,2.61,7.69
2025-08-19,300757,201.82,200.89,210.84,200.08,89142,1825657683.0,5.27,-1.55,-3.17,6.02
2025-08-20,300757,197.99,201.54,204.26,195.97,65541,1312045409.0,4.13,0.32,0.65,4.42
2025-08-21,300757,202.97,213.16,221.96,201.49,120511,2553407724.0,10.16,5.77,11.62,8.13
2025-08-22,300757,211.97,225.26,229.62,211.97,104030,2319600508.0,8.28,5.68,12.1,7.02
2025-08-25,300757,234.59,270.32,270.32,232.22,153611,3989154415.0,16.91,20.0,45.06,10.37
2025-08-26,300757,272.96,267.96,279.26,266.04,142750,3879691111.0,4.89,-0.87,-2.36,9.63
2025-08-27,300757,268.12,265.77,279.55,258.0,135279,3650034404.0,8.04,-0.82,-2.19,9.13
2025-08-28,300757,264.86,267.98,273.0,256.01,151937,4025646557.0,6.39,0.83,2.21,10.25
2025-08-29,300757,288.03,262.85,293.88,260.0,125545,3398409528.0,12.64,-1.91,-5.13,8.47
2025-09-01,300757,260.01,257.1,264.0,247.5,115034,2940188512.76,6.28,-2.19,-5.75,7.76
