日期,开盘,最高,最低,收盘,成交量,成交额,股票代码
2024-11-27,9.39,9.4,8.82,9.25,197029.0,178180656.0,300490
2024-11-28,9.24,9.37,9.1,9.11,136415.0,125880448.0,300490
2024-11-29,9.11,9.27,8.88,9.16,193170.0,175831568.0,300490
2024-12-02,9.16,9.31,9.06,9.27,136434.0,125848048.0,300490
2024-12-03,9.3,9.34,9.16,9.28,129755.0,120080896.0,300490
2024-12-04,9.27,9.27,9.01,9.06,112687.0,103027312.0,300490
2024-12-05,9.07,9.38,9.03,9.26,117878.0,108801360.0,300490
2024-12-06,9.3,9.58,9.13,9.56,219519.0,207646928.0,300490
2024-12-09,9.58,9.89,9.5,9.79,234120.0,228158288.0,300490
2024-12-10,9.99,10.12,9.66,9.67,226520.0,222577520.0,300490
2024-12-11,9.6,9.78,9.55,9.66,124379.0,119862112.0,300490
2024-12-12,9.65,9.71,9.48,9.57,110561.0,105783600.0,300490
2024-12-13,9.5,9.55,9.26,9.28,123262.0,115425416.0,300490
2024-12-16,9.27,9.4,9.12,9.18,84351.0,77942368.0,300490
2024-12-17,9.15,9.21,8.8,8.84,135120.0,121146104.0,300490
2024-12-18,8.95,8.96,8.67,8.79,75359.0,66405268.0,300490
2024-12-19,8.77,8.98,8.67,8.95,77190.0,68540080.0,300490
2024-12-20,8.97,9.1,8.87,8.95,69836.0,62703280.0,300490
2024-12-23,8.91,9.03,8.3,8.31,125412.0,107434168.0,300490
2024-12-24,8.4,8.6,8.33,8.47,70605.0,59737308.0,300490
2024-12-25,8.4,8.46,7.99,8.07,94849.0,77058320.0,300490
2024-12-26,8.1,8.27,8.06,8.19,52294.0,42848260.0,300490
2024-12-27,8.17,8.41,8.17,8.29,57338.0,47777156.0,300490
2024-12-30,8.25,8.37,8.0,8.1,50431.0,40916116.0,300490
2024-12-31,8.13,8.19,7.86,7.88,56909.0,45455628.0,300490
2025-01-02,7.87,7.96,7.56,7.66,73488.0,56984548.0,300490
2025-01-03,7.66,7.71,7.21,7.22,75292.0,55805628.0,300490
2025-01-06,7.22,7.35,6.97,7.25,55884.0,40338304.0,300490
2025-01-07,7.25,7.6,7.25,7.6,78082.0,58169448.0,300490
2025-01-08,7.55,7.59,7.24,7.49,72621.0,53892988.0,300490
2025-01-09,7.42,7.59,7.41,7.48,41607.0,31288804.0,300490
2025-01-10,7.49,7.58,7.15,7.15,49626.0,36506024.0,300490
2025-01-13,7.15,7.28,6.94,7.19,43673.0,31138870.0,300490
2025-01-14,7.24,7.6,7.2,7.6,74269.0,55423236.0,300490
2025-01-15,7.6,7.66,7.47,7.53,54794.0,41363284.0,300490
2025-01-16,7.55,7.71,7.48,7.55,54876.0,41654092.0,300490
2025-01-17,7.5,7.58,7.42,7.49,47792.0,35799496.0,300490
2025-01-20,7.54,7.67,7.45,7.59,51477.0,39014072.0,300490
2025-01-21,7.45,7.5,7.28,7.35,99772.0,73335800.0,300490
2025-01-22,7.39,7.39,7.18,7.2,52843.0,38329816.0,300490
2025-01-23,7.29,7.44,7.22,7.25,74024.0,54496260.0,300490
2025-01-24,7.25,7.4,7.15,7.37,59293.0,43145472.0,300490
2025-01-27,7.42,7.49,7.17,7.18,56475.0,41295416.0,300490
2025-02-05,7.31,7.43,7.25,7.42,64141.0,47210404.0,300490
2025-02-06,7.42,7.63,7.32,7.62,72644.0,54538860.0,300490
2025-02-07,7.67,7.84,7.61,7.76,98521.0,76321168.0,300490
2025-02-10,7.8,7.98,7.8,7.96,82766.0,65208080.0,300490
2025-02-11,8.01,8.09,7.8,7.9,85837.0,67977256.0,300490
2025-02-12,7.91,8.0,7.88,8.0,70454.0,55953640.0,300490
2025-02-13,7.99,8.08,7.88,7.89,81105.0,64746832.0,300490
2025-02-14,7.89,8.05,7.85,7.93,66301.0,52835232.0,300490
2025-02-17,7.95,8.03,7.91,8.02,71733.0,57231768.0,300490
2025-02-18,8.15,9.62,8.15,9.62,1076148.0,1015198400.0,300490
2025-02-19,9.25,9.74,8.99,9.64,968926.0,914326592.0,300490
2025-02-20,9.4,9.45,9.1,9.14,551104.0,507185632.0,300490
2025-02-21,9.0,9.53,9.0,9.24,519345.0,481317568.0,300490
2025-02-24,9.15,9.44,8.95,9.08,350339.0,318092384.0,300490
2025-02-25,8.93,9.18,8.8,8.95,267537.0,240762832.0,300490
2025-02-26,9.12,9.4,9.05,9.15,343508.0,316541632.0,300490
2025-02-27,9.17,9.74,9.15,9.45,543051.0,512916288.0,300490
2025-02-28,9.29,9.95,9.07,9.22,473291.0,447907712.0,300490
2025-03-03,9.21,10.13,9.2,9.85,636892.0,622015040.0,300490
2025-03-04,9.53,9.56,9.1,9.21,450738.0,418116416.0,300490
2025-03-05,9.26,9.35,8.89,9.08,291469.0,262847904.0,300490
2025-03-06,9.2,9.49,9.18,9.42,340887.0,319385312.0,300490
2025-03-07,9.34,9.34,9.01,9.06,273439.0,249896144.0,300490
2025-03-10,9.06,9.13,8.91,9.03,154508.0,139071440.0,300490
2025-03-11,8.74,8.92,8.72,8.85,187011.0,164436624.0,300490
2025-03-12,8.89,9.15,8.83,9.02,178103.0,160217472.0,300490
2025-03-13,8.95,9.03,8.64,8.71,172539.0,151163456.0,300490
2025-03-14,8.67,8.91,8.49,8.85,167916.0,146418320.0,300490
2025-03-17,8.87,9.05,8.75,8.9,125361.0,111511248.0,300490
2025-03-18,9.05,9.9,9.01,9.3,389832.0,366586304.0,300490
2025-03-19,9.22,9.39,9.04,9.12,240692.0,220460272.0,300490
2025-03-20,9.12,9.17,8.89,8.91,179610.0,161851264.0,300490
2025-03-21,8.86,8.92,8.65,8.7,132361.0,115903312.0,300490
2025-03-24,8.72,8.75,8.14,8.35,163986.0,137548560.0,300490
2025-03-25,8.36,8.43,8.24,8.35,90823.0,75798568.0,300490
2025-03-26,8.35,8.61,8.29,8.46,91146.0,77357736.0,300490
2025-03-27,8.38,8.4,8.18,8.34,84693.0,70286736.0,300490
2025-03-28,8.33,8.39,8.14,8.15,74472.0,61200280.0,300490
2025-03-31,8.14,8.16,7.88,8.02,89298.0,71350064.0,300490
2025-04-01,8.1,8.2,8.05,8.14,63066.0,51367876.0,300490
2025-04-02,8.1,8.24,8.05,8.07,57325.0,46676120.0,300490
2025-04-03,8.05,8.16,7.95,7.98,63880.0,51295300.0,300490
2025-04-07,7.55,7.55,6.41,6.46,198298.0,136224032.0,300490
2025-04-08,6.55,6.94,6.55,6.75,131988.0,89166208.0,300490
2025-04-09,6.6,7.0,6.29,7.0,152004.0,102478632.0,300490
2025-04-10,7.27,7.33,7.1,7.12,109935.0,79389440.0,300490
2025-04-11,7.03,7.28,7.0,7.16,77237.0,55442832.0,300490
2025-04-14,7.29,7.39,7.25,7.29,72890.0,53334756.0,300490
2025-04-15,7.31,7.48,7.28,7.35,92241.0,67974248.0,300490
2025-04-16,7.3,7.33,7.0,7.14,76655.0,54967340.0,300490
2025-04-17,7.16,7.24,7.1,7.15,55528.0,39902660.0,300490
2025-04-18,7.14,7.27,7.05,7.15,69677.0,49729552.0,300490
2025-04-21,7.13,7.3,7.07,7.3,83929.0,60668808.0,300490
2025-04-22,7.3,7.31,7.16,7.19,54406.0,39228208.0,300490
2025-04-23,7.22,7.31,7.21,7.28,79994.0,58132932.0,300490
2025-04-24,7.26,7.27,7.08,7.11,64902.0,46473296.0,300490
2025-04-25,7.11,7.24,7.08,7.16,56304.0,40388328.0,300490
2025-04-28,7.16,7.22,7.0,7.08,63855.0,45161692.0,300490
2025-04-29,6.86,7.16,6.76,7.11,85260.0,60127232.0,300490
2025-04-30,7.15,7.29,7.14,7.27,62832.0,45516116.0,300490
2025-05-06,7.35,7.5,7.31,7.5,69689.0,51802732.0,300490
2025-05-07,7.61,7.68,7.46,7.54,73667.0,55550980.0,300490
