日期,开盘,最高,最低,收盘,成交量,成交额,股票代码
2024-06-11,1.12,1.13,1.08,1.12,184303.0,20427304.0,300237
2024-06-12,1.11,1.16,1.11,1.15,204345.0,23267858.0,300237
2024-06-13,1.19,1.38,1.19,1.23,718288.0,91771704.0,300237
2024-06-14,1.19,1.21,1.15,1.16,464020.0,54430536.0,300237
2024-06-17,1.15,1.15,1.1,1.11,307285.0,34386812.0,300237
2024-06-18,1.1,1.14,1.1,1.12,192464.0,21631196.0,300237
2024-06-19,1.12,1.21,1.1,1.18,330182.0,37620768.0,300237
2024-06-20,1.15,1.16,1.12,1.12,197857.0,22453898.0,300237
2024-06-21,1.1,1.13,1.09,1.11,150179.0,16722898.0,300237
2024-06-24,1.1,1.11,1.04,1.08,239637.0,25670392.0,300237
2024-06-25,1.07,1.09,1.05,1.05,157624.0,16782988.0,300237
2024-06-26,1.04,1.09,1.01,1.09,241874.0,25434814.0,300237
2024-06-27,1.08,1.09,1.05,1.06,156891.0,16812230.0,300237
2024-06-28,1.05,1.09,1.04,1.06,119026.0,12751683.0,300237
2024-07-01,1.05,1.1,1.05,1.09,170026.0,18302172.0,300237
2024-07-02,1.08,1.18,1.08,1.16,430382.0,49246864.0,300237
2024-07-03,1.15,1.24,1.14,1.2,570082.0,68062776.0,300237
2024-07-04,1.18,1.19,1.11,1.12,359442.0,41087692.0,300237
2024-07-05,1.12,1.29,1.11,1.21,677163.0,81369328.0,300237
2024-07-08,1.17,1.2,1.14,1.15,392635.0,45652112.0,300237
2024-07-09,1.14,1.18,1.13,1.16,223114.0,25711736.0,300237
2024-07-10,1.15,1.16,1.1,1.11,266659.0,29887842.0,300237
2024-07-11,1.11,1.15,1.11,1.14,216569.0,24641926.0,300237
2024-07-12,1.15,1.2,1.14,1.16,223514.0,26120600.0,300237
2024-07-15,1.17,1.19,1.13,1.14,175468.0,20304520.0,300237
2024-07-16,1.15,1.17,1.13,1.17,154550.0,17857886.0,300237
2024-07-17,1.16,1.18,1.15,1.16,172814.0,20152430.0,300237
2024-07-18,1.15,1.16,1.13,1.15,156189.0,17872012.0,300237
2024-07-19,1.16,1.18,1.15,1.16,136131.0,15815256.0,300237
2024-07-22,1.18,1.26,1.18,1.22,445504.0,54109588.0,300237
2024-07-23,1.22,1.25,1.19,1.2,289231.0,35232048.0,300237
2024-07-24,1.2,1.2,1.16,1.18,207907.0,24543300.0,300237
2024-07-25,1.17,1.19,1.16,1.18,166040.0,19475324.0,300237
2024-07-26,1.18,1.23,1.18,1.2,198882.0,23957854.0,300237
2024-07-29,1.2,1.26,1.19,1.25,309960.0,38290908.0,300237
2024-07-30,1.23,1.3,1.23,1.28,403221.0,51463800.0,300237
2024-07-31,1.27,1.3,1.26,1.29,369782.0,47371760.0,300237
