日期,开盘,最高,最低,收盘,成交量,成交额,股票代码
2024-09-23,32.8,33.13,31.81,32.64,12353.0,40121468.0,300836
2024-09-24,32.51,33.7,32.5,33.58,16569.0,54868000.0,300836
2024-09-25,34.04,34.48,33.0,33.28,17374.0,58891348.0,300836
2024-09-26,33.7,33.95,33.0,33.85,15952.0,53437932.0,300836
2024-09-27,34.02,37.09,34.02,37.04,28982.0,102871280.0,300836
2024-09-30,40.52,43.6,37.44,42.88,43207.0,175428112.0,300836
2024-10-08,51.38,51.4,45.0,48.5,38243.0,183276624.0,300836
2024-10-09,48.0,48.0,43.6,43.68,32955.0,151801344.0,300836
2024-10-10,43.69,47.5,43.51,45.19,32990.0,149484544.0,300836
2024-10-11,45.19,46.6,42.86,43.24,28394.0,127331136.0,300836
2024-10-14,43.28,47.5,43.28,46.92,36560.0,167269328.0,300836
2024-10-15,47.38,48.2,45.06,46.98,24206.0,114006832.0,300836
2024-10-16,46.37,47.8,45.6,46.65,17657.0,81962224.0,300836
2024-10-17,46.86,48.93,46.5,47.14,21189.0,101056584.0,300836
2024-10-18,46.69,49.85,46.69,48.9,27328.0,132731352.0,300836
2024-10-21,48.7,51.39,48.15,50.08,26634.0,133107816.0,300836
2024-10-22,50.75,50.78,48.32,49.6,18757.0,92757864.0,300836
2024-10-23,49.55,50.0,47.41,48.39,18841.0,91697896.0,300836
2024-10-24,48.39,48.51,47.22,47.74,9975.0,47702812.0,300836
2024-10-25,48.5,49.71,47.67,48.86,17546.0,85465728.0,300836
2024-10-28,49.1,49.34,47.25,48.01,12749.0,61387428.0,300836
2024-10-29,48.29,49.0,47.0,47.02,11284.0,53799116.0,300836
2024-10-30,46.63,47.88,46.15,46.99,8996.0,42248920.0,300836
2024-10-31,46.99,48.0,46.38,46.75,13685.0,64479528.0,300836
2024-11-01,46.55,47.1,44.03,44.17,13137.0,59219020.0,300836
2024-11-04,44.17,47.1,43.76,46.94,15592.0,72130760.0,300836
2024-11-05,46.89,49.54,46.0,48.8,14611.0,70034984.0,300836
2024-11-06,48.46,49.5,48.18,48.89,12123.0,59224596.0,300836
2024-11-07,48.9,50.46,48.0,50.0,12971.0,64229584.0,300836
2024-11-08,50.0,52.23,49.6,49.93,14447.0,73264000.0,300836
2024-11-11,49.44,51.5,48.86,51.48,10591.0,53411260.0,300836
2024-11-12,52.22,54.49,50.5,54.47,25811.0,136179648.0,300836
