日期,开盘,最高,最低,收盘,成交量,成交额,股票代码
2024-01-17,11.7,11.78,11.52,11.54,10470.0,12208442.0,300715
2024-01-18,11.54,11.64,10.95,11.22,17888.0,20025374.0,300715
2024-01-19,11.39,11.39,11.03,11.06,8881.0,9926152.0,300715
2024-01-22,11.01,11.06,10.18,10.36,17860.0,18933768.0,300715
2024-01-23,10.33,10.36,9.99,10.3,14191.0,14443584.0,300715
2024-01-24,10.28,10.57,10.06,10.44,12995.0,13397028.0,300715
2024-01-25,10.44,11.05,10.43,11.03,11733.0,12633554.0,300715
2024-01-26,11.03,11.5,10.92,11.25,13792.0,15573569.0,300715
2024-01-29,11.19,11.36,10.47,10.53,18067.0,19547480.0,300715
2024-01-30,10.49,10.55,10.0,10.01,17564.0,17924912.0,300715
2024-01-31,9.78,10.14,9.37,9.67,20323.0,19606740.0,300715
2024-02-01,9.5,9.52,8.96,9.14,22977.0,21024562.0,300715
2024-02-02,9.3,9.32,8.2,8.52,29119.0,25487992.0,300715
2024-02-05,8.44,8.47,7.53,8.0,50308.0,39446964.0,300715
2024-02-06,8.07,8.79,6.52,8.55,45448.0,35699576.0,300715
2024-02-07,8.65,9.02,7.81,8.8,44346.0,37628648.0,300715
2024-02-08,9.33,9.33,8.36,9.19,36153.0,31939902.0,300715
2024-02-19,9.0,9.27,8.81,8.97,20496.0,18579178.0,300715
2024-02-20,9.14,9.14,8.7,8.96,11850.0,10493673.0,300715
2024-02-21,8.91,9.48,8.82,9.22,17764.0,16398789.0,300715
2024-02-22,9.24,9.35,9.12,9.29,11774.0,10875761.0,300715
2024-02-23,9.31,9.36,9.12,9.33,10787.0,10010273.0,300715
2024-02-26,9.38,9.6,9.25,9.44,14390.0,13559568.0,300715
2024-02-27,9.55,9.55,9.35,9.48,11052.0,10430045.0,300715
2024-02-28,9.52,9.75,8.88,8.96,22167.0,20710802.0,300715
2024-02-29,8.81,9.25,8.8,9.24,15117.0,13754839.0,300715
2024-03-01,9.28,9.34,9.07,9.2,12764.0,11741495.0,300715
2024-03-04,9.2,9.28,8.91,9.11,12358.0,11164094.0,300715
2024-03-05,9.16,9.16,8.88,8.89,12454.0,11153997.0,300715
2024-03-06,8.8,9.08,8.79,8.96,11518.0,10322814.0,300715
2024-03-07,8.99,9.09,8.78,8.78,10040.0,8951338.0,300715
2024-03-08,8.74,8.96,8.68,8.87,12589.0,11157375.0,300715
2024-03-11,8.9,9.05,8.78,9.05,10335.0,9248585.0,300715
2024-03-12,9.0,9.28,9.0,9.27,17345.0,15950473.0,300715
2024-03-13,9.27,9.29,9.05,9.14,14009.0,12783034.0,300715
2024-03-14,9.1,9.22,9.04,9.15,10370.0,9489984.0,300715
2024-03-15,9.12,9.25,9.05,9.24,12950.0,11887092.0,300715
2024-03-18,9.27,9.42,9.26,9.41,16019.0,14972524.0,300715
2024-03-19,9.47,9.47,9.27,9.42,14499.0,13616077.0,300715
2024-03-20,9.43,9.51,9.31,9.48,15691.0,14789391.0,300715
2024-03-21,9.5,9.6,9.34,9.54,13317.0,12633709.0,300715
2024-03-22,9.54,9.55,9.29,9.35,12147.0,11398294.0,300715
2024-03-25,9.34,9.46,9.16,9.18,15171.0,14106283.0,300715
2024-03-26,9.19,9.33,8.96,9.18,13333.0,12166646.0,300715
2024-03-27,9.17,9.2,8.85,8.85,11881.0,10705837.0,300715
2024-03-28,8.82,9.0,8.77,8.9,13287.0,11847138.0,300715
2024-03-29,8.88,9.0,8.81,8.97,11627.0,10397453.0,300715
2024-04-01,9.32,9.57,9.05,9.45,21391.0,20088012.0,300715
2024-04-02,9.42,9.51,9.33,9.47,16462.0,15515878.0,300715
2024-04-03,9.46,9.75,9.38,9.58,20858.0,19955898.0,300715
2024-04-08,9.48,9.57,9.13,9.14,16526.0,15397628.0,300715
2024-04-09,9.13,9.44,9.13,9.41,9969.0,9308855.0,300715
2024-04-10,9.41,9.43,9.14,9.2,14404.0,13344954.0,300715
2024-04-11,9.27,9.38,9.14,9.21,13821.0,12827736.0,300715
2024-04-12,9.31,9.35,9.06,9.1,10746.0,9851587.0,300715
2024-04-15,9.08,9.12,8.35,8.78,27001.0,23428010.0,300715
2024-04-16,8.75,8.75,7.91,8.12,30759.0,25042170.0,300715
2024-04-17,8.05,8.45,8.05,8.4,16831.0,14034955.0,300715
2024-04-18,8.41,8.55,8.2,8.4,15574.0,13039236.0,300715
2024-04-19,8.28,8.43,8.13,8.2,11123.0,9144594.0,300715
2024-04-22,8.05,8.27,7.92,8.27,12846.0,10472043.0,300715
2024-04-23,8.25,8.25,8.07,8.12,12718.0,10354077.0,300715
2024-04-24,8.15,8.28,8.02,8.13,11189.0,9059005.0,300715
2024-04-25,8.1,8.38,8.05,8.38,13560.0,11163273.0,300715
2024-04-26,8.27,8.33,8.1,8.32,11535.0,9494344.0,300715
2024-04-29,8.35,8.81,8.27,8.79,17003.0,14674789.0,300715
2024-04-30,8.74,8.8,8.6,8.67,9848.0,8545166.0,300715
2024-05-06,8.68,8.94,8.68,8.89,10534.0,9333335.0,300715
2024-05-07,8.79,8.99,8.79,8.97,10102.0,8971036.0,300715
2024-05-08,9.0,9.09,8.77,8.81,8970.0,7961549.0,300715
2024-05-09,8.8,9.04,8.77,8.97,8620.0,7740397.0,300715
2024-05-10,9.04,9.18,8.79,8.84,12278.0,10963642.0,300715
2024-05-13,8.78,8.78,8.45,8.51,14683.0,12556177.0,300715
2024-05-14,8.51,8.65,8.42,8.59,13049.0,11214239.0,300715
2024-05-15,8.6,8.79,8.47,8.63,9563.0,8257011.5,300715
2024-05-16,8.63,9.3,8.52,9.16,27569.0,24951100.0,300715
2024-05-17,9.15,9.83,9.0,9.7,51468.0,48422536.0,300715
2024-05-20,9.65,10.36,9.46,9.99,93683.0,93248024.0,300715
2024-05-21,9.82,9.96,9.5,9.59,48987.0,47529500.0,300715
2024-05-22,9.53,9.99,9.53,9.74,36757.0,35952864.0,300715
2024-05-23,9.6,9.78,9.35,9.41,25207.0,23983214.0,300715
2024-05-24,9.31,9.38,9.05,9.06,14449.0,13247194.0,300715
2024-05-27,9.07,9.07,8.6,8.79,22306.0,19553128.0,300715
2024-05-28,8.86,8.86,8.55,8.57,14012.0,12077725.0,300715
2024-05-29,8.61,8.91,8.59,8.7,14573.0,12752070.0,300715
2024-05-30,8.65,8.67,8.45,8.52,11789.0,10058444.0,300715
2024-05-31,8.53,8.63,8.45,8.54,8824.0,7523400.0,300715
2024-06-03,8.56,8.65,8.22,8.32,13109.0,10954005.0,300715
2024-06-04,8.33,8.57,8.09,8.43,16545.0,13799678.0,300715
2024-06-05,8.42,8.42,8.12,8.12,9755.0,7997077.5,300715
2024-06-06,8.17,8.27,7.56,8.0,24685.0,19188418.0,300715
2024-06-07,7.99,8.35,7.8,8.35,19065.0,15277350.0,300715
2024-06-11,8.3,8.3,7.83,8.07,16691.0,13371361.0,300715
2024-06-12,8.06,8.2,8.01,8.2,8948.0,7288267.0,300715
2024-06-13,8.15,8.19,7.87,8.19,10508.0,8401674.0,300715
2024-06-14,8.07,8.11,7.84,8.0,9729.0,7771973.5,300715
2024-06-17,7.96,7.96,7.74,7.76,9824.0,7682424.0,300715
2024-06-18,7.74,7.83,7.65,7.7,10600.0,8177118.0,300715
2024-06-19,7.66,7.74,7.53,7.53,9720.0,7411796.0,300715
