日期,开盘,最高,最低,收盘,成交量,成交额,股票代码
2024-08-29,23.49,24.24,23.32,24.17,9732.0,23295700.0,301257
2024-08-30,24.25,25.65,24.25,25.25,19966.0,50329072.0,301257
2024-09-02,25.18,25.26,24.47,24.62,13101.0,32674600.0,301257
2024-09-03,24.31,25.27,24.31,24.87,9924.0,24613472.0,301257
2024-09-04,24.6,25.38,24.51,24.91,7927.0,19810650.0,301257
2024-09-05,24.89,25.49,24.88,25.19,7531.0,18997946.0,301257
2024-09-06,25.19,25.3,23.9,24.0,14187.0,34572756.0,301257
2024-09-09,24.17,24.79,23.87,24.1,18328.0,44573388.0,301257
2024-09-10,23.95,25.87,23.95,24.79,37669.0,93812504.0,301257
2024-09-11,24.8,25.56,24.46,25.4,33017.0,82891448.0,301257
2024-09-12,25.16,25.9,24.58,24.65,24601.0,62012980.0,301257
2024-09-13,24.51,24.81,24.06,24.06,15890.0,38639544.0,301257
2024-09-18,24.55,27.1,24.19,25.08,34941.0,86817624.0,301257
2024-09-19,25.08,25.78,24.72,25.36,35517.0,90067328.0,301257
2024-09-20,25.06,25.16,24.3,24.4,27566.0,67736824.0,301257
2024-09-23,25.25,25.6,24.79,24.99,41458.0,104464592.0,301257
2024-09-24,24.98,25.49,24.12,25.47,41276.0,102789384.0,301257
2024-09-25,25.52,26.94,25.45,26.75,54721.0,143080496.0,301257
2024-09-26,26.45,27.18,26.08,27.06,39379.0,104566920.0,301257
2024-09-27,27.62,29.55,27.19,29.0,46277.0,130918320.0,301257
2024-09-30,30.53,33.79,29.4,33.38,72602.0,227805408.0,301257
2024-10-08,38.99,39.45,32.91,36.78,80404.0,292280480.0,301257
2024-10-09,34.78,34.78,31.03,31.03,50051.0,165741440.0,301257
2024-10-10,31.64,32.35,30.7,30.87,36032.0,113605696.0,301257
2024-10-11,30.89,30.98,28.88,29.31,28496.0,84740960.0,301257
2024-10-14,29.33,29.86,28.39,29.84,26976.0,78880312.0,301257
2024-10-15,29.8,29.98,29.01,29.03,22098.0,65337076.0,301257
2024-10-16,27.61,28.83,27.3,28.83,42791.0,119820672.0,301257
2024-10-17,28.5,28.78,27.97,27.98,34125.0,96620056.0,301257
2024-10-18,27.99,29.98,27.72,29.22,42033.0,120615328.0,301257
2024-10-21,29.43,30.48,28.81,30.38,46726.0,138663024.0,301257
2024-10-22,30.28,30.9,29.82,30.82,38303.0,116450608.0,301257
2024-10-23,31.0,31.3,30.16,30.58,33287.0,101684456.0,301257
2024-10-24,30.48,30.75,29.82,29.91,24150.0,73002136.0,301257
2024-10-25,29.99,32.95,29.92,32.45,72670.0,231367488.0,301257
2024-10-28,32.0,32.19,31.48,32.09,41242.0,131312912.0,301257
2024-10-29,32.32,32.58,30.5,30.5,37181.0,116194576.0,301257
2024-10-30,30.14,30.17,28.91,29.33,34256.0,101089072.0,301257
2024-10-31,29.24,29.8,29.11,29.53,22332.0,65839216.0,301257
2024-11-01,29.21,29.62,28.46,28.7,22373.0,64972580.0,301257
2024-11-04,28.86,29.85,28.81,29.8,20062.0,59198580.0,301257
2024-11-05,29.8,30.76,29.41,30.53,29285.0,88478256.0,301257
2024-11-06,30.49,30.98,30.0,30.16,32408.0,98730112.0,301257
2024-11-07,29.79,30.92,29.58,30.92,31151.0,95149944.0,301257
2024-11-08,31.27,31.58,30.72,30.97,35056.0,109175216.0,301257
2024-11-11,30.8,31.81,30.4,31.78,33957.0,106429376.0,301257
2024-11-12,31.95,33.1,31.76,32.19,49289.0,160346304.0,301257
2024-11-13,32.17,32.92,31.4,32.32,31507.0,101458704.0,301257
