日期,开盘,最高,最低,收盘,成交量,成交额,股票代码
2024-10-15,12.74,12.8,12.37,12.42,19258.0,24233674.0,301365
2024-10-16,12.31,13.38,12.28,12.85,36071.0,46370600.0,301365
2024-10-17,12.9,12.95,12.48,12.53,31023.0,39413276.0,301365
2024-10-18,12.48,12.92,12.41,12.75,24132.0,30649818.0,301365
2024-10-21,12.78,13.12,12.73,13.06,27921.0,36202188.0,301365
2024-10-22,13.06,13.2,12.84,12.95,20535.0,26572656.0,301365
2024-10-23,13.0,13.2,12.87,12.93,20443.0,26613660.0,301365
2024-10-24,12.97,13.12,12.83,12.94,20658.0,26763026.0,301365
2024-10-25,15.53,15.53,15.53,15.53,56744.0,88124672.0,301365
2024-10-28,17.45,18.0,15.68,16.24,221147.0,373330784.0,301365
2024-10-29,15.76,19.49,15.76,19.49,187717.0,341996288.0,301365
2024-10-30,19.38,19.38,17.3,17.35,235265.0,422948576.0,301365
2024-10-31,17.0,18.55,15.98,17.5,200081.0,340043936.0,301365
2024-11-01,16.7,16.98,14.8,14.9,136937.0,216236736.0,301365
2024-11-04,14.55,15.02,14.45,14.81,69191.0,101971488.0,301365
2024-11-05,14.9,15.35,14.8,15.26,77730.0,117611696.0,301365
2024-11-06,15.35,15.5,14.93,15.1,73091.0,111033144.0,301365
2024-11-07,14.95,15.49,14.8,15.4,62241.0,95159040.0,301365
2024-11-08,15.42,15.58,15.24,15.38,69352.0,106776560.0,301365
2024-11-11,15.39,15.66,15.26,15.65,54253.0,83993728.0,301365
2024-11-12,15.68,15.85,15.36,15.54,59499.0,93079616.0,301365
2024-11-13,15.4,15.69,15.07,15.56,36945.0,56836084.0,301365
2024-11-14,15.69,15.72,14.94,15.0,30544.0,46763356.0,301365
2024-11-15,14.95,15.34,14.75,14.78,32669.0,49403024.0,301365
2024-11-18,14.91,15.1,14.11,14.3,33223.0,47937872.0,301365
2024-11-19,14.27,14.7,14.15,14.66,25138.0,36289836.0,301365
2024-11-20,14.68,15.15,14.61,15.08,24887.0,37280480.0,301365
2024-11-21,15.0,15.28,14.89,15.09,21409.0,32356046.0,301365
2024-11-22,15.06,15.96,14.95,14.97,59026.0,90832224.0,301365
2024-11-25,15.72,16.04,15.08,15.45,59228.0,90848872.0,301365
2024-11-26,15.31,15.8,14.95,15.17,45537.0,69403488.0,301365
2024-11-27,15.0,15.21,14.51,15.21,37917.0,56520488.0,301365
2024-11-28,15.37,15.78,15.27,15.5,46704.0,72757872.0,301365
2024-11-29,15.35,15.93,15.35,15.68,48175.0,75583736.0,301365
2024-12-02,15.77,15.8,15.44,15.6,44597.0,69468392.0,301365
2024-12-03,15.78,17.0,15.61,16.99,126813.0,208621872.0,301365
2024-12-04,16.56,16.6,16.02,16.14,73994.0,119896568.0,301365
2024-12-05,16.03,16.25,15.79,16.1,40937.0,65493772.0,301365
2024-12-06,16.08,16.33,15.82,16.17,44976.0,72269360.0,301365
2024-12-09,16.19,16.42,15.84,15.96,32721.0,52454440.0,301365
2024-12-10,16.44,16.45,16.01,16.08,45870.0,74045704.0,301365
2024-12-11,16.07,16.13,15.81,15.93,30924.0,49255244.0,301365
2024-12-12,15.93,16.15,15.88,16.12,29650.0,47516388.0,301365
2024-12-13,16.12,16.19,15.81,15.83,21561.0,34350588.0,301365
2024-12-16,15.89,16.12,15.68,15.8,29626.0,47252340.0,301365
2024-12-17,15.81,15.86,14.84,14.87,32868.0,49826936.0,301365
2024-12-18,14.78,15.11,14.46,14.96,24719.0,36800264.0,301365
2024-12-19,14.8,16.13,14.71,15.8,38419.0,59239504.0,301365
2024-12-20,15.9,18.6,15.73,17.55,140783.0,239854032.0,301365
2024-12-23,17.18,17.45,15.25,15.41,98613.0,159718608.0,301365
2024-12-24,15.7,16.51,14.88,15.51,75956.0,118316416.0,301365
2024-12-25,15.44,15.51,14.51,14.79,49863.0,74111576.0,301365
2024-12-26,14.88,15.97,14.73,15.87,64650.0,100400064.0,301365
2024-12-27,15.84,16.1,15.23,15.28,56362.0,88304016.0,301365
2024-12-30,15.28,15.58,14.69,15.3,34854.0,52778820.0,301365
2024-12-31,15.32,16.5,15.14,15.2,48753.0,76266544.0,301365
2025-01-02,15.53,16.7,15.45,15.69,70797.0,112329848.0,301365
2025-01-03,15.73,15.94,13.7,13.8,72248.0,105319112.0,301365
2025-01-06,13.72,14.24,12.98,13.86,44875.0,62104284.0,301365
2025-01-07,13.78,14.44,13.78,14.41,31908.0,45186196.0,301365
2025-01-08,14.31,14.46,13.67,14.13,28537.0,40219792.0,301365
2025-01-09,14.28,14.47,13.82,14.28,23459.0,33312106.0,301365
2025-01-10,14.09,14.25,13.28,13.29,25094.0,34368192.0,301365
2025-01-13,13.16,13.42,12.79,13.34,20763.0,27364560.0,301365
2025-01-14,13.45,14.2,13.45,14.2,24180.0,33731316.0,301365
2025-01-15,14.2,14.38,13.89,13.96,16887.0,23756962.0,301365
2025-01-16,14.15,14.42,13.94,14.24,28604.0,40657340.0,301365
2025-01-17,14.45,14.46,14.0,14.13,18408.0,26057478.0,301365
2025-01-20,14.33,14.6,14.0,14.51,20484.0,29521188.0,301365
2025-01-21,14.59,14.63,14.16,14.33,18398.0,26320740.0,301365
2025-01-22,14.45,14.45,13.96,14.02,13612.0,19176350.0,301365
2025-01-23,14.1,14.47,14.06,14.08,17287.0,24712016.0,301365
2025-01-24,14.1,14.68,13.85,14.49,31046.0,44341808.0,301365
2025-01-27,14.53,14.72,13.94,13.94,30856.0,44248204.0,301365
2025-02-05,14.37,14.49,14.04,14.44,22662.0,32562466.0,301365
2025-02-06,14.35,14.6,14.18,14.6,21926.0,31726516.0,301365
2025-02-07,14.61,15.11,14.61,14.84,32989.0,48915240.0,301365
2025-02-10,14.88,15.17,14.75,15.17,21809.0,32664000.0,301365
2025-02-11,15.19,15.19,14.75,14.95,18823.0,28017090.0,301365
2025-02-12,14.93,15.07,14.75,15.0,26538.0,39530236.0,301365
2025-02-13,15.0,15.04,14.64,14.75,22576.0,33365380.0,301365
2025-02-14,14.83,14.95,14.6,14.9,19220.0,28377370.0,301365
2025-02-17,15.35,17.88,15.35,16.77,163628.0,282814240.0,301365
2025-02-18,16.07,16.59,15.4,15.45,158839.0,252207248.0,301365
2025-02-19,15.45,15.92,15.45,15.84,96695.0,151816624.0,301365
2025-02-20,15.84,16.8,15.45,16.52,131852.0,211692832.0,301365
2025-02-21,16.32,16.38,15.78,16.19,88085.0,141498880.0,301365
2025-02-24,16.13,16.49,16.06,16.19,73266.0,119120488.0,301365
2025-02-25,15.9,16.16,15.84,15.93,45982.0,73382808.0,301365
2025-02-26,15.97,16.13,15.72,15.83,45882.0,72858008.0,301365
2025-02-27,15.8,15.96,15.35,15.8,54366.0,85535560.0,301365
2025-02-28,15.71,16.03,15.26,15.33,32336.0,50239516.0,301365
2025-03-03,15.37,15.65,15.18,15.25,28725.0,44284560.0,301365
2025-03-04,15.32,15.77,15.25,15.7,34250.0,53327860.0,301365
2025-03-05,15.58,15.75,15.33,15.7,29861.0,46353716.0,301365
2025-03-06,15.71,16.88,15.63,16.36,78588.0,127735720.0,301365
2025-03-07,16.3,16.65,15.83,15.99,65226.0,105830904.0,301365
2025-03-10,15.93,16.3,15.93,16.15,42428.0,68404864.0,301365
2025-03-11,15.9,16.21,15.73,16.12,35373.0,56552724.0,301365
2025-03-12,16.25,16.27,16.02,16.08,29959.0,48309540.0,301365
2025-03-13,16.02,17.44,16.02,17.1,135360.0,227435584.0,301365
2025-03-14,17.17,20.52,16.88,19.92,255352.0,491412800.0,301365
2025-03-17,19.15,20.46,18.8,20.24,194808.0,381782528.0,301365
2025-03-18,19.9,20.95,19.4,20.64,145999.0,296951040.0,301365
2025-03-19,20.72,21.78,20.51,21.6,145268.0,308984320.0,301365
