日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-04-10,301316,17.84,17.12,17.84,16.87,51301,89335963.0,5.42,-4.3,-0.77,2.11
2024-04-11,301316,17.06,17.33,17.66,16.94,46011,80930585.0,4.21,1.23,0.21,1.89
2024-04-12,301316,17.32,16.89,17.52,16.84,36528,63223581.0,3.92,-2.54,-0.44,1.5
2024-04-15,301316,16.82,16.14,17.01,15.82,68282,112585669.0,7.05,-4.44,-0.75,2.81
2024-04-16,301316,16.14,14.72,16.14,14.54,72653,110213399.0,9.91,-8.8,-1.42,2.99
2024-04-17,301316,14.97,15.94,15.95,14.97,68405,108437224.0,6.66,8.29,1.22,2.82
2024-04-18,301316,15.96,15.66,16.09,15.43,59592,94898381.0,4.14,-1.76,-0.28,2.45
2024-04-19,301316,15.56,15.28,15.73,15.18,49501,76944185.0,3.51,-2.43,-0.38,2.04
2024-04-22,301316,15.28,15.5,15.68,14.74,57214,88811570.0,6.15,1.44,0.22,2.36
2024-04-23,301316,15.46,15.82,16.01,15.43,50776,81068027.0,3.74,2.06,0.32,2.09
2024-04-24,301316,15.82,16.39,16.39,15.8,61054,99865290.0,3.73,3.6,0.57,2.51
2024-04-25,301316,16.34,16.07,16.43,16.01,54623,89321983.0,2.56,-1.95,-0.32,2.25
2024-04-26,301316,16.39,17.29,17.56,16.29,114178,196386960.0,7.9,7.59,1.22,4.7
2024-04-29,301316,17.24,17.74,18.0,17.14,91877,164787395.0,4.97,2.6,0.45,3.78
2024-04-30,301316,17.74,17.69,18.12,17.4,66494,118686506.0,4.06,-0.28,-0.05,2.74
2024-05-06,301316,18.04,17.71,18.09,17.67,61579,111025056.0,2.37,0.11,0.02,2.54
2024-05-07,301316,17.71,17.69,17.97,17.54,50186,89836360.0,2.43,-0.11,-0.02,2.07
2024-05-08,301316,17.69,17.29,17.69,17.21,41971,73583785.0,2.71,-2.26,-0.4,1.73
2024-05-09,301316,17.21,17.28,17.48,17.18,42467,74352808.0,1.74,-0.06,-0.01,1.75
2024-05-10,301316,17.39,16.79,17.52,16.69,44876,76561821.0,4.8,-2.84,-0.49,1.85
2024-05-13,301316,16.64,16.15,16.64,16.04,53699,88084530.0,3.57,-3.81,-0.64,2.21
2024-05-14,301316,16.36,16.65,16.72,16.26,46917,78369543.0,2.85,3.1,0.5,1.93
2024-05-15,301316,16.64,16.38,16.87,16.37,32362,54108799.0,3.0,-1.62,-0.27,1.33
2024-05-16,301316,16.56,16.59,16.87,16.45,35687,60030304.0,2.56,1.28,0.21,1.47
2024-05-17,301316,16.65,16.92,16.93,16.38,33363,56456313.0,3.32,1.99,0.33,1.37
2024-05-20,301316,17.07,16.95,17.29,16.75,40995,70350200.0,3.19,0.18,0.03,1.69
2024-05-21,301316,16.93,16.82,17.08,16.74,30760,52356050.0,2.01,-0.77,-0.13,1.27
2024-05-22,301316,16.68,16.96,17.01,16.61,31844,54256194.0,2.38,0.83,0.14,1.31
2024-05-23,301316,16.96,16.51,17.1,16.45,40735,68644206.0,3.83,-2.65,-0.45,1.68
2024-05-24,301316,16.66,15.98,16.69,15.96,43922,71770768.0,4.42,-3.21,-0.53,1.81
2024-05-27,301316,16.08,16.12,16.22,15.51,43602,69584177.0,4.44,0.88,0.14,1.8
2024-05-28,301316,16.11,15.74,16.18,15.7,31157,50015590.0,2.98,-2.36,-0.38,1.28
2024-05-29,301316,15.84,15.85,16.09,15.75,35513,57038156.0,2.16,0.7,0.11,1.46
2024-05-30,301316,15.76,15.79,16.0,15.45,28718,45823403.0,3.47,-0.38,-0.06,1.18
2024-05-31,301316,15.76,16.21,16.31,15.7,35664,58144309.0,3.86,2.66,0.42,1.47
2024-06-03,301316,16.19,15.74,16.33,15.62,46636,75044485.0,4.38,-2.9,-0.47,1.92
2024-06-04,301316,15.74,15.52,15.8,15.19,49837,77040036.0,3.88,-1.4,-0.22,2.05
2024-06-05,301316,15.51,15.33,15.76,15.32,34300,53589221.0,2.84,-1.22,-0.19,1.41
2024-06-06,301316,15.42,14.66,15.53,14.55,47725,71338497.0,6.39,-4.37,-0.67,1.97
2024-06-07,301316,14.93,14.7,15.14,14.54,52618,78211434.0,4.09,0.27,0.04,2.17
2024-06-11,301316,14.64,15.2,15.21,14.23,56591,84834199.0,6.67,3.4,0.5,2.33
2024-06-12,301316,15.41,15.53,15.65,15.2,53872,84040690.0,2.96,2.17,0.33,2.22
2024-06-13,301316,15.62,15.75,15.99,15.4,58255,92123589.0,3.8,1.42,0.22,2.4
2024-06-14,301316,15.75,15.72,15.8,15.44,57654,90475487.0,2.29,-0.19,-0.03,2.37
2024-06-17,301316,15.6,15.65,15.81,15.52,44693,70446476.0,1.84,-0.45,-0.07,1.84
2024-06-18,301316,15.76,16.16,16.24,15.53,64282,103554052.0,4.54,3.26,0.51,2.65
2024-06-19,301316,16.2,15.94,16.43,15.92,62547,101375522.0,3.16,-1.36,-0.22,2.58
2024-06-20,301316,15.82,15.45,16.0,15.43,46119,72872998.0,3.58,-3.07,-0.49,1.9
2024-06-21,301316,15.5,15.17,15.5,15.04,34059,52005283.0,2.98,-1.81,-0.28,1.4
2024-06-24,301316,15.06,14.39,15.15,14.33,48806,71854742.0,5.41,-5.14,-0.78,2.01
2024-06-25,301316,14.35,13.93,14.47,13.74,63170,89005013.0,5.07,-3.2,-0.46,2.6
2024-06-26,301316,13.84,15.0,15.05,13.64,75358,109318942.0,10.12,7.68,1.07,3.1
2024-06-27,301316,14.98,14.9,15.75,14.72,116524,177438681.0,6.87,-0.67,-0.1,4.8
2024-06-28,301316,14.8,14.6,15.13,14.55,90505,135203692.0,3.89,-2.01,-0.3,3.73
2024-07-01,301316,14.56,14.83,14.97,14.34,58427,85991200.0,4.32,1.58,0.23,2.41
2024-07-02,301316,14.83,15.12,15.36,14.78,69983,106813216.0,3.91,1.96,0.29,2.88
2024-07-03,301316,15.09,14.74,15.12,14.73,42869,64016238.0,2.58,-2.51,-0.38,1.77
2024-07-04,301316,14.8,14.06,14.92,14.02,43881,63376894.0,6.11,-4.61,-0.68,1.81
2024-07-05,301316,14.01,14.29,14.4,13.88,37925,54148357.0,3.7,1.64,0.23,1.56
2024-07-08,301316,14.29,13.72,14.33,13.62,44195,61610892.0,4.97,-3.99,-0.57,1.82
2024-07-09,301316,13.72,14.05,14.08,13.32,58953,81513136.0,5.54,2.41,0.33,2.43
2024-07-10,301316,13.98,14.27,14.47,13.82,48283,69185918.0,4.63,1.57,0.22,1.99
2024-07-11,301316,14.52,14.73,14.76,14.39,44489,65469214.0,2.59,3.22,0.46,1.83
2024-07-12,301316,14.73,14.49,14.73,14.48,35553,52143652.0,1.7,-1.63,-0.24,1.46
2024-07-15,301316,14.62,14.03,14.62,14.0,34893,49695490.0,4.28,-3.17,-0.46,1.44
2024-07-16,301316,14.12,14.17,14.24,13.87,31674,44964428.0,2.64,1.0,0.14,1.3
2024-07-17,301316,14.17,13.86,14.37,13.85,32557,46112966.0,3.67,-2.19,-0.31,1.34
2024-07-18,301316,13.78,13.6,13.8,13.27,47672,64658745.0,3.82,-1.88,-0.26,1.96
2024-07-19,301316,13.6,13.87,14.05,13.52,31739,44206890.0,3.9,1.99,0.27,1.31
2024-07-22,301316,13.93,14.22,14.42,13.87,44042,62911533.0,3.97,2.52,0.35,1.81
2024-07-23,301316,14.27,13.91,14.37,13.87,43047,61432592.0,3.52,-2.18,-0.31,1.77
2024-07-24,301316,13.92,13.45,14.0,13.37,48178,65841522.0,4.53,-3.31,-0.46,1.98
2024-07-25,301316,13.36,13.64,13.82,13.31,38511,52537766.0,3.79,1.41,0.19,1.59
2024-07-26,301316,13.72,13.8,13.9,13.6,27103,37536501.0,2.2,1.17,0.16,1.12
2024-07-29,301316,13.78,13.88,14.07,13.54,44312,61739513.0,3.84,0.58,0.08,1.82
2024-07-30,301316,13.84,13.96,14.16,13.74,41808,58666637.0,3.03,0.58,0.08,1.72
2024-07-31,301316,13.92,14.7,14.8,13.88,72705,105648938.0,6.59,5.3,0.74,2.99
2024-08-01,301316,14.72,14.67,14.88,14.51,57448,84946120.0,2.52,-0.2,-0.03,2.37
2024-08-02,301316,14.6,14.18,14.72,14.13,45465,65923834.0,4.02,-3.34,-0.49,1.87
2024-08-05,301316,14.1,13.39,14.32,13.38,65230,90905261.0,6.63,-5.57,-0.79,2.69
2024-08-06,301316,13.56,13.6,13.84,13.4,63528,86629137.0,3.29,1.57,0.21,2.62
2024-08-07,301316,13.6,13.68,13.84,13.56,38829,53550025.0,2.06,0.59,0.08,1.6
2024-08-08,301316,13.63,13.28,13.63,12.98,58347,77711077.0,4.75,-2.92,-0.4,2.4
2024-08-09,301316,13.37,13.15,13.57,13.15,40937,54991996.0,3.16,-0.98,-0.13,1.69
2024-08-12,301316,13.15,12.93,13.19,12.77,44634,58040461.0,3.19,-1.67,-0.22,1.84
2024-08-13,301316,13.03,13.16,13.19,12.7,37004,48224188.0,3.79,1.78,0.23,1.52
2024-08-14,301316,13.24,14.14,15.25,13.14,195155,278807415.0,16.03,7.45,0.98,8.04
2024-08-15,301316,14.01,14.92,15.12,13.74,250005,363341238.0,9.76,5.52,0.78,10.3
2024-08-16,301316,14.9,16.03,16.82,14.81,348590,548642824.0,13.47,7.44,1.11,14.36
2024-08-19,301316,15.72,15.91,16.32,15.27,308620,488319212.0,6.55,-0.75,-0.12,12.71
2024-08-20,301316,15.22,15.16,15.52,14.91,173450,263950054.0,3.83,-4.71,-0.75,7.14
2024-08-21,301316,15.32,18.21,18.21,15.32,175046,309748333.0,19.06,20.12,3.05,7.21
2024-08-22,301316,18.74,17.42,19.07,16.52,529513,957107576.0,14.0,-4.34,-0.79,21.81
2024-08-23,301316,16.62,17.84,18.45,16.62,445660,799616250.0,10.51,2.41,0.42,18.35
2024-08-26,301316,16.92,16.02,16.93,15.73,327340,537489903.0,6.73,-10.2,-1.82,13.48
2024-08-27,301316,15.52,15.03,16.2,14.95,246102,381171965.0,7.8,-6.18,-0.99,10.13
2024-08-28,301316,14.72,15.09,15.29,14.45,189563,284015873.0,5.59,0.4,0.06,7.81
2024-08-29,301316,14.82,14.86,15.01,14.64,174304,260648517.0,2.45,-1.52,-0.23,7.18
