日期,开盘,最高,最低,收盘,成交量,成交额,股票代码
2025-01-13,23.18,23.36,22.28,22.89,14074.0,32123834.0,301230
2025-01-14,22.99,24.99,22.99,24.8,33947.0,81733416.0,301230
2025-01-15,24.8,25.14,24.22,24.6,30906.0,76553744.0,301230
2025-01-16,24.36,24.95,23.81,24.21,24400.0,59506724.0,301230
2025-01-17,23.98,24.36,23.82,24.01,16655.0,40084260.0,301230
2025-01-20,24.2,24.71,24.0,24.55,20326.0,49704768.0,301230
2025-01-21,24.3,24.64,23.5,24.24,24571.0,58888988.0,301230
2025-01-22,24.49,25.15,23.81,23.86,28350.0,69454304.0,301230
2025-01-23,24.39,25.66,24.32,24.59,39214.0,97818784.0,301230
2025-01-24,24.36,25.9,24.36,25.69,43002.0,108584232.0,301230
2025-01-27,26.5,27.39,25.4,25.78,39057.0,103583088.0,301230
2025-02-05,26.62,27.39,26.61,26.76,48951.0,131858240.0,301230
2025-02-06,26.4,29.49,26.4,29.01,94080.0,267656992.0,301230
2025-02-07,29.0,30.96,28.65,30.03,109946.0,326103072.0,301230
2025-02-10,30.52,33.54,30.04,32.74,156068.0,501264192.0,301230
2025-02-11,31.8,32.58,31.2,32.17,77357.0,247761728.0,301230
2025-02-12,31.98,33.0,31.13,31.77,66666.0,212145120.0,301230
2025-02-13,31.65,31.65,30.38,30.78,57619.0,178295472.0,301230
2025-02-14,31.09,36.94,31.09,36.94,141099.0,488798560.0,301230
2025-02-17,39.74,44.33,39.59,44.33,239671.0,1028268288.0,301230
2025-02-18,43.01,45.4,38.0,39.52,240398.0,989310208.0,301230
2025-02-19,38.98,40.8,37.76,39.42,190748.0,749861696.0,301230
2025-02-20,38.22,41.56,38.22,39.23,155733.0,620376064.0,301230
2025-02-21,38.0,40.98,37.8,40.3,139797.0,546230400.0,301230
2025-02-24,39.35,39.78,37.55,38.76,106892.0,411937664.0,301230
2025-02-25,37.26,38.6,36.7,37.8,91535.0,345553152.0,301230
2025-02-26,38.12,38.49,36.89,37.4,83795.0,312527840.0,301230
2025-02-27,37.15,37.68,35.6,36.23,76575.0,279325952.0,301230
2025-02-28,35.93,36.66,33.8,34.16,61504.0,216482688.0,301230
2025-03-03,34.5,36.56,33.77,35.54,84070.0,300028640.0,301230
2025-03-04,34.7,37.12,34.6,36.42,80501.0,291901536.0,301230
2025-03-05,36.25,36.4,35.08,35.94,56639.0,201959136.0,301230
2025-03-06,35.91,37.43,35.91,37.16,87343.0,322544544.0,301230
2025-03-07,36.7,37.25,35.59,35.94,56695.0,206075504.0,301230
2025-03-10,38.28,39.18,35.75,36.0,127100.0,471896192.0,301230
2025-03-11,34.19,35.76,34.19,34.95,70901.0,248212688.0,301230
2025-03-12,34.95,35.61,34.79,34.93,54142.0,190250864.0,301230
2025-03-13,34.83,35.1,33.4,33.9,50276.0,171183648.0,301230
2025-03-14,33.61,34.11,33.1,33.95,42567.0,143550400.0,301230
2025-03-17,33.8,34.0,33.0,33.65,36467.0,122103120.0,301230
2025-03-18,33.82,34.71,33.61,34.04,40207.0,137377632.0,301230
2025-03-19,33.8,34.55,33.58,33.94,33689.0,114590736.0,301230
2025-03-20,33.63,34.39,33.35,33.88,29268.0,99405312.0,301230
