日期,开盘,最高,最低,收盘,成交量,成交额,股票代码
2024-02-20,29.6,34.53,29.06,31.66,67323.0,212256816.0,301368
2024-02-21,30.71,33.98,30.2,31.55,70652.0,228911744.0,301368
2024-02-22,30.95,33.87,30.95,33.7,83416.0,272841248.0,301368
2024-02-23,34.5,40.44,33.2,40.44,158302.0,570334848.0,301368
2024-02-26,46.58,48.53,44.51,48.53,239178.0,1139388800.0,301368
2024-02-27,45.0,47.48,44.04,46.4,201640.0,921482048.0,301368
2024-02-28,45.8,46.54,40.0,40.89,161831.0,716447104.0,301368
2024-02-29,40.11,44.5,40.01,44.23,135313.0,577983552.0,301368
2024-03-01,44.33,45.99,42.9,44.75,127391.0,566798400.0,301368
2024-03-04,44.0,45.6,42.78,44.82,106017.0,469437728.0,301368
2024-03-05,43.89,45.6,42.9,43.33,84720.0,373790112.0,301368
2024-03-06,42.8,51.99,42.8,50.13,206603.0,979046080.0,301368
2024-03-07,49.29,50.0,46.0,46.27,152237.0,726470400.0,301368
2024-03-08,44.81,47.52,43.76,46.63,107330.0,490899744.0,301368
2024-03-11,45.0,46.63,44.51,46.29,70820.0,322913632.0,301368
2024-03-12,46.2,49.85,46.18,46.65,131748.0,630139072.0,301368
2024-03-13,45.82,48.15,45.45,47.24,90711.0,426165888.0,301368
2024-03-14,48.5,51.49,46.5,48.91,133516.0,654739392.0,301368
2024-03-15,48.91,56.6,47.89,53.11,186534.0,982765056.0,301368
2024-03-18,52.0,56.18,51.1,55.1,163076.0,882704512.0,301368
2024-03-19,54.15,58.1,52.8,53.11,169326.0,933302848.0,301368
2024-03-20,52.38,53.72,50.86,52.98,113415.0,591642880.0,301368
2024-03-21,52.5,52.58,51.08,51.8,79724.0,413756896.0,301368
2024-03-22,51.48,54.3,51.2,53.71,112698.0,594292608.0,301368
2024-03-25,52.8,55.68,50.08,50.21,116873.0,625238656.0,301368
2024-03-26,50.45,51.2,45.0,47.5,107242.0,513283168.0,301368
2024-03-27,47.86,48.8,45.8,46.05,73496.0,346628864.0,301368
2024-03-28,46.0,49.16,46.0,49.13,95672.0,461466784.0,301368
2024-03-29,48.3,49.78,47.68,49.49,78875.0,383359328.0,301368
2024-04-01,49.87,50.2,48.55,50.11,79537.0,392948288.0,301368
2024-04-02,49.8,49.91,47.0,47.19,71911.0,345855456.0,301368
2024-04-03,46.81,46.9,44.1,44.59,68602.0,309773376.0,301368
2024-04-08,43.8,45.5,43.8,44.29,40552.0,181050896.0,301368
2024-04-09,44.5,45.88,43.0,44.98,51330.0,228890176.0,301368
2024-04-10,44.9,46.38,43.0,43.08,62897.0,283339488.0,301368
2024-04-11,42.25,43.78,42.21,42.47,50775.0,218010976.0,301368
2024-04-12,42.6,43.49,41.9,42.29,42389.0,181174432.0,301368
2024-04-15,41.8,42.54,37.01,39.18,70159.0,277747520.0,301368
2024-04-16,39.15,39.33,34.31,34.36,77408.0,276974272.0,301368
2024-04-17,35.8,38.11,35.8,37.65,64338.0,240365728.0,301368
2024-04-18,37.59,39.8,36.58,38.58,74671.0,286786528.0,301368
2024-04-19,38.82,39.11,37.23,37.46,48435.0,182956272.0,301368
2024-04-22,36.71,37.5,35.6,36.44,33111.0,121226568.0,301368
2024-04-23,36.91,43.73,36.46,43.73,138099.0,564430336.0,301368
2024-04-24,42.54,47.01,42.42,44.4,154130.0,682907648.0,301368
2024-04-25,43.82,46.55,43.82,45.7,118656.0,538311616.0,301368
2024-04-26,45.6,47.69,45.03,47.02,122353.0,567176000.0,301368
2024-04-29,49.88,52.68,47.09,47.69,153826.0,764513536.0,301368
2024-04-30,47.3,48.05,45.1,45.15,101380.0,467644224.0,301368
