日期,开盘,最高,最低,收盘,成交量,成交额,股票代码
2024-07-31,21.47,22.08,21.2,22.04,92064.0,200186224.0,300579
2024-08-01,21.95,22.33,21.88,22.16,79605.0,175939360.0,300579
2024-08-02,21.97,22.13,21.4,21.46,55008.0,119704744.0,300579
2024-08-05,21.1,21.62,20.4,20.44,50738.0,106303960.0,300579
2024-08-06,20.67,20.98,20.32,20.7,36479.0,75110312.0,300579
2024-08-07,20.78,21.12,20.55,20.61,32104.0,66682932.0,300579
2024-08-08,20.55,20.6,19.84,20.21,32803.0,66121060.0,300579
2024-08-09,20.23,20.5,19.89,19.92,25525.0,51368948.0,300579
2024-08-12,19.88,19.88,19.36,19.45,24261.0,47354700.0,300579
2024-08-13,19.49,19.74,19.35,19.71,21490.0,42004544.0,300579
2024-08-14,19.7,19.85,19.62,19.63,16575.0,32700082.0,300579
2024-08-15,19.6,20.15,19.33,19.97,29022.0,57715488.0,300579
2024-08-16,19.9,20.36,19.84,19.88,34168.0,68390328.0,300579
2024-08-19,19.9,20.7,19.9,20.17,57003.0,115719200.0,300579
2024-08-20,20.03,20.2,19.31,19.35,42867.0,83768112.0,300579
2024-08-21,19.35,19.66,19.16,19.24,24257.0,47030640.0,300579
2024-08-22,19.43,19.49,18.7,18.8,29442.0,55967288.0,300579
2024-08-23,18.63,19.37,18.63,19.18,33963.0,64949952.0,300579
2024-08-26,19.19,19.27,18.78,19.11,23864.0,45484632.0,300579
2024-08-27,19.02,19.16,18.61,18.73,23035.0,43291804.0,300579
2024-08-28,18.5,18.88,18.35,18.71,16939.0,31587518.0,300579
2024-08-29,18.6,18.96,18.51,18.78,17449.0,32824564.0,300579
2024-08-30,18.78,19.61,18.72,19.36,38323.0,74156640.0,300579
2024-09-02,19.3,19.48,18.79,18.81,26347.0,50311172.0,300579
2024-09-03,18.86,19.24,18.7,19.17,26826.0,50995764.0,300579
2024-09-04,19.03,19.16,18.81,18.83,18966.0,36024240.0,300579
2024-09-05,19.08,20.19,19.07,19.6,88673.0,174107648.0,300579
2024-09-06,19.55,21.38,19.36,20.23,104983.0,213152576.0,300579
2024-09-09,19.42,19.69,19.09,19.26,70297.0,135845088.0,300579
2024-09-10,19.17,19.63,18.82,19.55,49408.0,94925824.0,300579
2024-09-11,19.45,19.54,19.12,19.27,30026.0,57943224.0,300579
2024-09-12,19.27,19.87,19.23,19.58,48531.0,94948288.0,300579
2024-09-13,19.61,19.67,18.95,18.98,34162.0,65606036.0,300579
2024-09-18,18.97,19.43,18.68,19.05,29193.0,55387304.0,300579
2024-09-19,19.21,20.08,19.12,20.02,63608.0,125025216.0,300579
2024-09-20,19.99,20.48,19.89,20.2,70221.0,142245408.0,300579
2024-09-23,20.27,20.5,20.0,20.35,49583.0,100600920.0,300579
2024-09-24,20.28,20.93,19.92,20.93,86576.0,177562864.0,300579
2024-09-25,20.99,21.96,20.84,21.24,118760.0,253778368.0,300579
2024-09-26,20.96,21.59,20.8,21.56,85163.0,181470800.0,300579
2024-09-27,21.68,23.66,21.6,23.46,146727.0,332583072.0,300579
2024-09-30,24.6,27.88,24.26,27.46,198498.0,515292320.0,300579
2024-10-08,32.5,32.95,28.94,32.95,232857.0,732382976.0,300579
2024-10-09,30.12,31.51,28.23,28.25,194517.0,584358144.0,300579
2024-10-10,29.8,30.88,28.1,28.25,123985.0,361943200.0,300579
2024-10-11,27.97,28.48,26.1,26.75,103340.0,279627456.0,300579
2024-10-14,27.26,28.03,25.98,28.03,92967.0,252018016.0,300579
2024-10-15,27.58,28.86,27.2,27.23,95993.0,269432608.0,300579
2024-10-16,26.63,28.3,26.6,27.79,73954.0,203708720.0,300579
2024-10-17,28.96,29.29,27.92,28.03,97476.0,279005440.0,300579
2024-10-18,27.34,29.79,27.34,28.92,115295.0,330179392.0,300579
2024-10-21,29.02,30.28,28.92,29.93,110709.0,328343040.0,300579
2024-10-22,29.72,29.72,28.4,28.57,87396.0,252913168.0,300579
2024-10-23,28.57,29.37,28.22,28.47,73713.0,212494240.0,300579
2024-10-24,29.0,29.26,28.26,28.68,66894.0,192082208.0,300579
2024-10-25,28.42,28.96,28.38,28.49,54375.0,155610448.0,300579
2024-10-28,28.43,29.19,28.3,29.13,55362.0,159662672.0,300579
2024-10-29,29.05,33.88,28.6,30.62,196991.0,608990784.0,300579
2024-10-30,29.5,32.92,28.81,31.88,208245.0,630864192.0,300579
2024-10-31,31.0,31.99,30.35,30.57,151516.0,469424192.0,300579
2024-11-01,30.75,30.77,27.66,27.78,124556.0,357931968.0,300579
2024-11-04,27.97,28.3,27.33,28.28,55740.0,155966384.0,300579
2024-11-05,28.2,30.59,28.12,29.73,101560.0,298101248.0,300579
2024-11-06,29.56,30.45,29.32,29.55,96009.0,287035648.0,300579
2024-11-07,29.5,30.5,29.08,30.22,82704.0,247963760.0,300579
2024-11-08,30.53,31.39,29.97,30.03,89012.0,272411008.0,300579
2024-11-11,29.99,31.68,29.96,31.28,108079.0,336266016.0,300579
2024-11-12,31.95,32.45,30.33,30.89,102082.0,319647424.0,300579
2024-11-13,30.61,31.07,29.84,30.5,62949.0,191210544.0,300579
2024-11-14,30.22,31.16,29.77,29.87,69948.0,212998096.0,300579
2024-11-15,29.82,30.86,29.07,29.14,67201.0,202054672.0,300579
2024-11-18,29.08,29.37,27.09,27.42,74271.0,205270960.0,300579
2024-11-19,27.7,27.94,26.97,27.93,47957.0,131592240.0,300579
2024-11-20,27.81,29.05,27.68,28.51,48662.0,137811104.0,300579
2024-11-21,28.43,28.78,28.18,28.56,42158.0,120059824.0,300579
2024-11-22,28.3,29.26,27.25,27.27,59094.0,167583824.0,300579
2024-11-25,27.67,28.21,26.67,27.6,42505.0,115501864.0,300579
2024-11-26,27.59,28.09,26.81,26.89,38498.0,105204056.0,300579
2024-11-27,26.72,27.92,26.13,27.83,47430.0,127663880.0,300579
2024-11-28,28.61,30.47,28.3,28.62,113058.0,331932000.0,300579
2024-11-29,29.22,34.34,29.22,34.34,249225.0,824943936.0,300579
2024-12-02,34.35,36.91,33.51,34.66,385145.0,1355451776.0,300579
2024-12-03,33.77,33.99,32.5,33.2,233089.0,769699264.0,300579
2024-12-04,32.5,33.49,31.7,31.9,166882.0,541364736.0,300579
2024-12-05,31.82,33.18,31.82,32.57,140535.0,458373984.0,300579
2024-12-06,32.55,33.65,32.3,32.79,147226.0,485505184.0,300579
2024-12-09,33.02,33.5,31.8,32.31,108999.0,354332480.0,300579
2024-12-10,33.48,35.17,32.5,34.35,216359.0,731136320.0,300579
2024-12-11,33.8,34.61,32.91,33.57,133226.0,445904416.0,300579
2024-12-12,33.03,33.94,32.5,33.79,118384.0,396558272.0,300579
2024-12-13,33.31,34.48,33.01,33.56,152688.0,515683360.0,300579
2024-12-16,33.01,33.2,31.42,31.72,127491.0,407463552.0,300579
2024-12-17,31.43,31.57,30.5,30.64,74400.0,230156576.0,300579
2024-12-18,30.8,31.52,30.23,31.24,62492.0,193976048.0,300579
2024-12-19,30.45,31.89,30.45,31.65,77593.0,243515648.0,300579
2024-12-20,31.14,32.37,31.06,31.96,71321.0,227341968.0,300579
2024-12-23,31.8,31.92,29.91,30.11,65247.0,200230224.0,300579
2024-12-24,30.27,30.49,29.51,29.93,49101.0,146719280.0,300579
2024-12-25,29.9,29.98,28.88,29.1,41441.0,121037792.0,300579
2024-12-26,29.18,29.7,29.18,29.3,38064.0,112057424.0,300579
2024-12-27,29.29,29.98,28.91,28.97,44670.0,131345824.0,300579
2024-12-30,29.0,29.66,28.4,29.37,48101.0,140444848.0,300579
2024-12-31,30.3,32.9,30.13,31.42,200209.0,630058048.0,300579
2025-01-02,30.11,31.13,29.1,29.65,136280.0,408088768.0,300579
2025-01-03,29.38,29.6,26.5,26.61,121728.0,338122848.0,300579
2025-01-06,26.32,26.86,25.36,25.54,65496.0,170649824.0,300579
2025-01-07,25.7,26.5,25.58,26.3,52804.0,137426576.0,300579
2025-01-08,26.3,26.39,24.88,25.75,59884.0,153551056.0,300579
2025-01-09,25.57,25.98,25.48,25.52,44184.0,113832464.0,300579
2025-01-10,25.63,26.04,24.8,24.8,50017.0,127680576.0,300579
2025-01-13,25.0,25.79,24.22,25.79,57141.0,143886144.0,300579
2025-01-14,25.9,27.06,25.65,26.99,67907.0,180265120.0,300579
2025-01-15,27.0,27.88,26.6,26.69,59850.0,161137616.0,300579
2025-01-16,26.84,27.34,26.32,26.51,50064.0,134145528.0,300579
2025-01-17,26.46,26.83,26.26,26.51,34530.0,91552440.0,300579
2025-01-20,27.29,27.29,26.44,26.52,46381.0,123822936.0,300579
2025-01-21,26.6,26.76,25.89,26.29,41542.0,108781400.0,300579
2025-01-22,27.0,27.14,26.29,26.83,82754.0,220776384.0,300579
2025-01-23,26.99,27.86,26.61,26.61,78987.0,215306896.0,300579
2025-01-24,26.44,28.45,26.3,28.36,107445.0,297026240.0,300579
2025-01-27,28.4,28.54,27.26,27.72,61871.0,173169088.0,300579
2025-02-05,28.14,28.85,27.93,28.47,79140.0,225419888.0,300579
2025-02-06,28.35,28.95,27.88,28.95,73556.0,210413504.0,300579
2025-02-07,29.0,30.0,28.8,29.48,92312.0,271296000.0,300579
2025-02-10,29.68,30.88,29.38,30.87,107426.0,325889376.0,300579
2025-02-11,30.5,30.66,29.7,30.19,84107.0,253675232.0,300579
2025-02-12,30.1,30.58,29.97,30.36,68308.0,206884704.0,300579
2025-02-13,30.23,30.49,29.57,30.01,63262.0,189819280.0,300579
2025-02-14,31.0,31.5,30.18,31.3,150140.0,464792672.0,300579
2025-02-17,31.2,32.18,30.7,30.88,149230.0,467060160.0,300579
2025-02-18,30.91,32.66,29.85,29.91,142272.0,444889984.0,300579
2025-02-19,29.76,30.69,29.56,30.55,78231.0,236734688.0,300579
2025-02-20,30.52,31.57,30.1,31.52,130104.0,404932896.0,300579
2025-02-21,31.4,32.8,30.59,32.01,159613.0,506498944.0,300579
2025-02-24,32.01,32.13,31.15,31.73,102177.0,323632384.0,300579
2025-02-25,30.9,32.08,30.78,31.38,77094.0,241779328.0,300579
